Exchflg,Mktflg,Sizeflg,BMflg,Date,SampSize,Pdret_tmv,Pdret_mc
0,A,2,5,2018-03-07,83,-0.0069,-0.0080
0,A,3,5,2018-03-07,92,-0.0098,-0.0104
0,A,4,5,2018-03-07,115,-0.0094,-0.0114
0,A,5,5,2018-03-07,205,-0.0104,-0.0103
0,A,1,1,2018-03-08,196,0.0072,0.0086
0,A,2,1,2018-03-08,109,0.0081,0.0084
0,A,3,1,2018-03-08,81,0.0041,0.0098
0,A,4,1,2018-03-08,81,0.0044,0.0012
0,A,5,1,2018-03-08,67,0.0146,0.0156
0,A,1,2,2018-03-08,123,0.0083,0.0073
0,A,2,2,2018-03-08,117,0.0054,0.0067
0,A,3,2,2018-03-08,115,0.0061,0.0075
0,A,4,2,2018-03-08,96,0.0044,0.0037
0,A,5,2,2018-03-08,83,0.0105,0.0101
0,A,1,3,2018-03-08,99,0.0081,0.0065
0,A,2,3,2018-03-08,112,0.0055,0.0066
0,A,3,3,2018-03-08,127,0.0072,0.0092
0,A,4,3,2018-03-08,113,0.0028,0.0071
0,A,5,3,2018-03-08,82,0.0185,0.0104
0,A,1,4,2018-03-08,78,0.0092,0.0091
0,A,2,4,2018-03-08,113,0.0102,0.0075
0,A,3,4,2018-03-08,118,0.0083,0.0030
0,A,4,4,2018-03-08,128,0.0072,0.0020
0,A,5,4,2018-03-08,96,0.0083,0.0152
0,A,1,5,2018-03-08,37,0.0048,0.0006
0,A,2,5,2018-03-08,83,0.0061,0.0066
0,A,3,5,2018-03-08,92,0.0082,0.0079
0,A,4,5,2018-03-08,115,0.0055,0.0083
0,A,5,5,2018-03-08,205,0.0057,0.0069
0,A,1,1,2018-03-09,196,0.0175,0.0195
0,A,2,1,2018-03-09,109,0.0196,0.0211
0,A,3,1,2018-03-09,81,0.0217,0.0262
0,A,4,1,2018-03-09,81,0.0206,0.0206
0,A,5,1,2018-03-09,67,0.0178,0.0184
0,A,1,2,2018-03-09,123,0.0231,0.0219
0,A,2,2,2018-03-09,117,0.0197,0.0201
0,A,3,2,2018-03-09,115,0.0210,0.0248
0,A,4,2,2018-03-09,96,0.0201,0.0189
0,A,5,2,2018-03-09,83,0.0160,0.0177
0,A,1,3,2018-03-09,99,0.0178,0.0170
0,A,2,3,2018-03-09,112,0.0204,0.0184
0,A,3,3,2018-03-09,127,0.0187,0.0179
0,A,4,3,2018-03-09,113,0.0163,0.0167
0,A,5,3,2018-03-09,82,0.0133,0.0172
0,A,1,4,2018-03-09,78,0.0170,0.0133
0,A,2,4,2018-03-09,113,0.0111,0.0119
0,A,3,4,2018-03-09,118,0.0161,0.0124
0,A,4,4,2018-03-09,128,0.0088,0.0141
0,A,5,4,2018-03-09,96,0.0085,0.0096
0,A,1,5,2018-03-09,37,0.0085,0.0103
0,A,2,5,2018-03-09,83,0.0116,0.0062
0,A,3,5,2018-03-09,92,0.0093,0.0105
0,A,4,5,2018-03-09,115,0.0065,0.0029
0,A,5,5,2018-03-09,205,0.0025,0.0026
0,A,1,1,2018-03-12,196,0.0149,0.0165
0,A,2,1,2018-03-12,109,0.0170,0.0160
0,A,3,1,2018-03-12,81,0.0237,0.0181
0,A,4,1,2018-03-12,81,0.0211,0.0247
0,A,5,1,2018-03-12,67,0.0093,0.0139
0,A,1,2,2018-03-12,123,0.0177,0.0182
0,A,2,2,2018-03-12,117,0.0192,0.0232
0,A,3,2,2018-03-12,115,0.0219,0.0186
0,A,4,2,2018-03-12,96,0.0181,0.0168
0,A,5,2,2018-03-12,83,0.0085,0.0078
0,A,1,3,2018-03-12,99,0.0126,0.0155
0,A,2,3,2018-03-12,112,0.0190,0.0181
0,A,3,3,2018-03-12,127,0.0133,0.0156
0,A,4,3,2018-03-12,113,0.0159,0.0173
0,A,5,3,2018-03-12,82,0.0081,0.0097
0,A,1,4,2018-03-12,78,0.0186,0.0147
0,A,2,4,2018-03-12,113,0.0126,0.0148
0,A,3,4,2018-03-12,118,0.0164,0.0149
0,A,4,4,2018-03-12,128,0.0115,0.0157
0,A,5,4,2018-03-12,96,0.0146,0.0107
0,A,1,5,2018-03-12,37,0.0155,0.0078
0,A,2,5,2018-03-12,83,0.0188,0.0164
0,A,3,5,2018-03-12,92,0.0173,0.0145
0,A,4,5,2018-03-12,115,0.0111,0.0101
0,A,5,5,2018-03-12,205,0.0057,0.0053
0,A,1,1,2018-03-13,196,0.0026,-0.0002
0,A,2,1,2018-03-13,109,-0.0024,-0.0062
0,A,3,1,2018-03-13,81,-0.0011,-0.0055
0,A,4,1,2018-03-13,81,-0.0042,-0.0021
0,A,5,1,2018-03-13,67,-0.0122,-0.0109
0,A,1,2,2018-03-13,123,-0.0019,-0.0019
0,A,2,2,2018-03-13,117,-0.0068,-0.0013
0,A,3,2,2018-03-13,115,-0.0029,-0.0036
0,A,4,2,2018-03-13,96,-0.0074,-0.0089
0,A,5,2,2018-03-13,83,-0.0089,-0.0104
0,A,1,3,2018-03-13,99,-0.0008,-0.0044
0,A,2,3,2018-03-13,112,-0.0039,-0.0029
0,A,3,3,2018-03-13,127,-0.0051,-0.0067
0,A,4,3,2018-03-13,113,-0.0024,-0.0070
0,A,5,3,2018-03-13,82,-0.0095,-0.0112
0,A,1,4,2018-03-13,78,-0.0044,0.0013
0,A,2,4,2018-03-13,113,-0.0015,-0.0033
0,A,3,4,2018-03-13,118,-0.0044,-0.0036
0,A,4,4,2018-03-13,128,-0.0083,-0.0058
0,A,5,4,2018-03-13,96,-0.0079,-0.0069
0,A,1,5,2018-03-13,37,-0.0016,-0.0092
0,A,2,5,2018-03-13,83,-0.0049,0.0004
0,A,3,5,2018-03-13,92,-0.0044,-0.0043
0,A,4,5,2018-03-13,115,-0.0067,-0.0084
0,A,5,5,2018-03-13,205,-0.0061,-0.0062
0,A,1,1,2018-03-14,196,-0.0118,-0.0147
0,A,2,1,2018-03-14,109,-0.0141,-0.0141
0,A,3,1,2018-03-14,81,-0.0119,-0.0181
0,A,4,1,2018-03-14,81,-0.0119,-0.0158
0,A,5,1,2018-03-14,67,-0.0002,-0.0051
0,A,1,2,2018-03-14,123,-0.0109,-0.0116
0,A,2,2,2018-03-14,117,-0.0126,-0.0122
0,A,3,2,2018-03-14,115,-0.0146,-0.0150
0,A,4,2,2018-03-14,96,-0.0139,-0.0111
0,A,5,2,2018-03-14,83,-0.0083,-0.0024
0,A,1,3,2018-03-14,99,-0.0113,-0.0089
0,A,2,3,2018-03-14,112,-0.0134,-0.0118
0,A,3,3,2018-03-14,127,-0.0134,-0.0118
0,A,4,3,2018-03-14,113,-0.0147,-0.0132
0,A,5,3,2018-03-14,82,-0.0082,-0.0096
0,A,1,4,2018-03-14,78,-0.0137,-0.0076
0,A,2,4,2018-03-14,113,-0.0106,-0.0114
0,A,3,4,2018-03-14,118,-0.0084,-0.0105
0,A,4,4,2018-03-14,128,-0.0095,-0.0119
0,A,5,4,2018-03-14,96,-0.0071,-0.0077
0,A,1,5,2018-03-14,37,-0.0093,-0.0028
0,A,2,5,2018-03-14,83,-0.0109,-0.0059
0,A,3,5,2018-03-14,92,-0.0055,-0.0073
0,A,4,5,2018-03-14,115,-0.0035,-0.0031
0,A,5,5,2018-03-14,205,-0.0016,-0.0021
0,A,1,1,2018-03-15,196,-0.0058,-0.0085
0,A,2,1,2018-03-15,109,-0.0019,-0.0086
0,A,3,1,2018-03-15,81,0.0003,-0.0021
0,A,4,1,2018-03-15,81,0.0001,0.0015
0,A,5,1,2018-03-15,67,0.0128,0.0046
0,A,1,2,2018-03-15,123,-0.0131,-0.0079
0,A,2,2,2018-03-15,117,-0.0052,-0.0054
0,A,3,2,2018-03-15,115,-0.0013,-0.0016
0,A,4,2,2018-03-15,96,-0.0011,-0.0026
0,A,5,2,2018-03-15,83,0.0054,0.0101
0,A,1,3,2018-03-15,99,-0.0099,-0.0070
0,A,2,3,2018-03-15,112,-0.0025,0.0030
0,A,3,3,2018-03-15,127,-0.0024,-0.0032
0,A,4,3,2018-03-15,113,-0.0011,-0.0004
0,A,5,3,2018-03-15,82,0.0061,0.0021
0,A,1,4,2018-03-15,78,-0.0063,-0.0028
0,A,2,4,2018-03-15,113,0.0003,-0.0046
0,A,3,4,2018-03-15,118,-0.0047,-0.0020
0,A,4,4,2018-03-15,128,-0.0027,-0.0038
0,A,5,4,2018-03-15,96,0.0008,0.0046
0,A,1,5,2018-03-15,37,-0.0093,-0.0055
0,A,2,5,2018-03-15,83,0.0012,-0.0068
0,A,3,5,2018-03-15,92,-0.0076,-0.0050
0,A,4,5,2018-03-15,115,-0.0037,-0.0031
0,A,5,5,2018-03-15,205,-0.0003,-0.0005
0,A,1,1,2018-03-16,196,0.0052,0.0058
0,A,2,1,2018-03-16,109,0.0038,0.0047
0,A,3,1,2018-03-16,81,-0.0036,-0.0049
0,A,4,1,2018-03-16,81,-0.0056,-0.0008
0,A,5,1,2018-03-16,67,-0.0138,-0.0119
0,A,1,2,2018-03-16,123,0.0048,0.0035
0,A,2,2,2018-03-16,117,0.0026,0.0007
0,A,3,2,2018-03-16,115,-0.0015,-0.0054
0,A,4,2,2018-03-16,96,-0.0020,-0.0011
0,A,5,2,2018-03-16,83,-0.0110,-0.0138
0,A,1,3,2018-03-16,99,0.0005,0.0017
0,A,2,3,2018-03-16,112,0.0018,-0.0006
0,A,3,3,2018-03-16,127,-0.0018,0.0003
0,A,4,3,2018-03-16,113,-0.0040,-0.0034
0,A,5,3,2018-03-16,82,-0.0122,-0.0101
0,A,1,4,2018-03-16,78,0.0064,0.0069
0,A,2,4,2018-03-16,113,-0.0053,-0.0035
0,A,3,4,2018-03-16,118,-0.0006,-0.0025
0,A,4,4,2018-03-16,128,-0.0043,-0.0040
0,A,5,4,2018-03-16,96,-0.0069,-0.0084
0,A,1,5,2018-03-16,37,0.0037,0.0049
0,A,2,5,2018-03-16,83,-0.0007,0.0001
0,A,3,5,2018-03-16,92,-0.0035,-0.0014
0,A,4,5,2018-03-16,115,-0.0032,-0.0054
0,A,5,5,2018-03-16,205,-0.0069,-0.0069
0,A,1,1,2018-03-19,196,0.0042,0.0043
0,A,2,1,2018-03-19,109,0.0064,0.0087
0,A,3,1,2018-03-19,81,-0.0013,0.0078
0,A,4,1,2018-03-19,81,0.0056,0.0076
0,A,5,1,2018-03-19,67,0.0158,0.0063
0,A,1,2,2018-03-19,123,0.0154,0.0054
0,A,2,2,2018-03-19,117,0.0053,0.0085
0,A,3,2,2018-03-19,115,0.0051,0.0055
0,A,4,2,2018-03-19,96,0.0008,0.0094
0,A,5,2,2018-03-19,83,0.0058,0.0112
0,A,1,3,2018-03-19,99,0.0029,0.0046
0,A,2,3,2018-03-19,112,0.0012,0.0043
0,A,3,3,2018-03-19,127,0.0012,0.0009
0,A,4,3,2018-03-19,113,0.0016,0.0043
0,A,5,3,2018-03-19,82,0.0018,-0.0003
0,A,1,4,2018-03-19,78,0.0029,-0.0022
0,A,2,4,2018-03-19,113,-0.0011,0.0006
0,A,3,4,2018-03-19,118,-0.0014,-0.0025
0,A,4,4,2018-03-19,128,-0.0011,-0.0010
0,A,5,4,2018-03-19,96,-0.0018,0.0013
0,A,1,5,2018-03-19,37,0.0049,-0.0017
0,A,2,5,2018-03-19,83,0.0012,-0.0063
0,A,3,5,2018-03-19,92,-0.0054,-0.0063
0,A,4,5,2018-03-19,115,-0.0088,-0.0100
0,A,5,5,2018-03-19,205,-0.0059,-0.0056
0,A,1,1,2018-03-20,196,0.0074,0.0049
0,A,2,1,2018-03-20,109,0.0034,0.0053
0,A,3,1,2018-03-20,81,0.0021,0.0027
0,A,4,1,2018-03-20,81,0.0034,0.0070
0,A,5,1,2018-03-20,67,0.0061,0.0105
0,A,1,2,2018-03-20,123,0.0018,0.0043
0,A,2,2,2018-03-20,117,0.0049,0.0040
0,A,3,2,2018-03-20,115,-0.0004,-0.0010
0,A,4,2,2018-03-20,96,0.0016,0.0008
0,A,5,2,2018-03-20,83,0.0043,0.0026
0,A,1,3,2018-03-20,99,0.0031,0.0030
0,A,2,3,2018-03-20,112,0.0016,-0.0010
0,A,3,3,2018-03-20,127,0.0005,-0.0005
0,A,4,3,2018-03-20,113,-0.0013,0.0030
0,A,5,3,2018-03-20,82,-0.0006,0.0016
0,A,1,4,2018-03-20,78,0.0017,0.0081
0,A,2,4,2018-03-20,113,0.0053,0.0013
0,A,3,4,2018-03-20,118,0.0010,0.0017
0,A,4,4,2018-03-20,128,0.0010,-0.0017
0,A,5,4,2018-03-20,96,-0.0004,-0.0003
0,A,1,5,2018-03-20,37,-0.0022,-0.0024
0,A,2,5,2018-03-20,83,0.0043,-0.0017
0,A,3,5,2018-03-20,92,0.0008,-0.0018
0,A,4,5,2018-03-20,115,-0.0015,0.0016
0,A,5,5,2018-03-20,205,0.0038,0.0023
0,A,1,1,2018-03-21,196,-0.0022,-0.0005
0,A,2,1,2018-03-21,109,-0.0041,-0.0115
0,A,3,1,2018-03-21,81,-0.0103,-0.0098
0,A,4,1,2018-03-21,81,-0.0108,-0.0104
0,A,5,1,2018-03-21,67,-0.0081,-0.0116
0,A,1,2,2018-03-21,123,-0.0029,-0.0060
0,A,2,2,2018-03-21,117,-0.0069,-0.0098
0,A,3,2,2018-03-21,115,-0.0096,-0.0113
0,A,4,2,2018-03-21,96,-0.0110,-0.0042
0,A,5,2,2018-03-21,83,-0.0085,-0.0083
0,A,1,3,2018-03-21,99,-0.0071,-0.0047
0,A,2,3,2018-03-21,112,0.0013,-0.0079
0,A,3,3,2018-03-21,127,-0.0038,-0.0079
0,A,4,3,2018-03-21,113,-0.0080,-0.0083
0,A,5,3,2018-03-21,82,-0.0072,-0.0038
0,A,1,4,2018-03-21,78,-0.0034,-0.0037
0,A,2,4,2018-03-21,113,-0.0080,-0.0034
0,A,3,4,2018-03-21,118,-0.0067,-0.0045
0,A,4,4,2018-03-21,128,-0.0077,-0.0071
0,A,5,4,2018-03-21,96,-0.0066,-0.0087
0,A,1,5,2018-03-21,37,-0.0071,0.0024
0,A,2,5,2018-03-21,83,-0.0097,-0.0020
0,A,3,5,2018-03-21,92,-0.0067,-0.0047
0,A,4,5,2018-03-21,115,-0.0061,-0.0072
0,A,5,5,2018-03-21,205,-0.0033,-0.0033
0,A,1,1,2018-03-22,196,0.0080,0.0052
0,A,2,1,2018-03-22,109,0.0053,0.0084
0,A,3,1,2018-03-22,81,0.0040,0.0012
0,A,4,1,2018-03-22,81,-0.0049,-0.0057
0,A,5,1,2018-03-22,67,-0.0100,-0.0060
0,A,1,2,2018-03-22,123,0.0061,0.0044
0,A,2,2,2018-03-22,117,0.0037,0.0051
0,A,3,2,2018-03-22,115,0.0037,0.0008
0,A,4,2,2018-03-22,96,-0.0051,-0.0068
0,A,5,2,2018-03-22,83,-0.0137,-0.0129
0,A,1,3,2018-03-22,99,0.0008,0.0023
0,A,2,3,2018-03-22,112,0.0014,0.0027
0,A,3,3,2018-03-22,127,0.0005,-0.0024
0,A,4,3,2018-03-22,113,-0.0021,-0.0029
0,A,5,3,2018-03-22,82,-0.0153,-0.0118
0,A,1,4,2018-03-22,78,0.0048,0.0021
0,A,2,4,2018-03-22,113,0.0020,0.0011
0,A,3,4,2018-03-22,118,-0.0013,-0.0002
0,A,4,4,2018-03-22,128,-0.0034,-0.0046
0,A,5,4,2018-03-22,96,-0.0074,-0.0118
0,A,1,5,2018-03-22,37,-0.0030,0.0067
0,A,2,5,2018-03-22,83,-0.0008,0.0040
0,A,3,5,2018-03-22,92,-0.0035,0.0004
0,A,4,5,2018-03-22,115,-0.0040,-0.0046
0,A,5,5,2018-03-22,205,-0.0052,-0.0062
0,A,1,1,2018-03-23,196,-0.0504,-0.0609
0,A,2,1,2018-03-23,109,-0.0589,-0.0590
0,A,3,1,2018-03-23,81,-0.0585,-0.0606
0,A,4,1,2018-03-23,81,-0.0564,-0.0532
0,A,5,1,2018-03-23,67,-0.0341,-0.0392
0,A,1,2,2018-03-23,123,-0.0636,-0.0592
0,A,2,2,2018-03-23,117,-0.0626,-0.0613
0,A,3,2,2018-03-23,115,-0.0649,-0.0612
0,A,4,2,2018-03-23,96,-0.0514,-0.0544
0,A,5,2,2018-03-23,83,-0.0323,-0.0322
0,A,1,3,2018-03-23,99,-0.0518,-0.0592
0,A,2,3,2018-03-23,112,-0.0526,-0.0584
0,A,3,3,2018-03-23,127,-0.0533,-0.0549
0,A,4,3,2018-03-23,113,-0.0565,-0.0512
0,A,5,3,2018-03-23,82,-0.0324,-0.0302
0,A,1,4,2018-03-23,78,-0.0635,-0.0573
0,A,2,4,2018-03-23,113,-0.0515,-0.0536
0,A,3,4,2018-03-23,118,-0.0610,-0.0598
0,A,4,4,2018-03-23,128,-0.0577,-0.0559
0,A,5,4,2018-03-23,96,-0.0373,-0.0371
0,A,1,5,2018-03-23,37,-0.0591,-0.0618
0,A,2,5,2018-03-23,83,-0.0578,-0.0562
0,A,3,5,2018-03-23,92,-0.0560,-0.0602
0,A,4,5,2018-03-23,115,-0.0538,-0.0642
0,A,5,5,2018-03-23,205,-0.0286,-0.0287
0,A,1,1,2018-03-26,196,0.0057,0.0086
0,A,2,1,2018-03-26,109,0.0115,0.0215
0,A,3,1,2018-03-26,81,0.0239,0.0213
0,A,4,1,2018-03-26,81,0.0298,0.0287
0,A,5,1,2018-03-26,67,0.0227,0.0241
0,A,1,2,2018-03-26,123,0.0145,0.0108
0,A,2,2,2018-03-26,117,0.0128,0.0140
0,A,3,2,2018-03-26,115,0.0188,0.0213
0,A,4,2,2018-03-26,96,0.0210,0.0208
0,A,5,2,2018-03-26,83,0.0143,0.0157
0,A,1,3,2018-03-26,99,0.0095,0.0114
0,A,2,3,2018-03-26,112,0.0148,0.0154
0,A,3,3,2018-03-26,127,0.0111,0.0152
0,A,4,3,2018-03-26,113,0.0226,0.0221
0,A,5,3,2018-03-26,82,0.0039,0.0119
0,A,1,4,2018-03-26,78,0.0157,0.0119
0,A,2,4,2018-03-26,113,0.0121,0.0091
0,A,3,4,2018-03-26,118,0.0168,0.0147
0,A,4,4,2018-03-26,128,0.0141,0.0183
0,A,5,4,2018-03-26,96,0.0048,0.0039
0,A,1,5,2018-03-26,37,0.0144,0.0129
0,A,2,5,2018-03-26,83,0.0197,0.0055
0,A,3,5,2018-03-26,92,0.0074,0.0111
0,A,4,5,2018-03-26,115,0.0123,0.0103
0,A,5,5,2018-03-26,205,-0.0097,-0.0082
0,A,1,1,2018-03-27,196,0.0292,0.0310
0,A,2,1,2018-03-27,109,0.0284,0.0323
0,A,3,1,2018-03-27,81,0.0302,0.0214
0,A,4,1,2018-03-27,81,0.0314,0.0344
0,A,5,1,2018-03-27,67,0.0195,0.0261
0,A,1,2,2018-03-27,123,0.0328,0.0335
0,A,2,2,2018-03-27,117,0.0309,0.0306
0,A,3,2,2018-03-27,115,0.0336,0.0340
0,A,4,2,2018-03-27,96,0.0287,0.0293
0,A,5,2,2018-03-27,83,0.0219,0.0201
0,A,1,3,2018-03-27,99,0.0290,0.0281
0,A,2,3,2018-03-27,112,0.0300,0.0288
0,A,3,3,2018-03-27,127,0.0277,0.0297
0,A,4,3,2018-03-27,113,0.0264,0.0277
0,A,5,3,2018-03-27,82,0.0097,0.0207
0,A,1,4,2018-03-27,78,0.0299,0.0269
0,A,2,4,2018-03-27,113,0.0253,0.0259
0,A,3,4,2018-03-27,118,0.0273,0.0235
0,A,4,4,2018-03-27,128,0.0239,0.0236
0,A,5,4,2018-03-27,96,0.0156,0.0099
0,A,1,5,2018-03-27,37,0.0220,0.0234
0,A,2,5,2018-03-27,83,0.0279,0.0247
0,A,3,5,2018-03-27,92,0.0200,0.0207
0,A,4,5,2018-03-27,115,0.0215,0.0194
0,A,5,5,2018-03-27,205,0.0093,0.0097
0,A,1,1,2018-03-28,196,-0.0072,-0.0038
0,A,2,1,2018-03-28,109,-0.0102,-0.0012
0,A,3,1,2018-03-28,81,0.0009,-0.0096
0,A,4,1,2018-03-28,81,-0.0092,-0.0094
0,A,5,1,2018-03-28,67,-0.0277,-0.0211
0,A,1,2,2018-03-28,123,0.0030,-0.0039
0,A,2,2,2018-03-28,117,-0.0069,-0.0052
0,A,3,2,2018-03-28,115,-0.0017,0.0004
0,A,4,2,2018-03-28,96,-0.0060,-0.0069
0,A,5,2,2018-03-28,83,-0.0179,-0.0262
0,A,1,3,2018-03-28,99,-0.0021,-0.0043
0,A,2,3,2018-03-28,112,-0.0079,-0.0040
0,A,3,3,2018-03-28,127,-0.0107,-0.0072
0,A,4,3,2018-03-28,113,-0.0092,-0.0082
0,A,5,3,2018-03-28,82,-0.0161,-0.0141
0,A,1,4,2018-03-28,78,-0.0047,-0.0082
0,A,2,4,2018-03-28,113,-0.0079,-0.0061
0,A,3,4,2018-03-28,118,-0.0037,-0.0067
0,A,4,4,2018-03-28,128,-0.0114,-0.0112
0,A,5,4,2018-03-28,96,-0.0174,-0.0190
0,A,1,5,2018-03-28,37,-0.0060,-0.0086
0,A,2,5,2018-03-28,83,-0.0049,-0.0114
0,A,3,5,2018-03-28,92,-0.0118,-0.0097
0,A,4,5,2018-03-28,115,-0.0090,-0.0107
0,A,5,5,2018-03-28,205,-0.0193,-0.0170
0,A,1,1,2018-03-29,196,0.0112,0.0103
0,A,2,1,2018-03-29,109,0.0052,0.0083
0,A,3,1,2018-03-29,81,0.0085,0.0029
0,A,4,1,2018-03-29,81,0.0069,0.0045
0,A,5,1,2018-03-29,67,-0.0014,-0.0044
0,A,1,2,2018-03-29,123,0.0074,0.0092
0,A,2,2,2018-03-29,117,0.0107,0.0083
0,A,3,2,2018-03-29,115,0.0099,0.0122
0,A,4,2,2018-03-29,96,0.0056,0.0047
0,A,5,2,2018-03-29,83,0.0097,0.0029
0,A,1,3,2018-03-29,99,0.0099,0.0090
0,A,2,3,2018-03-29,112,0.0070,0.0122
0,A,3,3,2018-03-29,127,0.0088,0.0086
0,A,4,3,2018-03-29,113,0.0096,0.0077
0,A,5,3,2018-03-29,82,0.0104,0.0043
0,A,1,4,2018-03-29,78,0.0083,0.0109
0,A,2,4,2018-03-29,113,0.0084,0.0068
0,A,3,4,2018-03-29,118,0.0099,0.0089
0,A,4,4,2018-03-29,128,0.0117,0.0104
0,A,5,4,2018-03-29,96,0.0059,0.0129
0,A,1,5,2018-03-29,37,0.0137,0.0247
0,A,2,5,2018-03-29,83,0.0118,0.0159
0,A,3,5,2018-03-29,92,0.0095,0.0127
0,A,4,5,2018-03-29,115,0.0115,0.0159
0,A,5,5,2018-03-29,205,0.0196,0.0182
0,A,1,1,2018-03-30,196,0.0128,0.0156
0,A,2,1,2018-03-30,109,0.0181,0.0216
0,A,3,1,2018-03-30,81,0.0179,0.0309
0,A,4,1,2018-03-30,81,0.0231,0.0239
0,A,5,1,2018-03-30,67,0.0156,0.0224
0,A,1,2,2018-03-30,123,0.0186,0.0158
0,A,2,2,2018-03-30,117,0.0190,0.0211
0,A,3,2,2018-03-30,115,0.0226,0.0230
0,A,4,2,2018-03-30,96,0.0173,0.0227
0,A,5,2,2018-03-30,83,0.0196,0.0115
0,A,1,3,2018-03-30,99,0.0212,0.0142
0,A,2,3,2018-03-30,112,0.0122,0.0154
0,A,3,3,2018-03-30,127,0.0187,0.0174
0,A,4,3,2018-03-30,113,0.0171,0.0158
0,A,5,3,2018-03-30,82,0.0034,0.0154
0,A,1,4,2018-03-30,78,0.0137,0.0094
0,A,2,4,2018-03-30,113,0.0137,0.0118
0,A,3,4,2018-03-30,118,0.0176,0.0200
0,A,4,4,2018-03-30,128,0.0119,0.0110
0,A,5,4,2018-03-30,96,0.0098,0.0071
0,A,1,5,2018-03-30,37,0.0122,0.0060
0,A,2,5,2018-03-30,83,0.0175,0.0078
0,A,3,5,2018-03-30,92,0.0094,0.0058
0,A,4,5,2018-03-30,115,0.0026,0.0037
0,A,5,5,2018-03-30,205,-0.0020,-0.0011
0,A,1,1,2018-04-02,196,0.0039,0.0073
0,A,2,1,2018-04-02,109,0.0050,0.0064
0,A,3,1,2018-04-02,81,0.0032,0.0018
0,A,4,1,2018-04-02,81,0.0085,0.0061
0,A,5,1,2018-04-02,67,-0.0043,-0.0028
0,A,1,2,2018-04-02,123,0.0058,0.0079
0,A,2,2,2018-04-02,117,0.0099,0.0017
0,A,3,2,2018-04-02,115,0.0015,0.0133
0,A,4,2,2018-04-02,96,0.0086,0.0118
0,A,5,2,2018-04-02,83,-0.0005,-0.0061
0,A,1,3,2018-04-02,99,0.0079,0.0044
0,A,2,3,2018-04-02,112,0.0135,0.0040
0,A,3,3,2018-04-02,127,0.0048,0.0041
0,A,4,3,2018-04-02,113,0.0037,0.0056
0,A,5,3,2018-04-02,82,-0.0019,0.0060
0,A,1,4,2018-04-02,78,0.0076,0.0042
0,A,2,4,2018-04-02,113,0.0065,-0.0010
0,A,3,4,2018-04-02,118,0.0048,0.0095
0,A,4,4,2018-04-02,128,0.0038,0.0001
0,A,5,4,2018-04-02,96,-0.0026,-0.0035
0,A,1,5,2018-04-02,37,0.0013,-0.0010
0,A,2,5,2018-04-02,83,-0.0007,0.0003
0,A,3,5,2018-04-02,92,0.0023,0.0003
0,A,4,5,2018-04-02,115,0.0000,-0.0001
0,A,5,5,2018-04-02,205,-0.0014,-0.0012
0,A,1,1,2018-04-03,196,-0.0105,-0.0049
0,A,2,1,2018-04-03,109,-0.0082,-0.0142
0,A,3,1,2018-04-03,81,-0.0122,-0.0093
0,A,4,1,2018-04-03,81,-0.0092,-0.0052
0,A,5,1,2018-04-03,67,-0.0074,-0.0127
0,A,1,2,2018-04-03,123,-0.0068,-0.0114
0,A,2,2,2018-04-03,117,-0.0085,-0.0103
0,A,3,2,2018-04-03,115,-0.0087,-0.0061
0,A,4,2,2018-04-03,96,-0.0123,-0.0110
0,A,5,2,2018-04-03,83,-0.0035,-0.0039
0,A,1,3,2018-04-03,99,-0.0071,-0.0064
0,A,2,3,2018-04-03,112,-0.0090,-0.0123
0,A,3,3,2018-04-03,127,-0.0089,-0.0064
0,A,4,3,2018-04-03,113,-0.0110,-0.0091
0,A,5,3,2018-04-03,82,-0.0074,-0.0054
0,A,1,4,2018-04-03,78,-0.0128,-0.0126
0,A,2,4,2018-04-03,113,-0.0107,-0.0143
0,A,3,4,2018-04-03,118,-0.0111,-0.0081
0,A,4,4,2018-04-03,128,-0.0107,-0.0127
0,A,5,4,2018-04-03,96,-0.0069,-0.0079
0,A,1,5,2018-04-03,37,-0.0082,-0.0085
0,A,2,5,2018-04-03,83,-0.0068,-0.0117
0,A,3,5,2018-04-03,92,-0.0116,-0.0112
0,A,4,5,2018-04-03,115,-0.0133,-0.0115
0,A,5,5,2018-04-03,205,-0.0111,-0.0112
0,A,1,1,2018-04-04,196,-0.0026,-0.0019
0,A,2,1,2018-04-04,109,-0.0081,-0.0093
0,A,3,1,2018-04-04,81,-0.0094,-0.0073
0,A,4,1,2018-04-04,81,-0.0056,-0.0103
0,A,5,1,2018-04-04,67,-0.0040,-0.0098
0,A,1,2,2018-04-04,123,-0.0055,-0.0057
0,A,2,2,2018-04-04,117,-0.0049,-0.0071
0,A,3,2,2018-04-04,115,-0.0108,-0.0119
0,A,4,2,2018-04-04,96,-0.0082,-0.0082
0,A,5,2,2018-04-04,83,0.0021,0.0019
0,A,1,3,2018-04-04,99,-0.0001,-0.0030
0,A,2,3,2018-04-04,112,-0.0048,-0.0044
0,A,3,3,2018-04-04,127,-0.0053,-0.0042
0,A,4,3,2018-04-04,113,-0.0113,-0.0040
0,A,5,3,2018-04-04,82,0.0015,0.0001
0,A,1,4,2018-04-04,78,-0.0032,-0.0025
0,A,2,4,2018-04-04,113,-0.0040,-0.0006
0,A,3,4,2018-04-04,118,-0.0043,-0.0071
0,A,4,4,2018-04-04,128,-0.0076,-0.0104
