MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9706	2016-10-17	-.008031	-.008031	-.000661	-.000060	.003172	.004490
P9707	2016-10-17	-.046031	-.047031	.003932	-.000325	.026983	.027819
P9710	2016-10-17	-.009031	-.009031	-.000774	-.000379	.003946	.004940
P9709	2016-10-17	-.008031	-.008031	-.000869	-.000407	.003887	.004778
P9709	2016-10-14	-.000031	-.000031	-.000847	-.000382	.001935	.002438
P9705	2016-10-14	-.003031	-.002031	.001935	.001696	.006114	.008191
P9706	2016-10-14	.000969	.000969	-.000997	-.000979	.000817	.000686
P9707	2016-10-14	-.002031	-.002031	-.001732	-.002742	.000219	-.000747
P9710	2016-10-14	-.000031	-.000031	-.000847	-.000422	.002014	.002493
P9705	2016-10-13	.001969	.000969	.001896	.002735	-.001856	-.002795
P9706	2016-10-13	.000969	.000969	.002352	.002277	.000310	.001939
P9707	2016-10-13	.001969	.001969	.000398	.000860	.011870	.013293
P9710	2016-10-13	.000969	.000969	.002268	.002248	.000182	.001305
P9709	2016-10-13	.000969	.000969	.002363	.002357	-.000040	.001135
P9709	2016-10-12	-.001031	-.000031	.003649	.003589	-.003346	-.002352
P9705	2016-10-12	-.000031	.001969	.003957	.003403	-.000380	.001351
P9706	2016-10-12	-.001031	-.001031	.003720	.003707	-.003669	-.002781
P9707	2016-10-12	-.002031	-.001031	.000372	.001244	.001063	.000280
P9710	2016-10-12	-.001031	-.001031	.003617	.003446	-.003246	-.002563
P9705	2016-10-11	.002969	.002969	.004274	.002891	-.002241	-.000548
P9706	2016-10-11	.004969	.005969	.004266	.004356	-.003589	-.002250
P9707	2016-10-11	.000969	.001969	.002138	.001192	-.002184	.000357
P9710	2016-10-11	.004969	.005969	.003504	.003306	-.002683	-.001311
P9709	2016-10-11	.004969	.005969	.003544	.003338	-.002555	-.001241
P9709	2016-10-10	.015969	.016969	.005316	.006252	-.007767	-.006887
P9705	2016-10-10	.030969	.032969	-.001234	.000348	-.001298	-.003137
P9706	2016-10-10	.014969	.014969	.003814	.004657	-.006293	-.005048
P9707	2016-10-10	.007969	.007969	.001446	.000836	.002477	.001897
P9710	2016-10-10	.015969	.016969	.005144	.006074	-.007842	-.007028
P9705	2016-09-30	.004969	.004969	.002501	.002753	.000715	.000212
P9706	2016-09-30	.002969	.002969	.003020	.002348	-.004027	-.003746
P9707	2016-09-30	.001969	.001969	.001351	.001459	-.002567	-.001070
P9710	2016-09-30	.002969	.002969	.002608	.002058	-.003612	-.003148
P9709	2016-09-30	.002969	.002969	.002660	.002030	-.003473	-.003189
P9709	2016-09-29	.003969	.003969	.001277	.000475	-.000439	-.000932
P9705	2016-09-29	.003969	.003969	.001611	.000916	.002627	.001881
P9706	2016-09-29	.003969	.003969	.001650	.000861	-.000873	-.001406
P9707	2016-09-29	.003969	.003969	.003046	.002601	.001453	.001324
P9710	2016-09-29	.003969	.003969	.001304	.000501	-.000306	-.000776
P9705	2016-09-28	-.003031	-.003031	-.003330	-.002670	.000606	-.000348
P9706	2016-09-28	-.003031	-.003031	.001568	.001219	-.001817	-.001990
P9707	2016-09-28	.000969	.000969	.004052	.003945	.003652	.005340
P9710	2016-09-28	-.003031	-.003031	.000520	.000020	-.001384	-.001556
P9709	2016-09-28	-.003031	-.003031	.000558	.000028	-.001341	-.001588
P9709	2016-09-27	.006969	.006969	.001690	.001528	-.001499	-.001943
P9705	2016-09-27	.009969	.009969	.001137	.002264	-.002287	-.003073
P9706	2016-09-27	.005969	.005969	.001286	.000917	-.000758	-.001223
P9707	2016-09-27	.001969	.001969	.003063	.002728	-.001084	-.000596
P9710	2016-09-27	.005969	.006969	.001759	.001539	-.001438	-.001968
P9705	2016-09-26	-.023031	-.024031	-.000498	-.002230	-.006206	-.004565
P9706	2016-09-26	-.018031	-.019031	-.003561	-.004045	.005982	.005137
P9707	2016-09-26	-.013031	-.013031	-.002846	-.004062	.002467	.002344
P9710	2016-09-26	-.018031	-.019031	-.004170	-.004566	.005671	.004655
P9709	2016-09-26	-.018031	-.019031	-.004052	-.004453	.005817	.004828
P9709	2016-09-23	-.003031	-.003031	.000582	.000413	.000638	.000974
P9705	2016-09-23	-.006031	-.007031	-.000427	-.000916	.000491	.000195
P9706	2016-09-23	-.003031	-.003031	.001125	.001202	.000128	.000775
P9707	2016-09-23	-.005031	-.006031	.006086	.004694	.003543	.004490
P9710	2016-09-23	-.003031	-.004031	.000643	.000454	.000526	.000885
P9705	2016-09-22	.003969	.003969	.003620	.003593	.000898	.000745
P9706	2016-09-22	.006969	.006969	.000231	.000958	.000161	.000710
P9707	2016-09-22	.004969	.004969	-.001322	-.001064	.001290	.001475
P9710	2016-09-22	.006969	.005969	.000156	.000779	.000427	.000841
P9709	2016-09-22	.006969	.005969	.000230	.000814	.000685	.000999
P9709	2016-09-21	.001969	.001969	.000597	.000644	-.000319	-.000679
P9705	2016-09-21	.001969	.001969	.004543	.004449	-.003030	-.003093
P9706	2016-09-21	.001969	.001969	.000518	.000481	-.000209	-.000574
P9707	2016-09-21	.002969	.002969	.000613	.000306	.006766	.007028
P9710	2016-09-21	.001969	.001969	.000608	.000622	-.000125	-.000492
P9706	2016-09-20	-.001031	-.001031	.003538	.002854	.000769	-.000060
P9710	2016-09-20	-.001031	-.001031	.002885	.002218	.000526	-.000156
P9705	2016-09-20	-.002031	-.002031	.001446	.001609	.001677	.001842
P9707	2016-09-20	-.002031	-.002031	.003598	.003229	-.004181	-.003594
P9709	2016-09-20	-.001031	-.001031	.003017	.002284	.000846	.000061
P9709	2016-09-19	.008969	.009969	.004833	.005050	-.002982	-.002760
P9707	2016-09-19	.003969	.003969	-.000277	-.000253	-.000514	-.000584
P9705	2016-09-19	.011969	.011969	.004061	.003671	.001390	.001158
P9706	2016-09-19	.008969	.008969	.004702	.004965	-.003053	-.002859
P9710	2016-09-19	.008969	.008969	.004718	.004938	-.003000	-.002772
P9707	2016-09-14	.000969	-.000031	.001217	.000816	.002858	.002630
P9710	2016-09-14	-.007031	-.006031	.002199	.001772	-.003926	-.003711
P9705	2016-09-14	-.003031	-.002031	.003494	.000133	-.008520	-.005748
P9706	2016-09-14	-.007031	-.007031	.002432	.001596	-.003837	-.003938
P9709	2016-09-14	-.007031	-.006031	.002291	.001840	-.004076	-.003828
P9709	2016-09-13	.001969	.002969	.010126	.009103	-.003288	-.002851
P9707	2016-09-13	.004969	.005969	.000317	-.000333	.002681	.003441
P9706	2016-09-13	.001969	.002969	.010630	.009339	-.004101	-.003895
P9705	2016-09-13	.003969	.004969	.008174	.007874	.000760	.001449
P9710	2016-09-13	.001969	.002969	.009896	.008919	-.003461	-.002913
P9706	2016-09-12	-.021031	-.022031	-.008693	-.008391	.009924	.009435
P9707	2016-09-12	-.014031	-.014031	-.004945	-.004110	.002796	.001943
P9705	2016-09-12	-.031031	-.031031	-.001180	-.000871	.001071	.000005
P9710	2016-09-12	-.022031	-.023031	-.009179	-.009063	.010186	.009816
P9709	2016-09-12	-.022031	-.023031	-.009155	-.009126	.010528	.009969
P9709	2016-09-09	-.006031	-.006031	-.000128	-.000195	.000670	.001215
P9705	2016-09-09	-.010031	-.011031	.000923	.000032	-.002042	-.001249
P9707	2016-09-09	-.002031	-.001031	.001833	.001716	.005183	.005664
P9710	2016-09-09	-.006031	-.006031	-.000076	-.000164	.000726	.001238
P9706	2016-09-09	-.006031	-.006031	.000977	.001083	-.000145	.000400
P9706	2016-09-08	.000969	.001969	.006075	.005829	-.001127	-.000674
P9707	2016-09-08	-.000031	-.001031	.001532	.001652	-.000196	.000505
P9705	2016-09-08	.004969	.003969	.001046	.000992	.000253	-.001063
P9710	2016-09-08	.001969	.001969	.005515	.005071	-.001228	-.001225
P9709	2016-09-08	.001969	.001969	.005588	.005136	-.001140	-.001161
P9709	2016-09-07	-.000031	-.000031	.002024	.001492	.002301	.002065
P9706	2016-09-07	-.000031	-.000031	.002633	.002411	.001614	.001277
P9710	2016-09-07	-.000031	-.000031	.001752	.001343	.001984	.001810
P9707	2016-09-07	.003969	.003969	-.002589	-.001463	-.000414	-.001680
P9705	2016-09-07	-.003031	-.005031	.000780	.000558	.003823	.003421
P9707	2016-09-06	.007969	.006969	.000777	.001245	-.003155	-.004500
P9710	2016-09-06	.008969	.009969	.006623	.006398	-.007957	-.008268
P9706	2016-09-06	.007969	.007969	.005496	.004838	-.007196	-.007350
P9705	2016-09-06	.021969	.021969	.000796	.004154	.010173	.004301
P9709	2016-09-06	.008969	.009969	.006874	.006537	-.007574	-.007951
P9709	2016-09-05	.002969	.002969	.004191	.004116	.000234	.000140
P9705	2016-09-05	.003969	.002969	.001350	.001531	-.000544	-.001040
P9710	2016-09-05	.002969	.002969	.003952	.003919	.000116	.000122
P9706	2016-09-05	.002969	.002969	.004858	.005050	.000386	.000388
P9707	2016-09-05	.003969	.002969	-.001340	-.002101	.001853	.002709
P9710	2016-09-02	-.000031	-.001031	-.002629	-.002823	.003539	.003127
P9707	2016-09-02	.001969	.000969	-.003034	-.003185	-.000697	.000016
P9705	2016-09-02	-.006031	-.006031	.002575	.001141	-.003123	-.002389
P9706	2016-09-02	-.000031	-.000031	-.002208	-.002061	.003485	.002927
P9709	2016-09-02	-.000031	-.001031	-.002523	-.002732	.003745	.003293
P9709	2016-09-01	-.007031	-.007031	-.000344	-.000022	.000352	.000286
P9710	2016-09-01	-.007031	-.007031	-.000408	-.000079	.000301	.000254
P9706	2016-09-01	-.007031	-.007031	-.000020	.000571	.000215	.000245
P9705	2016-09-01	-.006031	-.006031	.000404	-.000635	-.001009	-.000033
P9707	2016-09-01	-.003031	-.003031	-.000078	.000299	.001628	.001583
P9706	2016-08-31	.002969	.002969	-.001319	-.001337	.001269	.001056
P9705	2016-08-31	-.000031	.001969	-.000121	.000184	.002966	.002851
P9707	2016-08-31	.001969	.001969	-.001422	-.001284	-.002733	-.002383
P9710	2016-08-31	.002969	.002969	-.001275	-.001359	.001388	.001231
P9709	2016-08-31	.002969	.002969	-.001299	-.001378	.001534	.001358
P9709	2016-08-30	.001969	.000969	-.001131	-.001690	.001079	.000999
P9706	2016-08-30	.001969	.000969	-.000495	-.000963	.001781	.001871
P9710	2016-08-30	.001969	.000969	-.001146	-.001698	.001044	.000975
P9705	2016-08-30	.000969	.000969	-.001525	-.001663	-.004516	-.004344
P9707	2016-08-30	-.000031	-.000031	-.000351	-.000497	.000409	.000539
P9706	2016-08-29	.000969	.000969	.003471	.002616	-.002661	-.002119
P9710	2016-08-29	.000969	.000969	.003493	.002794	-.002710	-.002084
P9705	2016-08-29	.001969	.000969	.008951	.007210	-.002848	-.001391
P9707	2016-08-29	.000969	.000969	.000340	.000268	-.000093	-.000012
P9709	2016-08-29	.000969	.000969	.003648	.002898	-.002509	-.001924
P9709	2016-08-26	.000969	.000969	.003905	.004078	-.004547	-.003809
P9706	2016-08-26	-.000031	.000969	.004148	.004368	-.004773	-.004006
P9705	2016-08-26	.005969	.004969	-.002045	-.000983	.004785	.004357
P9707	2016-08-26	.001969	.001969	-.000079	-.000342	.000586	.000134
P9710	2016-08-26	.000969	.000969	.003755	.003958	-.004549	-.003752
P9710	2016-08-25	-.006031	-.005031	.001972	.002042	.003667	.003710
P9706	2016-08-25	-.006031	-.006031	.001311	.001367	.003313	.003023
P9707	2016-08-25	-.005031	-.005031	.001698	.001358	.001553	.002238
P9705	2016-08-25	-.003031	-.001031	.001973	.001043	.004823	.006354
P9709	2016-08-25	-.006031	-.005031	.001973	.002065	.003625	.003663
P9709	2016-08-24	-.000031	.000969	.005365	.006177	-.003392	-.003005
P9707	2016-08-24	-.000031	-.000031	.001925	.001402	.000615	.001101
P9705	2016-08-24	.009969	.009969	.005619	.005183	-.002717	-.001287
P9710	2016-08-24	-.000031	.000969	.005208	.006020	-.003474	-.003048
P9706	2016-08-24	-.001031	-.000031	.004365	.005207	-.002900	-.002548
P9707	2016-08-23	-.000031	.000969	-.000720	-.000673	.004931	.004753
P9710	2016-08-23	.001969	.002969	.001842	.001995	.000652	.000760
P9706	2016-08-23	.001969	.001969	.001088	.000608	.000520	.000142
P9705	2016-08-23	.004969	.007969	.005566	.004146	.000716	.004033
P9709	2016-08-23	.001969	.002969	.001904	.002032	.000880	.000929
P9709	2016-08-22	-.008031	-.009031	-.002583	-.002389	.004466	.003561
P9706	2016-08-22	-.008031	-.008031	-.001475	-.000761	.003143	.002041
P9707	2016-08-22	-.006031	-.006031	.002787	.003733	-.003266	-.005555
P9705	2016-08-22	-.018031	-.019031	.001727	-.000327	-.005218	-.003966
P9710	2016-08-22	-.008031	-.009031	-.002464	-.002246	.004374	.003510
P9707	2016-08-19	-.003031	-.003031	.000931	.001369	.006315	.006009
P9710	2016-08-19	.001969	.001969	.002369	.002768	.000704	.001234
P9706	2016-08-19	.000969	.000969	.002379	.002695	.000133	.000665
P9705	2016-08-19	.003969	.004969	-.000823	.001159	.004999	.004046
P9709	2016-08-19	.001969	.001969	.002404	.002828	.000493	.001106
P9709	2016-08-18	-.001031	-.001031	.003711	.002639	-.001050	-.000499
P9705	2016-08-18	-.002031	-.000031	.006260	.005621	-.004521	-.003648
P9706	2016-08-18	-.001031	-.001031	.004010	.002888	-.001199	-.000741
P9707	2016-08-18	.000969	.000969	.002633	.001989	-.003750	-.002385
P9710	2016-08-18	-.001031	-.001031	.003707	.002693	-.001083	-.000403
P9705	2016-08-17	.004969	.005969	.000674	.002114	.000627	.000245
P9710	2016-08-17	-.000031	.000969	.005097	.005300	-.002975	-.002105
P9706	2016-08-17	-.000031	.000969	.005548	.005956	-.003865	-.003103
P9707	2016-08-17	.000969	.000969	.000286	.000748	.002459	.003036
P9709	2016-08-17	-.000031	.000969	.005158	.005363	-.003300	-.002356
P9709	2016-08-16	-.002031	-.001031	.010039	.009388	-.009063	-.008275
P9710	2016-08-16	-.002031	-.001031	.009928	.009289	-.009345	-.008538
P9705	2016-08-16	.006969	.007969	-.000451	.001484	.010310	.009238
P9707	2016-08-16	.001969	.001969	.004686	.002903	-.013104	-.012536
P9706	2016-08-16	-.003031	-.001031	.010141	.009428	-.009915	-.009426
P9707	2016-08-15	.016969	.015969	-.004893	-.004628	-.010912	-.010508
P9706	2016-08-15	.024969	.025969	-.005210	-.004395	.000853	.001942
P9705	2016-08-15	.030969	.030969	-.003843	-.001491	-.001631	-.004294
P9710	2016-08-15	.024969	.025969	-.004662	-.003702	-.000702	-.000092
P9709	2016-08-15	.024969	.025969	-.004654	-.003691	-.000423	.000217
P9709	2016-08-12	.015969	.015969	-.003853	-.004379	.006893	.006746
P9705	2016-08-12	.008969	.009969	.000261	-.000333	-.000564	-.001142
P9707	2016-08-12	.004969	.004969	-.000071	-.000047	.000176	-.000113
P9706	2016-08-12	.016969	.015969	-.003562	-.004120	.007084	.007139
P9710	2016-08-12	.015969	.015969	-.003818	-.004335	.006745	.006631
P9706	2016-08-11	-.005031	-.006031	-.008624	-.008527	.008542	.007575
P9705	2016-08-11	-.018031	-.018031	-.001482	-.002134	.000750	.001096
P9707	2016-08-11	-.005031	-.005031	-.001225	-.000822	.000382	.000589
P9710	2016-08-11	-.006031	-.007031	-.008787	-.008728	.009136	.008323
P9709	2016-08-11	-.006031	-.007031	-.009020	-.008944	.009294	.008368
P9709	2016-08-10	-.003031	-.002031	.001536	.002487	.002362	.002584
P9710	2016-08-10	-.003031	-.002031	.001476	.002411	.002427	.002694
P9705	2016-08-10	-.005031	-.003031	.002938	.003242	.003152	.004910
P9706	2016-08-10	-.002031	-.002031	.001244	.001789	.001368	.000894
P9707	2016-08-10	-.002031	-.003031	-.000712	-.000067	-.001130	-.000051
P9707	2016-08-09	.005969	.006969	-.001257	-.001329	.001271	.000974
P9710	2016-08-09	.007969	.008969	.002994	.003478	-.005200	-.005307
P9706	2016-08-09	.007969	.007969	.002136	.002572	-.005248	-.005598
P9705	2016-08-09	.014969	.015969	.002206	.002360	-.000065	.000858
P9709	2016-08-09	.007969	.008969	.003147	.003653	-.005260	-.005341
P9709	2016-08-08	.009969	.009969	.000525	-.000645	-.000836	-.001300
P9706	2016-08-08	.009969	.009969	.000581	-.000634	-.000495	-.000687
P9707	2016-08-08	.004969	.004969	-.000167	-.001177	.004447	.006072
P9710	2016-08-08	.009969	.009969	.000587	-.000576	-.000728	-.001105
P9705	2016-08-08	.009969	.009969	.001815	.001638	-.003119	-.004406
P9706	2016-08-05	-.001031	-.001031	-.001977	-.002491	.005230	.004759
P9710	2016-08-05	-.002031	-.002031	-.002661	-.003239	.006006	.005911
P9705	2016-08-05	-.010031	-.008031	-.002308	-.004464	.002921	.006634
P9707	2016-08-05	.000969	.000969	-.000740	-.000711	.001446	.002381
P9709	2016-08-05	-.002031	-.002031	-.002706	-.003295	.006189	.006115
P9709	2016-08-04	.002969	.003969	.002250	.002242	-.005236	-.005017
P9707	2016-08-04	.001969	.001969	.000462	.001371	-.003126	-.003706
P9705	2016-08-04	.011969	.010969	-.003442	-.001174	-.000298	-.002582
P9706	2016-08-04	.002969	.002969	.001737	.001509	-.004341	-.003878
P9710	2016-08-04	.002969	.003969	.002187	.002242	-.005238	-.005028
P9706	2016-08-03	.001969	.002969	.006416	.005743	-.002839	-.002904
P9710	2016-08-03	.001969	.002969	.005145	.004408	-.001411	-.000998
P9705	2016-08-03	-.000031	.001969	-.001107	-.000536	.005676	.006582
P9707	2016-08-03	.004969	.006969	.007515	.005881	.001864	.002512
P9709	2016-08-03	.001969	.002969	.005151	.004355	-.001134	-.000832
P9709	2016-08-02	.005969	.007969	.005126	.004995	-.003329	-.003287
P9707	2016-08-02	.004969	.003969	.004202	.002991	.000383	.000503
P9706	2016-08-02	.005969	.006969	.005293	.005098	-.003408	-.003411
P9710	2016-08-02	.005969	.006969	.005086	.004912	-.003326	-.003382
P9705	2016-08-02	.008969	.009969	.002195	.003383	.001217	.000375
P9710	2016-08-01	-.010031	-.011031	-.007055	-.006383	.009287	.007671
P9707	2016-08-01	-.010031	-.010031	-.004860	-.003494	.004372	.004126
P9705	2016-08-01	-.013031	-.014031	-.006780	-.006810	.004790	.003798
P9706	2016-08-01	-.009031	-.011031	-.007280	-.006469	.009943	.008153
P9709	2016-08-01	-.010031	-.011031	-.007090	-.006391	.009003	.007311
P9709	2016-07-29	-.005031	-.005031	-.001830	-.001915	.004461	.004877
P9706	2016-07-29	-.005031	-.005031	-.001294	-.000957	.004829	.005114
P9707	2016-07-29	-.004031	-.004031	.002034	.000836	-.002215	-.000457
P9710	2016-07-29	-.005031	-.005031	-.001739	-.001945	.004277	.004478
P9705	2016-07-29	-.007031	-.007031	-.004004	-.004345	.000318	.000832
P9707	2016-07-28	.007969	.006969	-.008797	-.008539	.007516	.007333
P9706	2016-07-28	-.000031	-.000031	-.001594	-.002596	.005700	.005502
P9710	2016-07-28	-.000031	-.000031	-.002081	-.003029	.006206	.005931
P9705	2016-07-28	-.007031	-.006031	.002586	.001748	.006694	.006444
P9709	2016-07-28	-.000031	-.000031	-.001934	-.002945	.006239	.006050
P9709	2016-07-27	-.026031	-.030031	-.025500	-.025343	.021762	.020513
P9710	2016-07-27	-.026031	-.030031	-.024848	-.024747	.021940	.020845
P9705	2016-07-27	-.061031	-.062031	-.007953	-.008774	.002499	.002239
P9707	2016-07-27	-.020031	-.020031	.003444	.001154	.005834	.006140
P9706	2016-07-27	-.023031	-.027031	-.023835	-.023561	.019684	.018606
P9706	2016-07-26	.011969	.011969	.001629	.001531	-.000735	-.000703
P9705	2016-07-26	.013969	.013969	-.002480	-.000927	.001632	-.000208
P9710	2016-07-26	.011969	.011969	.000963	.000609	-.000420	-.000454
P9707	2016-07-26	.005969	.005969	-.002233	-.001957	.006787	.006704
P9709	2016-07-26	.011969	.011969	.000994	.000636	-.000512	-.000525
P9709	2016-07-25	.000969	.000969	.001636	.001315	.001125	.001355
P9705	2016-07-25	-.003031	-.002031	.006214	.003644	-.008651	-.005622
P9706	2016-07-25	.001969	.000969	.001966	.001620	.000755	.000643
P9707	2016-07-25	-.001031	-.000031	.002484	.003428	-.002216	-.002878
P9710	2016-07-25	.000969	.000969	.001682	.001401	.001107	.001441
P9707	2016-07-22	-.005031	-.004031	.000869	.001148	.002211	.003419
P9705	2016-07-22	-.010031	-.010031	.000496	.000209	-.005941	-.007238
P9706	2016-07-22	-.008031	-.009031	-.002463	-.003378	-.004549	-.004269
P9710	2016-07-22	-.008031	-.009031	-.002449	-.002979	-.004003	-.004060
P9709	2016-07-22	-.008031	-.009031	-.002600	-.003152	-.004286	-.004452
P9709	2016-07-21	.002969	.002969	-.001878	-.002977	-.001017	-.001385
P9705	2016-07-21	-.003031	-.004031	.001280	.000707	-.003103	-.003282
P9707	2016-07-21	.005969	.005969	-.001210	-.001632	.001013	.003746
P9710	2016-07-21	.002969	.002969	-.001845	-.002909	-.000762	-.000959
P9706	2016-07-21	.003969	.002969	-.001524	-.002671	-.001666	-.001968
P9707	2016-07-20	.000969	.001969	.002869	.003667	.007621	.005941
P9705	2016-07-20	.000969	.001969	.005799	.006093	-.000986	.000848
P9706	2016-07-20	-.003031	-.002031	.005149	.004766	-.004051	-.003852
P9710	2016-07-20	-.002031	-.002031	.005123	.004899	-.002870	-.002597
P9709	2016-07-20	-.002031	-.002031	.005066	.004852	-.003070	-.002686
P9709	2016-07-19	-.001031	-.000031	.007038	.007264	-.006888	-.006981
P9710	2016-07-19	-.001031	-.000031	.006887	.007096	-.006947	-.007014
P9706	2016-07-19	-.002031	-.001031	.006962	.007187	-.005893	-.005831
P9707	2016-07-19	-.000031	-.000031	.002388	.001300	-.006304	-.006640
P9705	2016-07-19	.010969	.010969	.002605	.004086	-.003411	-.006101
P9707	2016-07-18	.000969	.000969	-.005045	-.006161	.011108	.011619
P9705	2016-07-18	-.006031	-.007031	-.000673	.000688	.004050	.002420
P9706	2016-07-18	-.003031	-.003031	-.000242	-.000341	.001785	.000603
P9710	2016-07-18	-.003031	-.003031	-.001006	-.001456	.002436	.001215
P9709	2016-07-18	-.003031	-.004031	-.000861	-.001237	.002213	.001058
P9709	2016-07-15	-.000031	-.001031	-.002872	-.003152	.005544	.005441
P9705	2016-07-15	-.011031	-.009031	.003896	.001937	.002963	.005487
P9706	2016-07-15	.000969	-.000031	-.002155	-.001988	.003797	.003545
P9710	2016-07-15	-.000031	-.000031	-.002906	-.003175	.005555	.005495
P9707	2016-07-15	.004969	.004969	-.005552	-.005692	.006936	.007320
P9706	2016-07-14	-.002031	-.001031	.004162	.004180	-.003990	-.003628
P9710	2016-07-14	-.002031	-.001031	.004178	.004031	-.004075	-.003127
P9707	2016-07-14	-.000031	-.000031	-.002866	-.004085	.000365	.001542
P9705	2016-07-14	.003969	.004969	-.001665	-.003376	.000382	.005022
P9709	2016-07-14	-.002031	-.001031	.004355	.004200	-.004105	-.003189
P9709	2016-07-13	.006969	.006969	.000925	.000430	-.001583	-.002512
P9705	2016-07-13	.013969	.012969	-.005440	-.004859	-.002600	-.002796
P9710	2016-07-13	.006969	.006969	.000842	.000376	-.001576	-.002493
P9706	2016-07-13	.005969	.006969	.001171	.000937	-.000148	-.001298
P9707	2016-07-13	.004969	.004969	.000112	.000109	-.003352	-.004560
P9706	2016-07-12	.017969	.017969	-.008639	-.008102	.007254	.007408
P9710	2016-07-12	.016969	.016969	-.008035	-.007853	.006871	.006738
P9707	2016-07-12	.008969	.007969	-.006421	-.006657	.010829	.011362
P9705	2016-07-12	.009969	.010969	-.003610	-.005328	.004182	.003762
P9709	2016-07-12	.016969	.016969	-.008124	-.007861	.006598	.006520
P9709	2016-07-11	.000969	-.001031	-.007696	-.008400	.004083	.003808
P9710	2016-07-11	.000969	-.001031	-.007433	-.008144	.004292	.004051
P9707	2016-07-11	-.002031	-.002031	.000205	.000517	.007645	.007050
P9705	2016-07-11	-.016031	-.018031	-.002566	-.004666	-.005287	-.004055
P9706	2016-07-11	.001969	.000969	-.006009	-.006341	.002798	.002859
P9707	2016-07-08	-.001031	-.001031	-.001757	-.003408	.002782	.002396
P9710	2016-07-08	-.005031	-.005031	.003708	.002884	-.004087	-.003245
P9705	2016-07-08	.000969	.000969	.005768	.004531	-.006538	-.006201
P9706	2016-07-08	-.006031	-.005031	.003396	.002132	-.003493	-.002445
P9709	2016-07-08	-.005031	-.005031	.003768	.002939	-.004212	-.003307
P9709	2016-07-07	.000969	.000969	.001551	.001385	.003531	.004452
P9710	2016-07-07	.000969	.000969	.001431	.001320	.003496	.004437
P9707	2016-07-07	-.000031	-.000031	-.002766	-.001400	.012262	.011456
P9705	2016-07-07	-.001031	-.001031	-.000057	.001825	.002630	.003541
P9706	2016-07-07	.001969	.001969	.001725	.001389	.003325	.004387
P9705	2016-07-06	-.000031	-.000031	.003805	.001918	.006746	.008348
P9707	2016-07-06	-.000031	-.000031	.004169	.006493	-.002098	-.000464
P9706	2016-07-06	.003969	.004969	.001804	.003126	-.003102	-.001141
P9710	2016-07-06	.002969	.003969	.001798	.002587	-.001698	.000112
P9709	2016-07-06	.003969	.003969	.001722	.002505	-.001501	.000391
P9709	2016-07-05	.003969	.004969	.003373	.003383	.001823	.002249
P9705	2016-07-05	.001969	.001969	.000022	.002139	.002037	.001681
P9710	2016-07-05	.003969	.003969	.003290	.003393	.001648	.002167
P9707	2016-07-05	-.000031	-.000031	.002520	.003612	.003771	.004650
P9706	2016-07-05	.003969	.004969	.004285	.004411	.001023	.001341
P9710	2016-07-04	.017969	.017969	.001009	.000561	.000038	.000352
P9707	2016-07-04	.010969	.011969	.002002	.002718	.000617	.000022
P9705	2016-07-04	.019969	.018969	-.000459	.000964	-.001235	-.002122
P9706	2016-07-04	.017969	.017969	.000638	-.000096	.001411	.002207
P9709	2016-07-04	.017969	.017969	.000881	.000402	.000329	.000680
P9709	2016-07-01	-.000031	-.000031	-.001052	-.000426	.006037	.006016
P9706	2016-07-01	.000969	.000969	-.000598	-.000100	.004329	.003832
P9707	2016-07-01	.002969	.002969	-.000945	-.000886	.002400	.003411
P9705	2016-07-01	-.007031	-.005031	.002446	.000691	.004509	.008919
P9710	2016-07-01	-.000031	-.000031	-.001060	-.000478	.006105	.005985
P9705	2016-06-30	.000969	-.000031	.001904	.001259	-.004187	-.004436
P9706	2016-06-30	.000969	-.000031	.001169	.000960	-.001401	-.000173
P9707	2016-06-30	.003969	.003969	-.004756	-.004997	-.000467	-.000121
P9710	2016-06-30	.000969	-.000031	.000434	.000233	-.001674	-.000747
P9709	2016-06-30	.000969	-.000031	.000652	.000409	-.001541	-.000689
P9709	2016-06-29	.004969	.004969	-.002481	-.002709	.003817	.004004
P9710	2016-06-29	.004969	.004969	-.002588	-.002750	.003611	.003825
P9706	2016-06-29	.004969	.004969	-.001891	-.002161	.003720	.003833
P9705	2016-06-29	.000969	.001969	.000473	-.000319	.002841	.002763
P9707	2016-06-29	.003969	.003969	-.003962	-.004194	-.001141	-.001678
P9707	2016-06-28	.006969	.007969	.006259	.008476	-.003556	-.004627
P9705	2016-06-28	.012969	.013969	.004255	.003368	-.003505	-.004027
P9706	2016-06-28	.006969	.007969	.005868	.005328	-.005742	-.005491
P9710	2016-06-28	.006969	.008969	.005865	.005421	-.005450	-.005481
P9709	2016-06-28	.006969	.008969	.005866	.005348	-.005268	-.005309
P9709	2016-06-27	.016969	.018969	.007889	.007844	-.008590	-.007377
P9705	2016-06-27	.033969	.034969	.002603	.001407	.007182	.008113
P9710	2016-06-27	.016969	.018969	.007692	.007680	-.008441	-.007338
P9707	2016-06-27	.012969	.013969	.000151	.001124	-.003781	-.003816
P9706	2016-06-27	.015969	.017969	.006063	.005622	-.009019	-.007558
P9707	2016-06-24	-.007031	-.007031	.007627	.006301	.001976	.000396
P9705	2016-06-24	-.002031	-.002031	.000616	.002670	.002404	.002817
