ret_S1BM1E1,ret_S1BM1E2,ret_S1BM1E3,ret_S1BM2E1,ret_S1BM2E2,ret_S1BM2E3,ret_S1BM3E1,ret_S1BM3E2,ret_S1BM3E3,ret_S2BM1E1,ret_S2BM1E2,ret_S2BM1E3,ret_S2BM2E1,ret_S2BM2E2,ret_S2BM2E3,ret_S2BM3E1,ret_S2BM3E2,ret_S2BM3E3,ret_S3BM1E1,ret_S3BM1E2,ret_S3BM1E3,ret_S3BM2E1,ret_S3BM2E2,ret_S3BM2E3,ret_S3BM3E1,ret_S3BM3E2,ret_S3BM3E3
0.046624785062393787,0.043839148872949256,0.05142579030417819,0.04627948029093888,0.04488434413983115,0.05498170561873965,0.041303064274119713,0.04035444308412776,0.053846952065395415,0.053844714590474275,0.04951854949639447,0.056548700177284264,0.03930976322416427,0.047065218114143305,0.04390328838243757,0.03797343292684998,0.03751841297102343,0.03971953890404699,0.026523088727721227,0.04495191329434706,0.05649652509138757,0.01241906481717608,0.03344920799020882,0.027397053863399662,0.008149716743687356,0.019085281046470122,0.03906321102448988
0.05148637545060186,0.04371311927953756,0.05243535354614593,0.04958370818416183,0.05253860942058994,0.05156994021344163,0.04018285667958194,0.04797924399585443,0.05046840841122815,0.05107558902031676,0.05351273945853432,0.06296994567131962,0.04487515667108991,0.048295698276678574,0.04765738999275969,0.044433475720439757,0.04044262183781197,0.04888979675085424,0.04291982529192379,0.0464455719608133,0.05650207128897468,0.028258990769666942,0.04105716146702178,0.04481674870947859,0.024342786383696694,0.022569917537930768,0.037027652676793
0.03103507743516299,0.02946933289490902,0.027443913221293702,0.021105956880809403,0.02626112818667022,0.02145934710076951,0.014180387324688647,0.018122038066546817,0.0240717519948011,0.026353250419530315,0.037811849420094225,0.030030441764048482,0.02574289199413274,0.023799613214522123,0.019608310921663624,0.01601587578951914,0.008974802918467436,0.013688959478674179,0.027099796460259624,0.024820136138512267,0.04215678333795914,0.00780612865944242,0.014643639496013676,0.03231303922206965,0.0036576793310348923,0.00551234623688949,0.02546412502091351
0.0260415204779669,0.01407872545130465,0.015230821571225468,0.02550142211276977,0.018132982100891412,0.022304912652233815,0.010525225141844036,0.013528160629410051,0.02467482159150918,0.025219342318537445,0.025795481443433063,0.016963523537135854,0.016983598037155254,0.015097273457349021,0.012096104645363108,0.005633068833975407,0.0036336512888692314,0.0021590826862000886,0.003149829441937209,0.00640879884950639,0.006461577228565609,-0.005736828758168879,0.021544215764843642,-0.005851447604783792,-0.004928302191293596,-0.010241308098182763,-0.014872610466189795
0.015019628133163194,0.018453746446299758,0.021887208443371182,0.027506920828595748,0.019963794573341086,0.02519779844118012,0.009870352265895855,0.017040762657449266,0.016974542966687444,0.013910271837609761,0.014117509376948112,0.008114402793089918,0.007334268890935896,0.011455983163230226,0.004153652516722006,0.011753371456176139,0.005033844397824083,0.007367498275436018,-0.004588335672928,-0.008200415787923509,-0.0004094684614046422,-0.005419171402232277,0.009981666264038833,0.006879636038019768,-0.004276960166106907,0.0007814437197056839,-0.0035804765910257145
0.00031277066940340535,-0.00987874949727702,0.001998041737841057,-0.009051428236164607,-0.005325212392865765,-0.0027430772594763133,-0.0053780835739989106,-0.008079554852145553,-0.012450764243254139,-0.014379426977503624,0.00015744245712464504,-0.006749086924423602,-0.0008361369336314678,-0.004389475982229623,0.004129474382727139,-0.012213313779006212,-0.017078867120033515,-0.020624193267898577,-0.013561712707610923,0.0012830814053184695,0.013356629456878728,-0.02421483731837629,-0.014920606131604607,-0.013878168255252657,-0.02049070420723994,-0.02383339886157173,-0.014950979958864123
0.025726982334179464,0.03073354468267549,0.04517464791225917,0.027955248112639042,0.02927769636056068,0.04042550533175164,0.025046667422065377,0.024019483548439278,0.03113758099712934,0.021352753823285463,0.03283313903498329,0.020830633406991466,0.02274933846140101,0.017878592779095242,0.027747403731573077,0.0165245117340629,0.016392026451960497,0.006570456986709989,0.007534327476342116,0.020896777043257982,0.03243540576428538,-0.012209282421247218,0.010115590457602854,0.0034332481160419216,-0.014364184176791132,-0.0146946629825625,-0.018444966890659355
0.025192972875996665,0.032544911161274344,0.03426939094530426,0.029530788208814312,0.029198888398756048,0.0334418219875268,0.034381955425100634,0.029784262085165956,0.036480348668961084,0.028339019993562965,0.021390133595664204,0.028080446074416558,0.03142158761627963,0.026790765341219176,0.02028661292024605,0.03504558356525398,0.03568577355284977,0.03551438407513067,0.03961181894261478,0.01953291588473124,0.02401257387973444,0.047489729117448094,0.0218307015566832,0.02853846657944361,0.03699096660805878,0.031037613324558903,0.03786469399962458
0.018267723418220944,0.02723037832720962,0.024976639442183632,0.029537153964614423,0.026872620223017896,0.022560676390056537,0.013725865027727177,0.017415087506371107,0.024609585403254294,0.026807272640559248,0.03465082606919925,0.03927221398244497,0.02385146235836205,0.025489362641324415,0.02273107628949018,0.015389225332220117,0.012556983934314174,0.016638190529007665,0.005766685614309729,0.01341429493668413,0.027345645058501105,0.0010244248620505817,0.012059883569514492,0.014551526835745458,0.010619586586715486,0.0006984287360031554,0.00894109603067174
0.03873132921723549,0.042027553381290154,0.039475199018492585,0.03820763940552158,0.041734476465720524,0.047533616791046056,0.04041630641357817,0.042938309864860115,0.03632051393704096,0.05149046648707774,0.04046118296668905,0.05381842563836507,0.03633790515638109,0.04225850681142747,0.049886289245769364,0.0336728986558866,0.03916597279327815,0.03730980196763009,0.02191521787569936,0.03786795606903835,0.03815638412647812,0.016247368367305254,0.035385785633396075,0.04308210405305431,0.020105902503596857,0.008572195654856254,0.024943193664809706
0.021670087839282846,0.024472990624458887,0.013628563506032771,0.0320545767059395,0.02030698388190773,0.018075556107315722,0.023692537124893692,0.025925167523365135,0.034677120678162976,0.016584451621535958,0.007982820114386667,0.016595689842202707,0.02028758332744151,0.022350986167506325,0.024523531291721388,0.02634839838227355,0.024488820168602415,0.0344746883352884,0.02501313747968789,0.008608478987911347,0.007347838549848564,0.02934055257785315,0.02892993493061205,0.018681524993336397,0.025654996305810033,0.0325763053433701,0.027956667444737984
0.03063835969847377,0.039865193288236116,0.025932684118073247,0.03556779422391801,0.03592708846753359,0.03439494485649397,0.0393072850298237,0.02979864999217071,0.030507950788251036,0.019933752909291554,0.023263183027438673,0.020742778853266117,0.03893731974104578,0.03766312740520479,0.04045394581293549,0.038172485908889366,0.04140578340229979,0.03892994019127976,0.02400952102931176,0.03551021974071753,0.02953858987361343,0.03262030803089439,0.03152003286861681,0.038346420200493087,0.02511000557962654,0.029076024755230467,0.0543182734649952
0.037632412661764286,0.04651636329759056,0.04978644873042517,0.041859586084388514,0.05015120620232692,0.04267242156639188,0.036985910918276924,0.04068690585464546,0.04282802825013967,0.04175441185130461,0.05008866574268023,0.04613905738859798,0.04466828822296301,0.043412435405602495,0.04036714268102586,0.03944879701848284,0.036683183168931884,0.03387896932403522,0.03303512196186419,0.0443048068795473,0.04823769066697243,0.013540674298803256,0.03097797825390154,0.035822950139130165,0.012563934633216334,0.00904103998296357,0.019806252973651888
0.02265132983991749,0.03980314894390912,0.03783447577005464,0.02653255328996455,0.03873799507397271,0.02379189324294002,0.016892724230897934,0.020880778880609765,0.022310632870390392,0.031161376479612573,0.011449346385188047,0.007749808406317322,0.024388192386514317,0.017208353121296663,0.020466843302197467,0.02096178506935406,0.020012781429234287,0.016668745793188743,0.011102236822358051,0.007449131886187956,0.004052024783505,-0.003934320622970988,0.00785461879053577,0.005562035176858558,-0.007791215821644991,0.006544319118349721,-0.0020386321661316105
-0.07178861377684745,-0.05490998436188462,-0.05933269185809109,-0.06207815269678232,-0.0576835847810243,-0.05511100038890511,-0.05067401984725914,-0.05054214923873685,-0.04959680457692535,-0.06000646802458099,-0.06509280140514845,-0.05458245458897586,-0.06331420045767186,-0.06545380146159989,-0.07091924174240741,-0.06620467962200408,-0.05602918144172836,-0.06315639432474142,-0.07458738426982627,-0.08077417777619471,-0.07269308128504376,-0.07847616192075348,-0.07721721950726562,-0.08170365239927405,-0.06129189333373137,-0.06980010074050164,-0.06629934578081118
0.0055705294834066214,0.008882358225744815,0.006813347792899529,0.014733208301659258,0.015302925856207374,0.009533429242678923,0.019966385020775898,0.016806967056805417,0.02987085649969105,0.025049516454447477,0.023610989215120372,0.01834047748704275,0.014868331756569056,0.01860497448143795,0.007433315335213165,0.004535459471577102,0.022037091438533968,0.006374956063307987,0.0086324949540774,0.01992949870596705,0.021756317020105123,-0.004769491722563993,-0.0013450785842137037,-0.005976006592334773,0.0058256591376479525,-0.007421202849249371,-0.008302601657913678
0.0633141488346714,0.05638320577050079,0.047719371332350664,0.06290178154415238,0.057455252390172434,0.05420348108381802,0.07035096326580118,0.06360977021451597,0.06195025431637595,0.06490042365427535,0.05979563664769214,0.057984389117833934,0.060704887332519136,0.06556542019780338,0.06579502632867701,0.0663116430026831,0.06938722710040655,0.06264536416075564,0.056651591542040344,0.056828943996449825,0.062409519270713226,0.047187456769964116,0.053941393067393845,0.060947204331556704,0.05101822849986981,0.04774272846726421,0.05767668508422535
0.05882827516437818,0.05701590318198537,0.04197387098396491,0.05365395141750352,0.05390604279841512,0.0523290943905792,0.05932337146744321,0.048085399155519376,0.05503297530185713,0.042061043693635315,0.0472218028610433,0.0486345421812774,0.060280449256935285,0.06086878716431852,0.04577597599631279,0.05014833360213956,0.04376705450719827,0.05199421665453244,0.029385411537695555,0.03698783891796136,0.048711789420716106,0.0069300147518534805,0.03156699216156026,0.04132399755686482,0.010480690420823127,0.007022576890544203,0.022411116974602505
0.011617622331863777,0.017149706637824447,0.004865619876875991,0.008921191889818556,0.015226641799265648,0.014403455307551974,0.007202718668212718,0.010483614450027627,0.03585306917067305,0.010155690864706654,0.004901031881831887,0.0015105519937739665,0.00614573559642655,0.0063169324020717526,0.010416252682101286,0.020444584107730576,0.003742991265781185,0.006962122116568523,-0.0025906364605025834,-0.007481040141123659,0.0006368924380144147,0.005915559714941288,-0.009991123908691266,-0.009109567283451261,0.003834898587810251,-0.004156334001929048,0.005885753115737516
0.001247369768216564,0.0012023867616431398,-0.0051473842787169545,-0.003582905590363737,-1.4219129357992953e-05,-0.011597249562270186,-0.00773822694501951,0.009604792631280149,0.0052431996598796635,-0.003946662755526424,0.0007439804907952853,-0.014521600845108298,-0.006213844408730512,-0.005639348636308677,0.009975164963947692,0.007658967360270248,0.005481183827669625,0.005058660440200618,0.007306962757310194,-0.014608811879557058,-0.006265417313960033,0.006919841995466345,0.006972247485698068,-0.003761052811029058,0.02483594920655905,0.019018550427749532,-0.0028969552417281936
0.019940027946684046,0.016111028027122606,0.02317688958248778,0.02337256632996827,0.02701436523905974,0.024942012013510723,0.016515719585048598,0.02481051011727782,0.0179157823130177,0.018807482081898415,0.012142322594865479,0.017957885481519116,0.011183980098702096,0.02573273450156571,0.026983685171784,0.017977827383129474,0.027486729910848627,0.03844690360312591,0.0037364418808061304,0.014041461202154977,0.009077191766544536,0.0013644974143414926,0.02075988698136925,0.03330932506863413,0.0017746285022312482,0.02297134011467656,0.046458622479922905
-0.024245264559027195,-0.01539746075566997,-0.006337726917159335,-0.007295302817050103,-0.016861510896549442,-0.016149805473163845,-0.014765858625845722,-0.001942371777708777,-0.007459139916102538,-0.03175601429874259,-0.03457065957120623,-0.012229783231804257,-0.01884923800240215,-0.009954779912129438,-0.006662975156825019,-0.00851063591613026,-0.002626514771907103,0.018103413848498284,-0.012624458003433772,-0.014638746834520235,0.007424776669046448,0.025586488035786354,0.004266620071574603,0.012084640234237786,0.047825389985803275,0.03502320099078636,0.019250571291766903
0.0013797064781824653,-0.0005377909185465815,0.0019508030334214896,-0.0007743602165900793,0.004446963553094577,-0.00503061224178101,-0.002321125701307008,-0.005092571203122432,0.003078620000003313,-0.007689092698140942,0.002279372629450217,0.004564483792678695,-0.0030640704123500212,0.00943818164020484,0.0036782132938498174,0.015124381190806148,0.001191999423103286,-0.007312005845328607,-0.005868085593746419,0.0027284361497917986,-0.01911641477517979,-0.015826953344215796,0.0006725022277296493,0.015875839634466746,-0.012634283298900293,0.010262047032155504,-0.009905200966298473
0.024480148342447938,0.02633193119170875,0.020650534238042004,0.0273146958527689,0.022903091001015473,0.025604215134088976,0.02739375561676583,0.02237121257350382,0.019050937751303846,0.030364281023070403,0.02796647853430799,0.027986010315620494,0.02423276805175687,0.030246119160701673,0.023676422580728582,0.01740813699764974,0.023127514645787446,0.016250122858942034,0.020087419627231744,0.026342359606036272,-0.0030132885491680143,0.009001135619812257,0.01172837279376117,-0.00973878879166693,-0.00875556123453273,-0.011258650839305155,-0.0027952624878189746
0.032255045657901854,0.023790189363537967,0.02676193223631462,0.028337924671832663,0.030660712540351968,0.03766431210219117,0.033955557296338396,0.03240689775235884,0.02787611298927399,0.02084137910864604,0.018346693404276103,0.02447371258049521,0.029547332906336248,0.029182928537059383,0.02732795739540263,0.022597072837279974,0.029038217354344552,0.03438887309584852,0.015149934164421022,0.019032802227312344,0.010253392118326966,0.002682771384084436,0.004828496243806305,-0.0010194718679744433,-0.0032845532711398557,-0.004109991633563104,0.003875862982630991
0.013337569256282066,0.026559088327999095,0.025044219910320475,0.021930300489621236,0.021615581736986404,0.01797205832318348,0.03680860504404244,0.03195416553579572,0.02960540618075185,0.011433072845927036,0.01689400332795425,0.019936529437059494,0.017376101058848164,0.02147548501856006,0.023864593626806402,0.022544496047537103,0.026785876694753654,0.026289257881740052,0.00455906247443103,0.00699820567553154,-0.005517890969389238,0.00750805520777559,0.01540573045906527,0.004657289900366961,0.0067636290288134,0.01419674222681444,0.01494885527420832
-0.025363712730578303,-0.010761146794579244,-0.023878642298704088,-0.015331087553881278,-0.013646066792773002,-0.01699581394090415,-0.004707168581885454,-0.0033549758490825426,0.012953960635943805,-0.022689306382902584,-0.021607342058936843,-0.01692074657037205,-0.02977719656106995,-0.017607889448218696,-0.012743717429151827,-0.00820047871996037,-0.0032488502953377475,0.013446268349572911,-0.020054153944884138,-0.027994776219804618,-0.023060719196829615,-0.021958483049627782,-0.02533192768234567,-0.012777442585686933,-0.027406337690071687,-0.01954654684349775,0.0019454744148863208
-0.049097298891456836,-0.055434423664442074,-0.04418596368915958,-0.048715298837118504,-0.04115708014531535,-0.046790015437936504,-0.055523096782340055,-0.0422977295699389,-0.035421289546615796,-0.03329765341034257,-0.042520033686736264,-0.04232195173789832,-0.046940503414766056,-0.04652787154429532,-0.06389432914758342,-0.05257934362547729,-0.04516915924628878,-0.04106838384714499,-0.041488819213294746,-0.0469914353663902,-0.0526514435183099,-0.02724751195937423,-0.03640689475402756,-0.043234996331074235,-0.021403364297965542,-0.03267486679938477,-0.04956059350552848
0.023099045386827978,0.022521676272468354,0.026627482408228174,0.02230805069279974,0.02256996393870611,0.02076167314701694,0.02440574079113761,0.018952244632028,0.015176649349826052,0.01590535246875838,0.01991203245386133,0.024574471689903513,0.02034166739426907,0.02508287399643042,0.03249959080316913,0.02148105672787266,0.01831227890302246,0.020710313517091235,0.016905349799267614,0.017017308659289524,0.02550578608736999,0.009176214039281443,0.01243752156457455,0.021083392102991393,0.011562694802257445,0.019683231209633407,0.030958920443444903
-0.03278268910220707,-0.026915114711893284,-0.03067455235431583,-0.027159521296542737,-0.03705291764089679,-0.031075993970260785,-0.025748177757856105,-0.0289930313571092,-0.018343206626776104,-0.033966259089157645,-0.04008540072469605,-0.03687964176385041,-0.0340273012461859,-0.0329803201099342,-0.026165248271834602,-0.024585188963730117,-0.024430456550796575,-0.023209901585924567,-0.04654441806639117,-0.039242163535114144,-0.05093747478285469,-0.04143986729466724,-0.03603558717751586,-0.04050275441894317,-0.041375242905669476,-0.03410615501262031,-0.030393902679853865
