ret_S1BM1E1,ret_S1BM1E2,ret_S1BM2E1,ret_S1BM2E2,ret_S1BM3E1,ret_S1BM3E2,ret_S1BM4E1,ret_S1BM4E2,ret_S1BM5E1,ret_S1BM5E2,ret_S2BM1E1,ret_S2BM1E2,ret_S2BM2E1,ret_S2BM2E2,ret_S2BM3E1,ret_S2BM3E2,ret_S2BM4E1,ret_S2BM4E2,ret_S2BM5E1,ret_S2BM5E2,ret_S3BM1E1,ret_S3BM1E2,ret_S3BM2E1,ret_S3BM2E2,ret_S3BM3E1,ret_S3BM3E2,ret_S3BM4E1,ret_S3BM4E2,ret_S3BM5E1,ret_S3BM5E2,ret_S4BM1E1,ret_S4BM1E2,ret_S4BM2E1,ret_S4BM2E2,ret_S4BM3E1,ret_S4BM3E2,ret_S4BM4E1,ret_S4BM4E2,ret_S4BM5E1,ret_S4BM5E2,ret_S5BM1E1,ret_S5BM1E2,ret_S5BM2E1,ret_S5BM2E2,ret_S5BM3E1,ret_S5BM3E2,ret_S5BM4E1,ret_S5BM4E2,ret_S5BM5E1,ret_S5BM5E2
0.035163032761423255,0.0401122774494026,0.03967631808062443,0.039222478246688584,0.04359854895667103,0.0494744727348017,0.03655677198015829,0.04322884061838879,0.036333837970800295,0.03565343290650651,0.03720904608397809,0.0420893371655853,0.03519155592570323,0.03598771696956952,0.04665421584321718,0.04717399794604075,0.038320275390640486,0.04454668162583037,0.032095927042109625,0.034276483790207646,0.03976765801335704,0.04365448983616898,0.04006882720599726,0.041231706485484534,0.03987747267432354,0.04694732673848402,0.03436011711987701,0.03566081953169388,0.031352981114886616,0.03749715493684493,0.03046871619465109,0.0371933041584639,0.04096521527279936,0.04863432832649092,0.037797427204086305,0.03746299067047816,0.03542048147821052,0.027376073167874958,0.03455962038268218,0.024076303796451377,0.037681329799557295,0.04714306696760074,0.011310155952864859,0.05785046019166294,0.009874945725107297,0.0361751148136004,0.014191184735426198,0.03996000836430683,0.01293513612768372,0.009512771666153984
0.035942092439678816,0.037264759465746936,0.03583669419251316,0.03307349369977912,0.03180792088492272,0.024565440134631883,0.02409122835006336,0.03833436485696216,0.028207339185567226,0.041210603922097674,0.023474087105090375,0.03125839054658702,0.025594062056868993,0.03488778978094657,0.035227218064794126,0.04131557241583202,0.028974757078704817,0.030105837784876088,0.028067110157154018,0.03768580779983782,0.040634762403444664,0.037995351923919306,0.02640108477532861,0.03203761229253808,0.030345986105216497,0.02643704735922276,0.031503750635101975,0.017407241509740202,0.03246351153926051,0.03430396340475321,0.027542366371749696,0.03297534238665501,0.02745581260679484,0.028990831710766874,0.03964584081177691,0.02448326137227851,0.029281814480015586,0.031034186097751423,0.034140602286644436,0.02960812699738093,0.03628510168533485,0.028852805192546963,0.01152307726103184,0.01984053942918493,0.02704276940296384,0.043560422149115124,0.03492027457962635,0.028824977800655367,0.021776274329780656,0.021393491693022494
0.018117123427505138,0.013803570385700771,0.018822258409789395,0.005489124464554357,0.010175022375906822,0.008636238551616245,0.0043827242306027905,0.023980616649921002,0.013442253519962801,0.008615507710067857,0.007701271313907893,0.006244948993470361,0.022511918815815553,0.012187972929967362,0.018130710098394964,0.014823716378641792,0.007147921492231595,0.004111125113772466,0.013602712109829364,0.015179250547195187,0.01854509187772588,0.019657308184358888,0.012194095632067678,0.02514574663308353,0.0012397100022870655,0.014198645986618068,0.018099319738941255,0.0031751901414714453,0.01012300978193013,0.015411716198179904,0.0050514344927966685,0.021380914579265827,0.012337875994969248,0.007444446584785602,0.00777587459669167,0.007210274950974148,0.005224398414803837,0.015751663464924775,0.009300777237560346,0.010712034453010557,0.008963276798170874,0.004690318277517589,0.010644430474238187,0.004601450993613631,-0.0025731298093949525,0.007284690023398021,-0.008865281612597408,0.0022660832145044866,0.00726543928756088,0.0044036318281188945
0.0075044232135247566,0.029239975237468494,0.0040396102777163646,0.014811540587831105,0.0076814012767985424,-0.006113577436833878,0.0012813248292740478,0.014505906975929513,0.004978983089647675,0.002716644589448035,0.006729824094673964,0.0057094633241759835,0.006664481278095705,0.002249609422566,0.006897799741490556,-0.0010847204784878925,-0.00780574264809396,0.0007570244132999652,-0.00313577273121833,0.0031880877771306164,-0.004164748463673336,0.0018880687919095587,-0.006586854395311508,0.007824504612246243,0.002250347754959492,-0.0006717291298494273,0.009170278001240918,-0.0039054275036745365,-0.0028731538252328636,0.001459046025133113,-0.0032827921091097027,-0.006714976519817131,0.0011542362224764287,0.0031311365757115297,0.0008433017924568524,-0.008588482569486498,0.0016343123870296592,-0.0032637262145763252,0.00023275974304968268,-0.006604724650535016,0.005795878449822102,-0.0004473216366450627,0.02897255930609133,0.008506089657207972,-0.0011838415717513309,-0.018842029139416565,-0.015103610255530938,0.00790375271495358,-0.016987088222108777,-0.005250052802665469
0.007337284655095851,0.0034557482096137728,0.010480233555375978,0.0060703437854110745,0.013286612270347862,0.01224482072303852,-0.00866148903014779,0.002007118216990661,0.0070385035498645694,0.005608779031933445,0.019920848307818838,0.016197489757603333,-0.0007280322714642443,0.009939048583946482,-0.007959246532472411,-0.002185435775658934,0.010148132552956018,0.013112175582951068,0.010533794527849104,0.007127444154563055,0.005200585184429412,0.0019201197710281212,0.00868349004198776,0.013100722318266148,0.01164023278775245,-0.0008266018529361651,0.0131291352512636,0.01090820859949565,0.007036024689930413,0.01839983293148829,0.008668281009806912,0.003002857560621469,0.019580588142382456,-0.00012648446114650656,0.008949054666251125,0.008453947920533016,0.004933668118152504,0.01501930115499415,0.00988320269368211,0.02703190846312905,0.007481363874452005,0.002130882768303494,0.005905555756800927,0.004788812267423174,0.012873879055785105,0.011306154132494101,0.030444440091813706,0.028793367532698712,0.04440020100465408,0.055359385033435946
-0.029795005083134207,-0.03403669268998341,-0.026287086675987458,-0.027643465720900606,-0.03665603197954272,-0.04707948351516607,-0.038877080463634195,-0.033593084496426964,-0.043284917110026626,-0.024027418489059343,-0.023723254697502166,-0.037241735908698684,-0.03581075523501067,-0.035662473422690605,-0.038158667478021616,-0.0420877148192595,-0.03408667593488116,-0.024998469166167735,-0.03576934166255564,-0.03993397116568549,-0.04202191225356436,-0.03303510183042836,-0.043316283182990196,-0.043715407512820804,-0.028118351104713647,-0.039411446059187664,-0.04133329176928834,-0.03069284631321892,-0.02761765904825651,-0.03703590016161709,-0.03782311292540408,-0.03285364516842201,-0.025671784290242746,-0.03326005423158292,-0.025195917423461618,-0.039363744067140057,-0.033363792790098434,-0.026302530738267906,-0.024277993597670494,-0.024001733109843954,-0.026654395988616016,-0.03923082299059698,-0.03478183369586608,-0.053636522310166856,-8.090069520883501e-06,-0.04385221639562553,-0.010922905985462441,-0.0169808995053054,-0.005417426542619785,0.00877907034605285
0.029522602138364537,0.010533859311000603,0.029580021131338532,0.03104128393015533,0.026791075274046568,0.03760353565413315,0.02472261039960712,0.02940955379381495,0.026758273872008354,0.030417009872702464,0.016083853815996623,0.03879974961121202,0.025956039088219026,0.024431863757682377,0.03071675675595254,0.02385651652720133,0.02839894398469793,0.024123280306248693,0.024216686906851612,0.017466217564393892,0.04130512742773829,0.026522155921251556,0.023118302225624148,0.017947956683031775,0.030052712865862332,0.027046132785506112,0.01741501706896733,0.01813879025426642,0.018704749771707708,0.0282810035960119,0.018927250231710654,0.027955494916675976,0.0320451256261272,0.02736269610558341,0.022229412493026596,0.01869862623377275,0.0257528897337277,0.019971428546569064,0.02643005647315684,0.006963339059879032,0.014167815430195102,0.032761735043399014,0.008785532182977465,0.02899678194243554,-0.002018449621124481,0.028607091885874174,0.017035487959663937,-0.00470492228761422,-0.015409305183203105,-0.015863133757533718
0.005255200965072593,-8.756779029171649e-05,0.0023232346172278842,-0.0008145398781088761,0.00453952716371517,0.020089979428505267,0.008423953231013945,-0.0009191243617705135,-0.005289614945881706,0.02843753006368153,0.01649440089425625,0.014773159508084098,0.007120600496855323,-0.00033561580697432074,-0.00016989269475947255,-0.0015049973589210635,0.0030999091648591407,0.0034538312040195015,-0.0037461112731016597,-0.0028373794367849963,0.010733920462495876,0.011648861581471557,0.01429078340082937,0.003263323762790312,0.004079089571356881,0.003908427698243835,0.0010567861428773333,0.011036674572284116,-0.0018351181974130438,-0.0033107915812793536,0.017739057155951827,0.006525197749391813,-0.00032195490841239387,-0.000861448191949749,-0.0010488000125317928,-0.003086006303448963,-0.004360553034646798,0.008800731111137194,-0.007786345117651987,-0.00012925071933703593,0.01655703615031631,0.009346772052171104,-0.008364304464351635,-0.010246156427822275,-0.013712709219713763,-0.008928194140935321,-0.007147419359422887,9.711468824011746e-05,-0.015192879817568413,-0.006980397386686589
0.007322596617380213,0.01302495759765119,0.0068742740922872565,0.008900045255146918,0.009371039249687766,0.03092883600761969,0.009990547304055849,0.006285090953830313,0.020605934841130817,0.00481316860380058,0.020750690687516064,0.004988323795103097,0.011094607003695066,0.011759638979385357,0.015384183097110267,0.003947832421915236,0.01993171718740545,0.01000329368135548,0.022149713826475077,0.024584213136584595,0.0024826949893507954,0.005283529864640202,0.0007696372938942211,0.013545349136567198,-0.00411840503219902,0.015112880560229398,0.012969151697604545,0.02809348857447863,0.017617966619498368,0.011744739463812649,0.01254006498629457,0.0012343231495680318,0.007371087553611165,0.0067775793714034294,0.015585792171465622,0.007521902351534619,-0.002464341458029312,0.010844431087549695,0.0153162812865139,0.021626247464314963,-0.00559836495068791,0.010091284957676284,0.009524864295533328,-0.003497708375192891,0.012363216169893658,-0.0059142809332231394,0.005893691453813833,0.025120872890118023,0.00732988249934754,0.0175552075070716
-0.028596405264060435,-0.011762418993595812,-0.022049894451969802,-0.04225924690971472,-0.02872364350526383,-0.03445604251062352,-0.023658075610151222,-0.022794674611720606,-0.028704276022753432,-0.027779565515346348,-0.036651139096889856,-0.03319694712391327,-0.03402691143275348,-0.028951055402000436,-0.026243956887811178,-0.030996787038557003,-0.03265862985168218,-0.03447656994998259,-0.03692858746449271,-0.04031783986615365,-0.03477196586722052,-0.0318879648350859,-0.03451837532852926,-0.035191997505844015,-0.03380917639791649,-0.03854137474838359,-0.04676124602385194,-0.033762232818129574,-0.03264515182905011,-0.041940797365473424,-0.027161359553151784,-0.027951031246462463,-0.02753366157449396,-0.03415571757774555,-0.03557643594730123,-0.03346622288159844,-0.04602820874834562,-0.04436183621792493,-0.04385403175613101,-0.05833752268162759,-0.0322125215062681,-0.02671858653060589,-0.03736796573660603,-0.011023920361437152,-0.03166748516599711,-0.026894397263490622,-0.039606835728203935,-0.0376205964936092,-0.042254667858544065,-0.05334776368485583
-0.015834982607215334,-0.0029665482200915824,-0.0009481812758765624,-0.016847702280645506,-0.0031664074946341557,-0.024402870429437704,-0.015064047006310193,-0.0202658691116742,-0.02621285808400104,-0.012648640785544367,-0.02136596759507523,-0.007489775085828355,-0.014673254847181133,-0.020061925773737964,-0.01397555872883451,-0.021706110915440793,-0.022320804662520823,-0.016628099020928166,-0.02378469216335944,-0.020084870738644442,-0.003972779524893254,-0.012473902494850201,-0.008918034932968,-0.004564865889287972,-0.01398158729032836,-0.015271694066327193,-0.02401373724821028,-0.0065819930074707475,-0.03397769694155417,-0.040332973883264435,0.008022724736872135,-0.0022341357254905573,-0.007265821231821244,-0.017040107434656882,-0.014892373410295794,-0.013674619232648942,-0.022619764799186655,-0.022696293081467145,-0.02075940831416525,-0.04137626442512346,-0.005120323416739003,0.0013794137600163946,0.0004985177966875664,-0.02693400937561082,0.01870821477505325,-0.0267072384442011,0.0034150776570290417,-0.0434961315792806,-0.012477218642033876,-0.02816037293074121
-0.02504742549644469,-0.013366099284035676,-0.02392707584122598,-0.026787441305044065,-0.018061745374294603,-0.017610294033468584,-0.040689860222731855,-0.012767083353621509,-0.034270780667543355,-0.013234451452975839,-0.027663052558617958,-0.011987654336447849,-0.02244818760313587,-0.026231675931940143,-0.01012073866039238,-0.04371378170755801,-0.02629710903003845,-0.023850946211622075,-0.028575161770125784,-0.03070751084469581,-0.013422601868939779,-0.016659319068987807,-0.018076652255950034,-0.027622712792815047,-0.021972064271270388,-0.026820469743255828,-0.012892228414697443,-0.033887436494354724,-0.03321763093513358,-0.04113926996902069,-0.005550498519847635,-0.017010223570195805,-0.009451116579350622,-0.020860906871233337,-0.016172382762138646,-0.0304546951817809,-0.021657120502732708,-0.030339761964845686,-0.026467660431100444,-0.04376752428084173,-0.006078845157070552,-0.010376366452400426,-0.006951367917607359,-0.01781127095441653,-0.016548585953135943,-0.02812473688404687,-0.011909709470409691,-0.04287827774553023,-0.01683089614157109,-0.04185482387669828
0.04901240732179363,0.047632081425308365,0.04745551634490619,0.050131842271566016,0.044872308728958143,0.05116490482688988,0.03825031130826366,0.05134793190717587,0.04504392697715704,0.052842176266790795,0.03527450041659328,0.05107166208708604,0.054870648815618026,0.0477445461599301,0.04797460605325636,0.05517433824103549,0.0449149228125947,0.044122587320402584,0.0393546280945828,0.0431221374293297,0.049352089647375974,0.05308957115402727,0.05090503352981861,0.05613765624140587,0.04512260170231945,0.035471527276546594,0.04374888853900633,0.03750942663002693,0.03875774512731515,0.03752712232398923,0.057695994799367274,0.05186934531405311,0.04179072287717993,0.04889929784780547,0.039200215692205456,0.04537128608106946,0.03548771806902136,0.036810907894999204,0.03027684416648189,0.03750196651048718,0.0358427195697409,0.05404017751122346,0.024814158101018082,0.04157616420123789,0.00664464961260589,0.023180220254037393,0.017607507437537223,0.02559724829646619,0.010853874167373637,0.027824268918258836
0.053468259174215896,0.042138044744086244,0.04886638313038365,0.05105161342442843,0.05463795762535488,0.055556999793978275,0.04581560640959411,0.04842926381871594,0.040842500441961,0.04838307629016986,0.03885092892659288,0.05258381915880378,0.04835828202543304,0.05033112973445204,0.05186175404536239,0.0509198515523213,0.04478102586990106,0.05310144167333766,0.04189293659722959,0.057943934410996704,0.052375112353225416,0.05942705355382663,0.05208668355131392,0.06758516249083343,0.045109173063351826,0.04844240190535038,0.039601768654451766,0.05036866007172303,0.03953029534452194,0.0417275392610853,0.05895483589342728,0.061293268522535894,0.040373014094339514,0.04882492365174954,0.04324263345789157,0.04856118847252048,0.04532580280570532,0.04401888323511131,0.04407139681811231,0.04441701026830533,0.041745927132850705,0.05324985421961992,0.03075236005880934,0.04509966317948907,0.02892265805366475,0.049736647472830346,0.0383801625271651,0.029513674213352124,0.021468412225255595,0.026360728991851372
0.03272885241397536,0.036427509301347284,0.030939249008269245,0.02464388460356061,0.024253382955725593,0.02610631933186482,0.020035948741274078,0.022311645279200466,0.017240170616739367,0.04697067614190459,0.029441889296330098,0.02123585242228238,0.021859916998232875,0.03318724818830766,0.02181139506779253,0.016979017316418703,0.010586790706298728,0.019867470957392108,0.013067902829026819,0.01691355482267036,0.03410287106892992,0.04262058650805599,0.02707744549971349,0.03389791176737006,0.03380007773496096,0.019116016907900008,0.01638199213494532,0.02146149689875198,0.011083730027445416,0.0038578916666531333,0.045438487880481486,0.032914817471753864,0.024362910503695673,0.0244209790847104,0.023114336197167094,0.00985938055368407,0.021052548223854505,0.021370348005906925,0.02039276767554679,0.012358489668323949,0.024761162166223545,0.03095423599764409,0.008179605057351108,0.04624806576199201,0.00725961793789535,0.03271072060137896,0.010062626205726058,0.028278665809234885,0.0034571511254832907,0.012178298566196372
0.023279830905920486,0.022108736575766487,0.01031091606773994,0.01969653553367847,0.028340031734638026,0.031971823067946985,0.01622596927572362,0.02402742476465016,0.01699110850598848,0.0066758701118138685,0.020930573115195826,0.026931368717238925,0.01546128960678064,0.015219007115291658,0.03306012514370508,0.011427669387540761,0.010632286722375268,0.01772480130425024,0.015661926956885557,0.01913888321155031,0.01959858219133062,0.02348685278657933,0.03505221938060294,0.01684579784346166,0.005730945679990634,0.007797871787957086,0.008316757619182696,0.0007508553654537339,0.0022144109590544496,0.008181680931960441,0.020182516542156942,0.014596995247221314,0.015680610875262027,0.014921763473021585,0.023185793657315365,0.01302053686217863,0.008044410710029787,0.008434145496608984,0.006417770707584125,0.011205599281120419,0.004044661330948875,0.007455376010416265,0.0029521534644199165,0.00012223192823904204,-0.012476588436671461,0.001220745724111152,0.00735454027398887,-0.013371282032199642,-0.015709716395514994,-0.012228971625525019
0.02058834954391775,0.018150077568518365,0.025963356725299053,0.020656142950535517,0.0367003223413338,0.03192699191915951,0.011384037903583614,0.02543626522031739,0.0029548258145147216,0.01973926847924514,0.008678044134745582,0.013274306538112499,0.012957267875958689,0.014648319474468218,0.03073083450536229,0.015974859298749023,0.016506310616560133,0.010183145968775592,0.01548935525724465,0.029840801183885813,0.0017289628621741633,0.00860792414428565,0.024994433937379924,0.010599866338634344,0.00024429512385378574,0.001978916491822633,0.01139502592710128,0.007464822203011199,0.006647696970855052,0.008216624503809474,-0.008484854870878297,0.008387674472843916,0.009962116424169037,0.016286592960866923,0.0020617060683661348,0.006947417749940675,0.0002906586301090558,-0.004697903935538664,0.0019415580756718285,-0.007665794846591685,-0.011160296159688781,0.000381487157923242,0.00014080171044372265,-0.013721854392475292,-0.0045198053378101705,0.011784333772418625,-0.00019222153555106548,-0.007665356061938758,-0.0017965676677983975,-0.00041212866285732
