date,cpi,iv,m1,gdp,m2,HS300_close,HS300_open,HS300_volume
2016-01-19,101.87183474191373,106.09078359858508,411907.20470721956,159662.8093157756,1408375.119232014,3223.12,3132.7,127653893.0
2016-01-20,101.88649434880672,106.10630747503198,412308.5482463607,159926.96743752513,1409195.0921902105,3174.38,3204.22,130650504.0
2016-01-21,101.90361433774406,106.12178644675359,412648.71470706374,160190.20894144475,1409986.349319159,3081.35,3136.38,111189733.0
2016-01-22,101.92319470872576,106.13722051374988,412927.70408932876,160452.5338275346,1410748.8906188598,3113.46,3114.9,89951087.0
2016-01-25,101.99669811393689,106.18325328638691,413397.6097654953,161234.00877882497,1412864.2195424726,3128.89,3129.03,81540061.0
2016-01-26,102.02612001309595,106.19850773448195,413431.8908340079,161492.6671935954,1413511.8975251808,2940.51,3099.6,126933921.0
2016-01-27,102.05800229429934,106.21371727785169,413404.99482408253,161750.40899053603,1414130.8596786407,2930.35,2953.18,132229366.0
2016-01-28,102.0923449575471,106.22888191649612,413316.921735719,162007.23416964678,1414721.1060028528,2853.76,2909.33,99222756.0
2016-01-29,102.12914800283919,106.24400165041524,413167.67156891746,162263.1427309277,1415282.636497817,2946.09,2855.6,113304259.0
2016-02-01,102.25431943098152,106.28909142382075,412352.8585978843,163025.36870779144,1416794.9330072205,2901.05,2939.04,86795342.0
2016-02-02,102.300964004451,106.30403153883864,411958.9001173305,163277.61079775298,1417241.600185192,2961.33,2901.53,88601963.0
2016-02-03,102.35006895996482,106.31892674913121,411503.7645583385,163528.9362698847,1417659.5515339156,2948.64,2931.29,77389000.0
2016-02-04,102.40163429752296,106.33377705469847,410987.45192090847,163779.3451241866,1418048.787053391,2984.76,2960.33,91779724.0
2016-02-05,102.45566001712547,106.34858245554042,410409.9622050404,164028.83736065862,1418409.3067436186,2963.79,2982.06,76850808.0
2016-02-15,103.1304714069241,106.49421503272838,401287.3383535578,166473.58232537142,1420442.4715027248,2946.71,2888.43,72919434.0
2016-02-16,103.20542677969216,106.50891311087572,400173.001745213,166714.884410785,1420545.8247950317,3037.04,2962.19,112579643.0
2016-02-17,103.27670798518234,106.5239529135816,399133.5890287723,166957.1625234386,1420679.169981899,3063.32,3034.09,128291607.0
2016-02-18,103.34431502339461,106.53933444084595,398169.1002042357,167200.41666333217,1420842.5070633264,3053.7,3079.53,124401464.0
2016-02-19,103.408247894329,106.55505769266881,397279.535271603,167444.64683046573,1421035.8360393138,3051.58,3047.94,87338012.0
2016-02-22,103.5780015034649,106.60427779548843,395060.3838251295,168183.19349530624,1421795.7743346377,3118.87,3083.93,140946968.0
2016-02-23,103.62723770528777,106.62136794554532,394470.51446011313,168431.3277713997,1422109.0708888662,3089.36,3117.2,112567391.0
2016-02-24,103.67279973983273,106.63879982016068,393955.5689870008,168680.43807473313,1422452.3593376547,3109.55,3077.61,111782650.0
2016-02-25,103.71468760709982,106.65657341933455,393515.5474057925,168930.52440530655,1422825.6396810033,2918.75,3104.41,157829752.0
2016-02-26,103.75290130708902,106.67468874306692,393150.44971648837,169181.58676311997,1423228.9119189123,2948.03,2942.1,106949729.0
2016-02-29,103.84549740338929,106.73108506161508,392504.70000000007,169940.63000000003,1424618.6800000002,2877.47,2939.58,129341020.0
2016-03-01,103.86901443426694,106.75056728358146,392439.2978783121,170195.59646677334,1425141.9198161496,2930.69,2881.34,116045918.0
2016-03-02,103.88885729786675,106.77039123010636,392448.81964852824,170451.53896078665,1425695.15152686,3051.33,2933.92,175972347.0
2016-03-03,103.90502599418863,106.79055690118976,392533.2653106485,170708.45748203996,1426278.37513213,3058.42,3050.39,173105744.0
2016-03-04,103.91752052323262,106.81106429683166,392692.63486467267,170966.35203053322,1426891.5906319602,3093.89,3047.54,219172534.0
2016-03-07,103.93295910669731,106.87463683110835,393620.28687816963,171745.89183945287,1428911.1884988123,3104.84,3109.0,132462037.0
2016-03-08,103.93075696662979,106.89651112498426,394079.3519998101,172007.69049690606,1429644.3715768834,3107.67,3100.15,136235742.0
2016-03-09,103.92488065928436,106.91872714341866,394613.3410133546,172270.4651815992,1430407.5465495146,3071.91,3045.92,111466245.0
2016-03-10,103.91533018466103,106.94128488641158,395222.2539188032,172534.21589353235,1431200.7134167063,3013.15,3056.21,76072197.0
2016-03-11,103.90210554275984,106.96418435396299,395906.0907161558,172798.94263270544,1432023.8721784577,3018.28,2990.21,73333564.0
2016-03-14,103.84038661338894,107.03493310396823,398407.14445963805,173598.9790136647,1434673.2998310737,3065.69,3039.57,117108655.0
2016-03-15,103.81246530237621,107.05919946975366,399390.6768246071,173867.60986179774,1435616.4261710665,3074.78,3061.34,98311941.0
2016-03-16,103.7814567937395,107.08372455088193,400434.8401221012,174135.9790648122,1436580.6085936828,3090.03,3068.87,124736448.0
2016-03-17,103.75088290540216,107.10801029205889,401453.8765958475,174396.66058855684,1437512.2322273022,3124.2,3096.81,121661777.0
2016-03-18,103.72133060701813,107.13197368406898,402433.4932864672,174648.4167606731,1438402.3612599887,3171.96,3136.22,197302564.0
2016-03-21,103.63880325158583,107.2019297650976,405135.8246595665,175350.13316725136,1440823.7807524495,3249.44,3203.29,233269464.0
2016-03-22,103.613337313015,107.22460376043996,405957.76221767976,175566.18793285402,1441547.9313814035,3225.79,3231.61,161020897.0
2016-03-23,103.58889296439744,107.2469554066154,406740.2799926662,175773.31734682826,1442230.5874094241,3236.09,3217.73,125679286.0
2016-03-24,103.56547020573319,107.26898470362389,407483.37798452616,175971.52140917414,1442871.7488365122,3181.85,3211.5,133131122.0
2016-03-25,103.54306903702222,107.29069165146544,408187.0561932594,176160.8001198916,1443471.4156626668,3197.82,3176.81,97395330.0
2016-03-28,103.48199507060914,107.35387839998859,410061.57212069957,176675.08414227358,1445021.4485355325,3169.73,3206.95,103441933.0
2016-03-29,103.46368026171137,107.37429595116247,410607.57119692635,176828.66144647746,1445455.1369579546,3135.41,3171.31,97294747.0
2016-03-30,103.4463870427669,107.3943911531694,411114.1504900265,176973.31339905298,1445847.330779444,3216.28,3161.29,117802512.0
2016-03-31,103.43011541377572,107.4141640060094,411581.31,177109.04000000004,1446198.0299999998,3218.09,3229.2,121552074.0
2016-04-01,103.41486537473783,107.43361450968247,412009.049726847,177235.8412493187,1446507.2346196228,3221.89,3213.67,118122139.0
2016-04-05,103.36408111811926,107.50819303270546,413325.81080296816,177653.79273030948,1447329.107088783,3264.49,3211.3,146047772.0
2016-04-06,103.35393902884785,107.52603179054388,413556.4516141819,177735.96722148615,1447430.8387037404,3257.53,3250.52,120196305.0
2016-04-07,103.34481852952977,107.54354819921541,413747.6726422691,177809.2163610345,1447491.075717765,3209.29,3266.29,112409467.0
2016-04-08,103.33671962016496,107.56074225871998,413899.4738872296,177873.5401489544,1447509.818130856,3185.73,3189.85,101005625.0
2016-04-11,103.31855243179032,107.61039034223214,414118.3589233513,178012.95940294376,1447317.0777645307,3230.1,3213.51,125212709.0
2016-04-12,103.31453988223869,107.62629500506901,414112.4810358053,178041.5817843501,1447169.8417738895,3218.45,3227.37,92869437.0
2016-04-13,103.31154892264036,107.64187731873893,414067.18336513266,178061.27881412802,1446981.1111823148,3261.38,3237.86,195613866.0
2016-04-14,103.30957955299533,107.65713728324194,413982.46591133333,178072.05049227754,1446750.8859898073,3275.83,3277.1,113157327.0
2016-04-15,103.3086317733036,107.67207489857802,413858.32867440744,178073.89681879868,1446479.1661963668,3272.21,3279.86,99807529.0
2016-04-18,103.30416794637317,107.71655647020263,413498.9560190571,178072.67690774341,1445726.4621231349,3228.45,3252.67,97090069.0
2016-04-19,103.30127872726963,107.73145132712939,413411.2401251034,178075.2165537578,1445530.9817469418,3238.3,3243.97,80871440.0
2016-04-20,103.29768886976937,107.74638001724877,413339.5617267314,178079.22934128865,1445363.211861524,3181.03,3244.14,162207858.0
2016-04-21,103.2933983738724,107.76134254056078,413283.920823941,178084.7152703359,1445223.152466882,3160.6,3160.8,104752651.0
2016-04-22,103.28840723957876,107.77633889706539,413244.31741673226,178091.67434089957,1445110.8035630155,3174.9,3142.56,77078492.0
2016-04-25,103.26923000631757,107.82153096573492,413221.73216859566,178121.3904016891,1444940.0197960685,3162.03,3164.74,67519351.0
2016-04-26,103.26143631843709,107.83666265500999,413246.2787437133,178134.24203831845,1444938.5128553035,3179.16,3159.77,59020734.0
2016-04-27,103.2529419921599,107.85182817747769,413286.86281441245,178148.5668164642,1444964.7164053146,3165.92,3181.93,60004147.0
2016-04-28,103.24374702748604,107.86702753313799,413343.48438069347,178164.3647361264,1445018.630446101,3160.58,3169.33,69870660.0
2016-04-29,103.23385142441546,107.8822607219909,413416.1434425559,178181.63579730497,1445100.2549776626,3156.75,3153.54,58029776.0
2016-05-03,103.18726262816608,107.94353180932875,413867.1546458219,178265.45145718363,1445703.8580116641,3213.54,3159.82,98164835.0
2016-05-04,103.17386383311197,107.95893416414472,414020.0011855923,178290.08822594432,1445924.0349971033,3209.46,3203.47,90862408.0
2016-05-05,103.15976439966117,107.97437035215333,414188.88522094453,178316.19813622138,1446171.922473318,3213.92,3204.17,74733681.0
2016-05-06,103.14496432781367,107.98984037335455,414373.80675187823,178343.78118801495,1446447.520440308,3130.35,3213.14,108680240.0
2016-05-09,103.09636028189091,108.03645343611393,415024.7963181691,178435.36919249408,1447440.577285931,3065.62,3115.43,99230477.0
2016-05-10,103.07875765645662,108.05205879008562,415273.8678314293,178468.84481035333,1447827.017216023,3069.11,3055.21,68849935.0
2016-05-11,103.06045439262559,108.06769797724995,415538.9768402711,178503.79356972896,1448241.1676368907,3082.81,3080.64,81794258.0
2016-05-12,103.04145049039784,108.08337099760686,415820.1233446945,178540.215470621,1448683.0285485333,3090.14,3059.38,78765726.0
2016-05-13,103.02174594977342,108.0990778511564,416117.30734469945,178578.1105130295,1449152.5999509518,3074.94,3081.68,62629755.0
2016-05-16,102.95859486989693,108.14640793508211,417105.1276781529,178700.40514650673,1450726.9025252147,3095.31,3064.53,59461856.0
2016-05-17,102.93741875470202,108.16230231437338,417466.80854007433,178742.35801220723,1451301.919269573,3086.02,3095.52,65278125.0
2016-05-18,102.9168729801267,108.17828271982852,417844.87377716746,178783.94927665038,1451899.2498835444,3068.04,3071.53,82715369.0
2016-05-19,102.89695754617102,108.19434915144754,418239.3233894323,178825.1789398363,1452518.8943671298,3062.5,3060.34,60444166.0
2016-05-20,102.87767245283499,108.21050160923048,418650.15737686877,178866.04700176496,1453160.8527203284,3078.22,3047.78,56080842.0
2016-05-23,102.82359921654455,108.25947513956254,419980.9655902082,178986.48158000724,1455220.6109976047,3087.22,3078.51,59697216.0
2016-05-24,102.80683548568696,108.27597170200099,420457.3370783314,179025.9032369068,1455951.824829257,3063.56,3083.24,58734385.0
2016-05-25,102.79070209544902,108.29255429060333,420950.09294162615,179064.96329254904,1456705.3525305227,3059.23,3079.75,56652803.0
2016-05-26,102.77519904583069,108.30922290536957,421459.23318009253,179103.66174693406,1457481.194101402,3064.21,3056.6,60392981.0
2016-05-27,102.76032633683198,108.32597754629967,421984.7577937307,179141.99860006178,1458279.3495418946,3062.5,3059.73,60468750.0
2016-05-30,102.71949025355363,108.37675762607334,423659.63788567524,179254.8395519014,1460807.699081054,3066.71,3056.31,63098579.0
2016-05-31,102.70713890703342,108.393856371659,424250.7,179291.73000000004,1461695.11,3169.56,3068.6,138863111.0
2016-06-01,102.69541790113283,108.41104114340854,424858.14648949646,179328.25884684143,1462604.8347885602,3160.55,3172.96,113148482.0
2016-06-02,102.68432723585185,108.42831194132195,425481.97735416464,179364.42609242554,1463536.8734467335,3167.1,3158.03,86003427.0
2016-06-03,102.67386691119049,108.44566876539923,426122.1925940044,179400.2317367523,1464491.2259745202,3189.33,3172.95,101491783.0
2016-06-06,102.6462679809242,108.49825539461449,428141.1445645538,179505.47906218917,1467488.1667755612,3178.79,3192.78,76693751.0
2016-06-07,102.63832901874133,108.51595632334732,428846.8973050803,179539.8383014869,1468531.7747818017,3177.05,3182.44,68928314.0
2016-06-08,102.63102039717809,108.53374327824409,429569.03442077845,179573.83593952737,1469597.6966576558,3163.99,3171.81,76291775.0
2016-06-13,102.60393239865624,108.623968445186,433425.4856268441,179738.40011087057,1475262.0140811275,3066.34,3134.05,92975947.0
2016-06-14,102.60040582081072,108.64227155706602,434245.92899357225,179770.22814136738,1476461.8191746622,3075.98,3058.44,66279457.0
2016-06-15,102.59750958358484,108.66066069510995,435082.756735472,179801.69457060692,1477683.9381378102,3116.37,3043.96,87393257.0
2016-06-16,102.59513135306113,108.67908699153146,435909.4906397232,179833.47838144106,1478891.9196064002,3094.67,3104.36,82974703.0
2016-06-17,102.59315879532217,108.69750157854425,436699.6524935054,179866.25855672173,1480049.3122162598,3110.36,3096.09,85402985.0
2016-06-20,102.58967515881366,108.75267508313033,438850.70575203834,179970.57726924255,1483217.9568934587,3112.67,3114.91,63587141.0
2016-06-21,102.58932529221363,108.77104283250823,439494.57940394484,180007.34290230912,1484172.9940683981,3106.32,3124.9,87965345.0
2016-06-22,102.58938109839833,108.78939887247746,440101.8810053823,180045.1048998222,1485077.4423846076,3133.96,3100.45,66487113.0
2016-06-23,102.58984257736776,108.80774320303794,440672.61055635085,180083.86326178172,1485931.301842087,3117.32,3129.72,67751738.0
2016-06-24,102.59070972912194,108.8260758241897,441206.76805685036,180123.61798818773,1486734.5724408359,3077.16,3110.65,104792208.0
2016-06-27,102.59574522109284,108.88100343119272,442589.80825553543,180248.8603540847,1488840.851084703,3120.54,3065.13,83267259.0
2016-06-28,102.59823506398598,108.89928921470964,442977.6775541593,180292.60053827666,1489441.7662485326,3136.4,3107.4,92024637.0
2016-06-29,102.60113057966383,108.91756328881782,443328.9748023142,180337.3370869151,1489992.0925536312,3151.39,3142.48,103723668.0
2016-06-30,102.6044317681264,108.9358256535173,443643.7,180383.07,1490491.83,3153.92,3152.83,79692617.0
2016-07-01,102.60813862937371,108.95407630880804,443921.853147217,180429.79927753142,1490940.9785876388,3154.2,3156.93,71746283.0
2016-07-04,102.62169324982405,109.00875801822798,444536.88028605416,180575.9652968045,1491984.8911981746,3204.7,3136.39,133310529.0
2016-07-05,102.62702280221032,109.02696183588387,444668.74523139535,180626.68003212186,1492231.684350893,3207.38,3199.16,130226895.0
2016-07-06,102.63275802738131,109.04515394413103,444764.0381262676,180678.39113188564,1492427.8886448815,3216.8,3197.62,124897458.0
2016-07-07,102.63889892533703,109.06333434296948,444822.75897067087,180731.09859609598,1492573.5040801398,3209.95,3206.55,118595202.0
2016-07-08,102.64544549607749,109.08150303239923,444844.90776460525,180784.80242475276,1492668.5306566681,3192.28,3199.75,89734855.0
2016-07-11,102.66751924500726,109.13593884423611,444691.9218435946,180951.89209740201,1492650.0772338724,3203.33,3199.04,138529511.0
2016-07-12,102.67568850688664,109.15406069603097,444567.7824356531,181009.58138384472,1492542.7483754805,3273.18,3201.91,172534217.0
2016-07-13,102.68426344155077,109.1721708384171,444407.07097724266,181068.2670347339,1492384.830658358,3282.87,3274.02,175196090.0
2016-07-14,102.69324404899965,109.19026927139456,444209.7874683634,181127.9490500696,1492176.3240825064,3276.76,3277.48,107525798.0
2016-07-15,102.70263032923324,109.20835599496324,443975.93190901505,181188.62742985174,1491917.228647924,3276.28,3278.84,102665026.0
2016-07-18,102.73066489030447,109.26270566089342,443254.5683575096,181372.80810574474,1491113.9092722514,3262.02,3269.71,110312518.0
2016-07-19,102.73921787799253,109.28089890843655,443066.07460846455,181433.79259918584,1490918.8584799857,3248.23,3260.43,88886861.0
2016-07-20,102.74735787723719,109.2991315671074,442904.8921463436,181494.54700903097,1490762.0188547352,3237.6,3246.86,72701255.0
2016-07-21,102.75508488803843,109.31740363690592,442771.0209711465,181555.07133528023,1490643.3903965,3252.52,3238.34,86004825.0
2016-07-22,102.76239891039623,109.3357151178322,442664.4610828736,181615.36557793364,1490562.9731052804,3225.16,3251.24,86029128.0
2016-07-25,102.78186304680915,109.39088602737725,442508.64913959923,181794.8678043186,1490550.9882337146,3230.89,3220.17,70203185.0
2016-07-26,102.78752511539328,109.40935515281436,442511.3343990225,181854.2417125885,1490623.4156105567,3269.59,3228.23,81051089.0
2016-07-27,102.79277419553401,109.4278636893792,442541.33094536996,181913.38553726254,1490734.0541544147,3218.24,3270.08,160188665.0
2016-07-28,102.7976102872313,109.44641163707173,442598.63877864135,181972.29927834074,1490882.9038652878,3221.14,3204.46,112779964.0
2016-07-29,102.80203339048515,109.46499899589196,442683.2578988368,182030.982935823,1491069.964743176,3203.93,3217.19,88044837.0
2016-08-01,102.81282476958626,109.52099753911895,443100.9829809676,182205.65340669462,1491860.4143789345,3176.81,3196.43,87003497.0
2016-08-02,102.81559591906645,109.53974254245004,443294.84724885924,182263.41672979342,1492200.319924885,3189.05,3173.76,62167639.0
2016-08-03,102.81795408010323,109.55852695690888,443516.0228036751,182320.94996929634,1492578.4366378512,3193.51,3179.68,72864102.0
2016-08-04,102.81989925269659,109.57735078249539,443764.5096454149,182378.25312520337,1492994.7645178323,3201.29,3190.55,73504373.0
2016-08-05,102.82143143684651,109.59621401920958,444040.30777407874,182435.32619751457,1493449.3035648288,3205.11,3201.35,77196366.0
2016-08-08,102.82355005863579,109.65304019611854,445031.56988161465,182605.16491287283,1495042.1877079122,3234.18,3199.57,86676051.0
2016-08-09,102.82343028901204,109.67206107734361,445416.6131579747,182661.3176508005,1495649.5714229706,3256.98,3232.6,91065259.0
2016-08-10,102.82289753094489,109.6911213696964,445828.9677212589,182717.24030513235,1496295.1663050447,3243.34,3255.18,90430372.0
2016-08-11,102.8219517844343,109.71022107317691,446268.63357146713,182772.93287586828,1496978.972354134,3233.36,3239.56,101041213.0
2016-08-12,102.82059304948028,109.72936018778512,446735.6107085993,182828.3953630083,1497700.989570239,3294.23,3231.81,116254044.0
2016-08-15,102.81403891395775,109.78701399837601,448300.40984154044,182993.40232285328,1500096.3082206468,3393.42,3303.47,220543421.0
2016-08-16,102.81123232615741,109.80629219621996,448870.12461249833,183048.02124279455,1500963.1612302982,3378.25,3403.38,196389740.0
2016-08-17,102.80944145640517,109.82547987626593,449421.5980732857,183102.94744943327,1501812.1632853586,3373.05,3377.77,138847688.0
2016-08-18,102.80887040562833,109.84455847723878,449948.3227100321,183158.2577099541,1502635.3055113116,3364.49,3369.95,142380169.0
2016-08-19,102.80951917382694,109.86352799913854,450450.2985227374,183213.95202435713,1503432.5879081585,3365.02,3358.55,119961508.0
2016-08-22,102.81878439227542,109.91978209039927,451807.7330166071,183383.33929085892,1505669.2761240588,3336.79,3364.68,107951008.0
2016-08-23,102.82431243637579,109.93831529600666,452210.71353314834,183440.56982079046,1506363.119204479,3341.83,3332.62,92924516.0
2016-08-24,102.83106029945156,109.95673942254093,452588.94522564847,183498.18440460417,1507031.1024557925,3329.86,3341.93,81191429.0
2016-08-25,102.8390279815028,109.97505447000212,452942.4280941075,183556.1830423,1507673.2258779989,3308.97,3314.08,100589153.0
2016-08-26,102.84821548252945,109.99326043839024,453271.1621385255,183614.565733878,1508289.489471099,3307.09,3312.5,81530691.0
2016-08-29,102.88309689946206,110.04722386911594,454108.8713275334,183792.01813190477,1509983.1212757598,3307.78,3306.57,77036333.0
2016-08-30,102.89716367639046,110.06499352121165,454338.6100757873,183851.9370390113,1510495.9455524334,3311.99,3310.32,75725987.0
2016-08-31,102.91245027229431,110.08265409423427,454543.60000000003,183912.24,1510982.9100000001,3327.79,3310.57,79570805.0
2016-09-01,102.92895668717358,110.10020558818378,454723.8411001718,183972.9270148708,1511444.01461846,3301.58,3326.74,84947219.0
2016-09-02,102.94668292102827,110.11764800306021,454879.3333763025,184033.99808362377,1511879.2594078137,3314.11,3298.72,82791803.0
2016-09-05,103.007180536445,110.16932077325092,455197.3172604484,184219.51561317555,1513029.834801234,3319.68,3321.01,78292477.0
2016-09-06,103.02978604620145,110.18632687183494,455253.8142404149,184282.12289745704,1513361.6402741608,3342.63,3322.02,98283998.0
2016-09-07,103.05361137493334,110.20322389134589,455285.5623963405,184345.11423562074,1513667.585917981,3340.82,3344.07,102940106.0
2016-09-08,103.07865652264066,110.22001183178374,455292.561728225,184408.48962766654,1513947.6717326944,3339.56,3338.01,71916158.0
2016-09-09,103.1049214893234,110.23669069314847,455274.8122360683,184472.2490735945,1514201.8977183015,3318.04,3339.37,82657036.0
2016-09-12,103.19103530322428,110.28607280280416,455073.0708153523,184665.8317346712,1514809.4167004821,3262.6,3271.87,122917682.0
2016-09-13,103.22217954580876,110.30231534787653,454956.3260270315,184731.12739612773,1514960.2033696622,3260.33,3265.34,67180288.0
2016-09-14,103.2545436073687,110.31844881387579,454814.8324146697,184796.80711146642,1515085.1302097356,3238.73,3245.74,70432697.0
2016-09-19,103.41294197855282,110.39863739932133,454102.72082443704,185115.10204235764,1515520.514234488,3263.12,3242.74,58831082.0
2016-09-20,103.44040789201391,110.41476745175144,454018.94048593706,185174.16232559487,1515602.0211842249,3257.4,3264.66,52784206.0
2016-09-21,103.46637872179456,110.43093310530165,453956.23492742004,185231.62360596,1515682.4992124788,3266.64,3257.71,59142979.0
2016-09-22,103.49085446789475,110.44713435997197,453914.604148886,185287.485883453,1515761.948319249,3291.12,3281.47,75753542.0
2016-09-23,103.5138351303145,110.4633712157624,453894.04815033486,185341.74915807386,1515840.3685045354,3275.67,3292.28,57993986.0
2016-09-26,103.57380661549108,110.51229538985429,453958.8288345792,185494.9449647036,1516069.4555314933,3220.28,3267.69,70452186.0
2016-09-27,103.59080694318908,110.52867465012513,454022.57195595995,185542.81222783588,1516143.7600308452,3240.75,3214.87,58460550.0
2016-09-28,103.60631218720661,110.54508951151608,454107.38985732367,185589.0804880961,1516217.035608714,3230.89,3243.65,44727498.0
2016-09-29,103.6203223475437,110.56153997402714,454213.28253867035,185633.74974548412,1516289.2822650988,3244.39,3234.86,55452556.0
2016-09-30,103.63283742420035,110.5780260376583,454340.25,185676.82000000004,1516360.5,3253.28,3240.18,44978022.0
2016-10-10,103.6757585883424,110.74484473557574,456769.03751235956,186019.57738719153,1517016.0866674138,3293.87,3265.36,80519260.0
2016-10-11,103.67182774451418,110.76172241152805,457127.8275535018,186045.05861011392,1517075.9862659955,3306.56,3296.87,87713163.0
2016-10-12,103.6664018170055,110.7786356886005,457507.6923746271,186068.94083016418,1517134.8569430935,3300.01,3299.14,68669781.0
2016-10-13,103.65948080581637,110.79558456679302,457908.6319757353,186091.22404734232,1517192.6986987079,3302.65,3299.16,81224198.0
2016-10-14,103.6510647109468,110.8125690461057,458330.64635682653,186111.90826164832,1517249.5115328387,3305.85,3298.73,82316271.0
2016-10-17,103.61918687287718,110.863858833527,459692.39505871275,186166.51075602366,1517427.145348645,3277.88,3305.96,86113509.0
2016-10-18,103.60895212972444,110.88120392667606,460144.0541218957,186184.61028095701,1517503.6093276246,3321.33,3272.68,102860714.0
2016-10-19,103.59930314611059,110.89869372562329,460589.46074614156,186203.0164640762,1517590.9278005124,3316.24,3323.3,101167725.0
2016-10-20,103.59023992203562,110.91632823036859,461028.61493145034,186221.7293053812,1517689.1007673084,3318.6,3317.18,79238871.0
2016-10-21,103.5817624574995,110.93410744091204,461461.51667782204,186240.74880487198,1517798.1282280125,3327.74,3315.72,109785176.0
2016-10-24,103.55984462112438,110.98831330733105,462722.7072833147,186299.6472524593,1518190.3375735735,3367.58,3332.51,153014345.0
2016-10-25,103.55371019474374,111.00667134106695,463130.5992739381,186319.89338469337,1518342.78300991,3367.45,3367.48,111191693.0
2016-10-26,103.54816152790198,111.02517408060096,463532.23882562446,186340.44617511326,1518506.0829401545,3354.8,3365.2,98024786.0
2016-10-27,103.54319862059909,111.04382152593311,463927.62593837373,186361.30562371897,1518680.2373643075,3345.7,3351.46,77629851.0
2016-10-28,103.53882147283505,111.06261367706337,464316.7606121859,186382.47173051053,1518865.2462823684,3340.13,3347.14,93133309.0
2016-10-31,103.52920458677619,111.11985836524283,465446.6500000001,186447.81000000003,1519485.4,3336.28,3332.41,71352863.0
2016-11-01,103.52717047716763,111.13922933956556,465810.7749180639,186470.20273953484,1519713.826893693,3359.05,3338.71,74938199.0
2016-11-02,103.52572212709794,111.15874501968639,466168.6473971907,186492.90213725547,1519953.1082812943,3333.35,3350.71,91197104.0
2016-11-03,103.5248595365671,111.17840540560533,466520.2674373804,186515.90819316186,1520203.244162804,3365.08,3326.9,126223504.0
2016-11-04,103.52458270557517,111.1982104973224,466865.635038633,186539.2209072541,1520464.2345382217,3354.17,3362.21,104069655.0
2016-11-07,103.52726676983254,111.25849400726231,467864.22320876847,186610.99899864578,1521312.3326279235,3356.59,3353.44,99877988.0
2016-11-08,103.52933297699606,111.27887792217186,468184.58105427277,186635.53834548133,1521616.740978974,3371.12,3367.7,103148282.0
2016-11-09,103.53198494369846,111.29940654287951,468498.68646084005,186660.38435050263,1521932.0038239318,3353.05,3370.6,139110059.0
2016-11-10,103.53522266993973,111.32007986938527,468806.5394284702,186685.5370137098,1522258.1211627983,3390.61,3374.91,134705535.0
2016-11-11,103.53904615571986,111.34089790168916,469108.1399571633,186710.99633510277,1522595.0929955728,3417.22,3387.95,198781496.0
2016-11-14,103.55403117029346,111.40422023338951,469975.42690962006,186789.2142483966,1523671.1354573448,3430.25,3409.22,213247105.0
2016-11-15,103.56019769422906,111.42561708888587,470252.0176825649,186815.90020253285,1524051.5252657519,3429.87,3428.87,134566320.0
2016-11-16,103.56654885367436,111.44701235226543,470530.1558094424,186842.74086597993,1524439.979116241,3429.59,3432.43,129808511.0
2016-11-17,103.5726835246002,111.46825972561331,470817.6410831225,186869.5842898628,1524833.7065569863,3436.53,3423.47,121561731.0
2016-11-18,103.57860170700653,111.4893592089295,471114.4735036053,186896.4304741815,1525232.707587988,3417.46,3437.49,115951205.0
2016-11-21,103.59505732310863,111.55177031868789,472061.05364586896,186976.98558975256,1526461.352222531,3441.11,3412.65,146434529.0
2016-11-22,103.60010955143706,111.5722782418773,472395.27465356205,187003.84281581454,1526881.447614558,3468.36,3443.22,168523446.0
2016-11-23,103.60494529124597,111.592638275035,472738.84280805767,187030.70280231236,1527306.8165968412,3474.73,3473.9,162388504.0
2016-11-24,103.60956454253541,111.61285041816105,473091.7581093559,187057.56554924598,1527737.4591693808,3488.74,3468.81,145746301.0
2016-11-25,103.61396730530537,111.63291467125539,473454.0205574569,187084.43105661546,1528173.3753321767,3521.3,3490.04,153621506.0
2016-11-28,103.62587666249837,111.69222009034823,474596.89078257495,187165.04414133873,1529512.765362102,3535.08,3538.68,207375483.0
2016-11-29,103.62941347119039,111.7116927833158,474996.5418178862,187191.92069045143,1529969.7758859228,3564.04,3525.9,236918356.0
2016-11-30,103.63273379136294,111.73101758625165,475405.5399999999,187218.8,1530432.06,3538.0,3557.64,178560178.0
2016-12-01,103.63583762301602,111.75019449915585,475823.88532891637,187245.68206998438,1530899.617704334,3565.04,3543.96,180170761.0
2016-12-02,103.6387249661496,111.76922352202834,476251.57780463534,187272.56690040458,1531372.4489989239,3528.95,3559.77,196355480.0
2016-12-05,103.64608806443346,111.82542325045566,477590.7381126078,187353.2379542801,1532822.5844242312,3469.41,3473.69,180852355.0
2016-12-06,103.6481094534891,111.84386071320137,478055.8191755371,187380.13382644355,1533316.5100798465,3459.15,3466.24,115529090.0
2016-12-07,103.64991435402528,111.8621502859154,478530.24738526903,187407.03245904285,1533815.7093257178,3475.75,3458.37,114345103.0
2016-12-08,103.65150276604199,111.88029196859775,479014.0227418036,187433.93385207801,1534320.1821618453,3470.14,3481.81,117383922.0
2016-12-09,103.65287468953917,111.89828576124837,479507.14524514065,187460.83800554893,1534829.9285882292,3493.7,3464.87,150303308.0
2016-12-12,103.65569152891392,111.95137979901016,481042.59563596756,187541.56702857668,1536390.8094089194,3409.18,3489.27,187467751.0
