MarkettypeID,TradingDate,RiskPremium1,RiskPremium2,SMB1,SMB2,HML1,HML2
P9709,2015-06-25,-0.037051,-0.038051,-0.00456,-0.006361,0.008119,0.008149
P9709,2015-06-26,-0.080051,-0.079051,-0.015151,-0.014684000000000001,0.012029,0.012514
P9709,2015-06-29,-0.039044,-0.044044,-0.048895,-0.046596,0.030534,0.032718000000000004
P9709,2015-06-30,0.060955999999999996,0.060955999999999996,-0.018562000000000002,-0.016835,-0.002799,-0.0029879999999999998
P9709,2015-07-01,-0.056044000000000004,-0.056044000000000004,-0.018515,-0.016082,0.007233,0.008140000000000001
P9709,2015-07-02,-0.039044,-0.044044,-0.045108999999999996,-0.039796,0.033956,0.033395
P9709,2015-07-03,-0.06104400000000001,-0.06204400000000001,-0.026503,-0.023603,0.005072999999999999,0.006218
P9709,2015-07-06,0.018956,0.011956,-0.08480700000000001,-0.076185,0.051535000000000004,0.050727999999999995
P9709,2015-07-07,-0.015044,-0.024044,-0.065496,-0.059073,0.050347,0.052413
P9709,2015-07-08,-0.067044,-0.06804400000000001,-0.0046890000000000005,0.000754,0.011576000000000001,0.014433000000000001
P9709,2015-07-09,0.07095599999999999,0.073956,0.014430000000000002,0.013396000000000002,-0.015519,-0.014244
P9709,2015-07-10,0.05595599999999999,0.060955999999999996,0.025674000000000002,0.023826,-0.024585,-0.022952
P9709,2015-07-13,0.025956,0.031956,0.0535,0.050081,-0.03199,-0.032042
P9709,2015-07-14,-0.008043999999999999,-0.005044,0.056826,0.054419,-0.026764999999999997,-0.034
P9709,2015-07-15,-0.031044,-0.037044,-0.015203999999999999,-0.011559,0.027527999999999997,0.022735
P9709,2015-07-16,0.006956,0.007956,0.007408,0.007670999999999999,-0.006687,-0.006455
P9709,2015-07-17,0.040956,0.044956,0.029550999999999997,0.027839999999999997,-0.025622000000000002,-0.023703000000000002
P9709,2015-07-20,0.011956,0.012956,0.026126,0.024178,-0.015179,-0.014981999999999999
P9709,2015-07-21,0.006956,0.009956,0.023833,0.022224,-0.009895000000000001,-0.011252
P9709,2015-07-22,0.003956,0.004956,0.017275,0.017755,-0.009935,-0.009687999999999999
P9709,2015-07-23,0.025956,0.027956,0.017394999999999997,0.016156999999999998,-0.01112,-0.010844
P9709,2015-07-24,-0.015044,-0.014044,0.0017640000000000002,0.00161,-0.002914,-0.005485
P9709,2015-07-27,-0.090044,-0.090044,0.003156,0.004076,0.001859,0.000459
P9709,2015-07-28,-0.018044,-0.020044,-0.038714,-0.03492,0.011243000000000001,0.01547
P9709,2015-07-29,0.036956,0.039956,0.027634,0.024361,-0.014586000000000002,-0.014811000000000001
