date,MktRet,SMB,HML
2016-09-30,-0.006214464984016921,0.0033176889369590317,-0.0012432145801178898
2016-10-14,0.02266449391740214,0.01148348873736656,-0.012830826439817651
2016-10-21,0.009292724491697091,0.0007846866754191457,-0.0007415678005992209
2016-10-28,0.0035759940876938,-0.0003893388022275981,-0.0057804838078625905
2016-11-04,0.006682530975618642,0.012837349888825362,-0.011860620618385297
2016-11-11,0.023532597231475428,0.009523913076050477,0.002848450790376395
2016-11-18,0.0022005927730118385,0.005350703173517762,-0.004831832432913846
2016-11-25,0.022533160015117102,-0.016262115481271107,0.012449890597296188
2016-12-02,-0.005449016340422734,-0.02966301752755033,0.00850661123211259
2016-12-09,-0.0005984877393746736,0.0035324490084515433,-0.007054034273048339
2016-12-16,-0.0326594715619859,-0.002804493115198297,-0.012474164189980708
2016-12-23,-0.0033101056893098738,0.007435808039928279,-0.00037830823051211715
2016-12-30,0.00026597015644973986,0.004610526280208296,-0.001151235624052339
2017-01-06,0.019019737322845204,0.0008971104520681082,0.0030124471343856013
2017-01-13,-0.015006010689679154,-0.019983656304627583,0.010221699543095965
2017-01-20,0.000731597926929577,-0.031212447271770895,0.0011323279101539564
2017-01-26,0.014501041820508067,0.0026880677020483974,0.0006287164103446433
2017-02-03,-0.005369486477533764,0.0003060941247447252,-0.005052643529201711
2017-02-10,0.020630214505565087,0.015024836512142436,0.0036722712703430166
2017-02-17,0.0011947056877469715,-0.0054722950360854405,-0.003292951287436091
2017-02-24,0.01850524352976534,0.005009831549799573,-0.008558196124765396
2017-03-03,-0.009699256276316905,-0.0007479841853399874,-0.014116355990388673
2017-03-10,-0.00010905891713736886,0.0007404054623912498,-0.018720746959355935
2017-03-17,0.006855876860953661,0.0012516409369471744,-0.008767033811078287
2017-03-24,0.01209033780319304,-0.013397540943940158,-0.012605619378974853
2017-03-31,-0.01187796175115749,-0.02818590711426576,0.00822236218876135
2017-04-07,0.023698737840407366,-0.0017337197742282595,-0.0013262265408872792
2017-04-14,-0.00789001597342295,-0.0250654040870288,0.009356100351731308
2017-04-21,-0.02068053400788118,-0.04787246099939726,-0.014507688928909666
2017-04-28,-0.006613405287306625,-0.009608508372026635,-0.015520658122235093
2017-05-05,-0.0166377377512766,-0.0006284120281954304,-0.011226195962495873
2017-05-12,-0.009346585776134168,-0.03910390216210234,-0.0009815949770727722
2017-05-19,0.010167646455358314,0.0036061587085894284,-0.01993851911643838
2017-05-26,0.007161855885311661,-0.05407740070406077,0.019527049911289306
2017-06-02,-0.002088348900299154,-0.020380839734063284,0.005813015177068621
2017-06-09,0.02681270791689178,0.009238130088724143,-0.0302716630598168
2017-06-16,-0.004565004609271303,0.015340018348097253,-0.009983799180438416
2017-06-23,0.01596293109086221,-0.03204309872517503,-0.0007692763413301848
2017-06-30,0.015066684846612926,0.0007187125188718411,-0.0019164684498948169
2017-07-07,0.009770178061618364,0.016653360772958845,0.001804767092821645
2017-07-14,0.009412338124271944,-0.03226872155463961,0.017761930195043227
2017-07-21,0.00802516966582223,-0.04433887470426338,0.0035388034590423095
2017-07-28,0.0075910467802349675,0.009883035806714468,-0.0072142218921870255
2017-08-04,0.0031501754478671902,-0.0034508833755219947,0.006841906313545138
2017-08-11,-0.014469504127053211,-0.0066793826054834336,-0.0242364863615648
2017-08-18,0.02324922289623469,0.010281343735157732,-0.009998659765504597
2017-08-25,0.01791519624897125,-0.009227351380983208,0.004747818974224832
2017-09-01,0.013389767854301633,0.006513847704765097,-0.023679296211974236
2017-09-08,0.003915277029184166,0.002143594558433907,-0.014549298138584838
2017-09-15,0.0021236059623802625,0.0006380145217126836,-0.01355773814143535
2017-09-22,0.0014273509509163077,-0.004190166879405951,-0.006194802373867957
2017-09-29,0.001672514998703979,-0.01542902315987362,-0.019056197513688252
2017-10-13,0.017856185285927008,0.0040280359795532746,-0.01814370754255825
2017-10-20,-0.00426218839629693,-0.02968600657363594,-0.011448130081768466
2017-10-27,0.014705165832275869,-0.017610208789706767,-0.02240226518897071
2017-11-03,-0.01350142901118963,-0.03343779305546108,-0.02294173619237487
2017-11-10,0.02463781585905453,-0.010976312350608579,-0.03127743734418691
2017-11-17,-0.01313332133201871,-0.04980089671959212,0.009806079111006089
2017-11-24,-0.004744798453686572,-0.017240973768814834,0.01382737043207901
2017-12-01,-0.009320181881112544,0.02066085401288412,0.002620321395109101
2017-12-08,-0.006251892842304598,-0.023131587221028187,-0.010494747215047314
2017-12-15,-0.0019663229994564798,0.00332242531429948,-0.02292824037335916
2017-12-22,0.011840980769450784,-0.029906707510397555,-0.010289346221466059
2017-12-29,0.0028397818173970762,0.0036747379359357048,0.002318248237407749
2018-01-05,0.02948483927286592,-0.009628726220365875,0.003601504955041822
2018-01-12,0.014201524684597087,-0.022419769735805943,-0.013836199240422948
2018-01-19,0.01311532849612091,-0.027252027348411353,0.03151376752506436
2018-01-26,0.02165363384439378,-0.01655373409423705,0.002193690816869284
2018-02-02,-0.030453068956542886,-0.07247781576052126,0.007744722204041633
2018-02-09,-0.09457414428413498,0.017344740961104638,-0.00893704760790176
2018-02-14,0.030367277707625477,-0.006721253652502514,-0.024363442081283368
2018-02-23,0.02856624795556113,-0.008509319349917832,-0.005516188258632631
2018-03-02,-0.002106856746025311,0.03888770583829007,-0.026077828286108145
2018-03-09,0.02066055686860389,0.017386928616819734,-0.023041296905415884
2018-03-16,-0.00916910656351991,0.005836370452091571,-0.005868456175446642
2018-03-23,-0.03818848097003957,-0.009867980140760062,-0.006132884743121604
2018-03-30,0.013708755709886188,0.03783071984722492,-0.02770706513448565
2018-04-04,-0.011253521246395337,0.0006008966246238978,-0.013636936051280555
2018-04-13,0.007074155860310513,-0.00325525485714206,0.002752561554388599
2018-04-20,-0.026223706522653167,-0.022041804814113435,-0.00809549769462305
2018-04-27,0.002962892707569573,-0.0015514924196467072,0.00020493529294640005
2018-05-04,0.006345868308205382,-0.007158456586528824,-0.013794643707960012
2018-05-11,0.025898502244228728,-0.0036639789153038275,-0.018387802581273857
2018-05-18,0.008974551400023748,-0.005594065443666177,-0.0059895157692912634
2018-05-25,-0.016796278388108238,0.014470392915084845,-0.019679736129319034
2018-06-01,-0.01887619170831996,-0.03737363443965684,-0.01197251789147119
2018-06-08,0.0024649100577466363,-0.014984727016496672,-0.0329327135273747
2018-06-15,-0.012433212797752155,-0.04394260583551902,0.009099237672825979
2018-06-22,-0.04236518224597048,-0.04799798752817913,-0.010035050193046652
2018-06-29,-0.011133280881792868,0.03823047822502283,-0.013286460472715688
2018-07-06,-0.03702316965973756,-0.0005525206907870811,-0.0007754026633553512
2018-07-13,0.04151198696633028,-0.012554841959389544,-0.03245776486827245
2018-07-20,0.0022887764748334527,-0.0010924729782690584,0.00979350942630019
2018-07-27,0.018857825447423406,0.020341182025808924,0.025066790201483273
2018-08-03,-0.05058932703950787,-0.008770597547125461,0.017630797774554396
2018-08-10,0.02480293382478333,-0.008581776382669798,0.0071628486826413075
2018-08-17,-0.045532389265650584,0.005094415095162619,0.0058088703156770755
2018-08-24,0.022899604209539605,-0.020380283727558596,-0.003584675491494724
2018-08-31,5.70985421896493e-05,-0.012854519033808177,0.0002639964482518513
2018-09-07,-0.010488226347307688,0.011394193780227562,0.00022896439413566585
2018-09-14,-0.007919470547095225,-0.003081819350377886,0.01655686791845949
2018-09-21,0.04550772926608709,-0.03170825037929295,-0.002645646186719655
2018-09-28,0.007741618391502502,-0.021065357208756182,-0.006477557815574441
