date,g_preMsgBSI,g_intMsgBSI,g_aftMsgBSI,g_preallMsgBSI,g_aftallMsgBSI,g_preArgS,g_intArgS,g_aftArgS,g_preallArgS,g_aftallArgS
2015-11-26,1.5962545530414929,-1.6356648152450788,0.0020102361816677697,-0.17211443838243964,-1.1506733985764344,0.02980345976113317,0.026915572690477528,0.0007481531696227552,0.0010495272994285468,0.011511355348664307
2015-11-27,0.0020102361816677697,-4.544664728471767,-3.2359225743018643,-1.1506733985764344,-4.514566921431418,0.0007481531696227552,0.16387640272982,0.09431452890384259,0.011511355348664307,0.14481365031563617
2015-11-30,-2.2154269120929486,-3.659698738517693,0.6725198596966134,-3.3551627872657805,-2.8950671428933488,0.03973785466586093,0.10632972591401965,0.004353795211397918,0.08413867989465869,0.05997878376045673
2015-12-01,0.6725198596966134,-2.094609453597576,0.35072765830150443,-2.8950671428933488,-1.5106844745744512,0.004353795211397918,0.03956508783810604,0.004715306094228546,0.05997878376045673,0.01878251574386998
2015-12-02,0.35072765830150443,-2.6241142300600204,0.9451789078264118,-1.5106844745744512,-1.8634271983743518,0.004715306094228546,0.05976922629976413,0.010197105662389823,0.01878251574386998,0.027635137723229907
2015-12-03,0.9451789078264118,-1.3172699432982677,0.22087405559876405,-1.8634271983743518,-0.7215819111568887,0.010197105662389823,0.017704511230714367,0.002234638905548415,0.027635137723229907,0.004355047752173204
2015-12-04,0.22087405559876405,-2.753653002623995,-1.1178249361462358,-0.7215819111568887,-2.599486635160904,0.002234638905548415,0.06679024954160201,0.016193655607852114,0.004355047752173204,0.05517424563261518
2015-12-07,-0.5035388467529862,-2.1842865324335694,-0.25597829935392075,-1.6119761449748593,-1.7505085378600933,0.007960436382927488,0.051299974542057813,0.003837370712897386,0.02420125524487448,0.029926055974678064
2015-12-08,-0.25597829935392075,-3.7136396333373907,-2.599385099489937,-1.7505085378600933,-3.6297461353285554,0.003837370712897386,0.1267026510981921,0.08040804347088037,0.029926055974678064,0.10669255103811079
2015-12-09,-2.599385099489937,-3.2063750973291416,-0.06544115793847986,-3.6297461353285554,-2.4666187414283836,0.08040804347088037,0.0975136506204188,4.5446642407784024e-05,0.10669255103811079,0.05019817312629003
2015-12-10,-0.06544115793847986,-3.438441410125519,-1.3004481690630025,-2.4666187414283836,-2.9500332704810392,4.5446642407784024e-05,0.11292754484198426,0.030543176136157188,0.05019817312629003,0.07384957851186885
2015-12-11,-1.3004481690630025,-3.1934148322820106,-1.9131329014721488,-2.9500332704810392,-3.0998411348496355,0.030543176136157188,0.08987811835779236,0.043510616892132675,0.07384957851186885,0.07767643907736863
2015-12-14,-1.7438742550421213,-1.4601581985962258,1.9198924738631151,-2.4019059595672525,-0.33216373833835144,0.03388498908360747,0.01956468244121365,0.03641197855044134,0.05081961586907019,0.0016155287953218789
2015-12-15,1.9198924738631151,-1.450036274795928,2.0605095196234022,-0.33216373833835144,-0.29010028746984456,0.03641197855044134,0.023254806003042708,0.047314830711224096,0.0016155287953218789,0.0033705626629978395
2015-12-16,2.0605095196234022,-1.9916955506293403,2.2056168976546213,-0.29010028746984456,-0.27324317859035385,0.047314830711224096,0.042348887029523406,0.05097744117688818,0.0033705626629978395,0.002785595332047643
2015-12-17,2.2056168976546213,0.2691269030671166,2.1605117102892444,-0.27324317859035385,0.9547853626817571,0.05097744117688818,0.0025923523212119113,0.05308247855828528,0.002785595332047643,0.009648271471516432
2015-12-18,2.1605117102892444,-1.6090413478204957,0.37907677103199244,0.9547853626817571,-1.2304622057049182,0.05308247855828528,0.02633068847179991,0.003013077490595286,0.009648271471516432,0.014055860825848898
2015-12-21,0.6257764499398314,-0.9345290636161037,1.5292649204868258,-0.20868388782763592,-0.13825921498432092,0.008032256956297341,0.009485360473434679,0.02915505688193982,0.001962008088219796,0.00029478845823066395
2015-12-22,1.5292649204868258,-1.0685387674435276,0.8141601570914883,-0.13825921498432092,-0.4678405535415642,0.02915505688193982,0.012987579543988258,0.008811026103367266,0.00029478845823066395,0.002124344954091017
2015-12-23,0.8141601570914883,-2.212396103057974,0.05383597694387579,-0.4678405535415642,-1.4711744401139413,0.008811026103367266,0.05212050304098203,0.004334705990505151,0.002124344954091017,0.019727772038240922
2015-12-24,0.05383597694387579,-2.712060801493174,1.0331668066007906,-1.4711744401139413,-2.0616208765851725,0.004334705990505151,0.06888166744280197,0.01335106812604259,0.019727772038240922,0.03602229112043183
2015-12-25,1.0331668066007906,-2.4353564067192695,0.8610159814049768,-2.0616208765851725,-1.8766345441179821,0.01335106812604259,0.06503074489134467,0.030059817709947596,0.03602229112043183,0.03521998602873415
2015-12-28,1.472595952904196,-4.184278775177487,-2.5785784366435154,-0.12224771135077428,-3.9533623777075753,0.031482491677570695,0.17220456217305707,0.06950649119713646,0.004937435055617923,0.13146637733541544
2015-12-29,-2.5785784366435154,-3.06688206287536,1.239453953289383,-3.9533623777075753,-2.2717830923000286,0.06950649119713646,0.09361587627055716,0.02096132491055289,0.13146637733541544,0.04634040065634957
2015-12-30,1.239453953289383,-2.078367799782629,1.6906228317127203,-2.2717830923000286,-1.1121510199861002,0.02096132491055289,0.04454927732707539,0.034991312565950346,0.04634040065634957,0.011165735241400862
2015-12-31,1.6906228317127203,-2.3663883425086505,-1.3583820837460288,-1.1121510199861002,-2.3028235022408827,0.034991312565950346,0.05322011195981188,0.022640798197747575,0.011165735241400862,0.045989082418649685
2016-01-04,-0.44006877893241764,-4.562327152431026,-3.280849249258358,-1.0569200586732568,-4.470170837221712,0.0021494959149248364,0.15540004292129397,0.09029339709750832,0.01090891081974285,0.1335220252864397
2016-01-05,-3.280849249258358,-3.7307963751734587,-0.14819733382997627,-4.470170837221712,-3.1530680543683203,0.09029339709750832,0.11639214718820465,0.016795367985485646,0.1335220252864397,0.07554519724373689
2016-01-06,-0.14819733382997627,-2.515953924422924,-0.8826768811684826,-3.1530680543683203,-2.1370132464500835,0.016795367985485646,0.06259707380115086,0.009153836132673194,0.07554519724373689,0.03976850601847298
2016-01-07,-0.8826768811684826,-4.7931205337638865,-2.5690936260312975,-2.1370132464500835,-4.289586940632509,0.009153836132673194,0.18381017435885094,0.05703867597934556,0.03976850601847298,0.1276445838218696
2016-01-08,-2.5690936260312975,-2.8510049010207315,-1.9163683236801772,-4.289586940632509,-2.8407408835659247,0.05703867597934556,0.06823244586103018,0.04351044760214965,0.1276445838218696,0.06271999124398807
2016-01-11,-2.307502265045612,-4.360856872434578,-2.5626239491188874,-2.61394667318069,-4.014254281170468,0.04786199745672302,0.1521836301272163,0.056204522576107405,0.05541437544130362,0.11123170354032823
2016-01-12,-2.5626239491188874,-2.775542935323879,-0.35065680294901735,-4.014254281170468,-2.279538749144076,0.056204522576107405,0.060699898291771665,0.01063771066629938,0.11123170354032823,0.037819131287616124
2016-01-13,-0.35065680294901735,-3.6420815734612213,-2.9198560534159337,-2.279538749144076,-3.596658989990011,0.01063771066629938,0.10957086569082458,0.07496096621269588,0.037819131287616124,0.09047657925106957
2016-01-14,-2.9198560534159337,-2.0904110418968482,0.14331529754686845,-3.596658989990011,-1.6204062010103353,0.07496096621269588,0.033739182019118394,0.00018680953163913082,0.09047657925106957,0.018582816384666207
2016-01-15,0.14331529754686845,-3.7017586922290455,-2.695086552086491,-1.6204062010103353,-3.6739426991042867,0.00018680953163913082,0.10680430454429082,0.06981045168833033,0.018582816384666207,0.09467432507076148
2016-01-18,-1.6340772217639024,-1.9706225180667039,0.00998473139905287,-2.5358544715326725,-1.5453328363821257,0.020926464622973602,0.03274689970488462,0.0029052177448527783,0.0465016701234865,0.018957962878292187
2016-01-19,0.00998473139905287,-0.7970553547956343,1.4706915155177875,-1.5453328363821257,-0.06152061337228669,0.0029052177448527783,0.00569793315802084,0.028497612380342735,0.018957962878292187,0.0011337002012490882
2016-01-20,1.4706915155177875,-2.704122557787141,-1.2940495968532069,-0.06152061337228669,-2.4167324707186952,0.028497612380342735,0.06299100624576873,0.018317144430441603,0.0011337002012490882,0.04452556980577302
2016-01-21,-1.2940495968532069,-3.0861820343592066,-1.9744806999796907,-2.4167324707186952,-2.9041582843468623,0.018317144430441603,0.0791060176723992,0.03501394129037069,0.04452556980577302,0.060855661172287655
2016-01-22,-1.9744806999796907,-2.616859715917848,0.730957291035058,-2.9041582843468623,-2.0885179764876707,0.03501394129037069,0.05493544190585661,0.007235090812999952,0.060855661172287655,0.0324367558368735
2016-01-25,0.026912141841283127,-3.1026089516306214,-1.397740168678777,-1.355555335209876,-2.78680688767489,0.00674840988386868,0.09088964392008997,0.027965574415137855,0.016014188634674447,0.06574027282978366
2016-01-26,-1.397740168678777,-4.694389068718694,-2.7269490532911185,-2.78680688767489,-4.362187612918049,0.027965574415137855,0.1706577213540957,0.06571865729681187,0.06574027282978366,0.12810794197920103
2016-01-27,-2.7269490532911185,-3.0714827563854694,-0.6538696890705018,-4.362187612918049,-2.731369852497326,0.06571865729681187,0.07048209956290126,0.0074121192064242,0.12810794197920103,0.05094135885784753
2016-01-28,-0.6538696890705018,-3.867259592063336,-2.050045421987743,-2.731369852497326,-3.4680750356678063,0.0074121192064242,0.11903303669691499,0.03592257047808074,0.05094135885784753,0.08124899793224388
2016-01-29,-2.050045421987743,-1.7898535810967318,0.15681508903494248,-3.4680750356678063,-1.4716526555601217,0.03592257047808074,0.0257955042556751,0.0010960284462870652,0.08124899793224388,0.015960169180623877
2016-02-01,-0.5470967393619269,-4.361017694487517,-1.6051096560471732,-1.144313246230189,-3.8646598662823624,0.0040552317382585475,0.16889140627699833,0.025072916864213004,0.010379656743601272,0.11593360813160114
2016-02-02,-1.6051096560471732,-1.7444164894119794,-1.20344205547007,-3.8646598662823624,-1.6983864800996373,0.025072916864213004,0.02726924840994702,0.01555677078998447,0.11593360813160114,0.022981647444164692
2016-02-03,-1.20344205547007,-2.722826637608465,0.20665887144481715,-1.6983864800996373,-2.157315419534229,0.01555677078998447,0.065792514513125,0.006459968458213562,0.022981647444164692,0.03723431793838274
2016-02-04,0.20665887144481715,-1.2308448991300198,1.8712056122891951,-2.157315419534229,-0.4012788874714685,0.006459968458213562,0.015937910342108064,0.0444178766235914,0.03723431793838274,0.004132924416640573
2016-02-05,1.8712056122891951,-1.9281960298753111,-1.2360716110846002,-0.4012788874714685,-1.9127171792602233,0.0444178766235914,0.035010639317672815,0.022644170205777872,0.004132924416640573,0.03182621144774248
2016-02-15,-1.0634721403732719,-1.177016065068124,0.6605162494913225,-1.0745705345060288,-0.7412666812926539,0.009386498386618652,0.01307661757244464,0.005352266954819888,0.009571233284518315,0.005233657012926538
2016-02-16,0.6605162494913225,-0.3660881236074966,1.362705396149397,-0.7412666812926539,0.3134634973214042,0.005352266954819888,0.002268401281482669,0.022442155109979118,0.005233657012926538,0.0008307431441006402
2016-02-17,1.362705396149397,-1.438110848520727,1.2924249167022135,0.3134634973214042,-0.5298603673549775,0.022442155109979118,0.02239790793543055,0.02011162443905412,0.0008307431441006402,0.006045997840272449
2016-02-18,1.2924249167022135,-1.758072588691687,0.337013113139288,-0.5298603673549775,-1.0796993719886605,0.02011162443905412,0.029980997475898476,0.008390579522118916,0.006045997840272449,0.009929564292522725
2016-02-19,0.337013113139288,-1.89478924506375,0.6505910929279772,-1.0796993719886605,-1.4635397530863645,0.008390579522118916,0.03306986097078979,0.0052524978480318245,0.009929564292522725,0.018310439419994575
2016-02-22,1.5103993209281086,-0.7437717142910704,1.80708384903794,0.2606084245032816,0.09215806487859676,0.021349546154319,0.0054288538538643065,0.03937220317633019,0.0016907680236682393,0.0006927868431887049
2016-02-23,1.80708384903794,-2.4830535909968483,0.40912308662285196,0.09215806487859676,-1.8208667309360407,0.03937220317633019,0.05746573853738565,0.0020631826271354558,0.0006927868431887049,0.02810551934172826
2016-02-24,0.40912308662285196,-2.1152268322639447,0.4349683219675414,-1.8208667309360407,-1.4121398432973207,0.0020631826271354558,0.042160346561019815,0.007853109088339652,0.02810551934172826,0.016617330842346238
2016-02-25,0.4349683219675414,-4.691884563111467,-1.9812344545353406,-1.4121398432973207,-4.238624018923321,0.007853109088339652,0.17505502687941774,0.03402062816680011,0.016617330842346238,0.12619453538503003
2016-02-26,-1.9812344545353406,-3.190022309435114,-0.84912164161929,-4.238624018923321,-2.8695841100825517,0.03402062816680011,0.08918633362804243,0.008113718043325625,0.12619453538503003,0.06581376248018468
2016-02-29,-0.9204207302478749,-3.968292920135718,-1.1318092395519992,-1.9479356806537067,-3.427675744200281,0.010349806026003164,0.12313445887484667,0.01659863849979691,0.0332922547626262,0.08368232755830238
2016-03-01,-1.1318092395519992,-2.970951745054811,0.14099704048829728,-3.427675744200281,-2.285243652074439,0.01659863849979691,0.07630712816681127,0.0025180863750094364,0.08368232755830238,0.040159670357340214
2016-03-02,0.14099704048829728,-0.045901115749800186,1.5160904392601942,-2.285243652074439,0.5602579342954029,0.0025180863750094364,0.002684595768764795,0.03200620067792242,0.040159670357340214,0.0031709753384689017
2016-03-03,1.5160904392601942,-1.4721531901612328,0.7238781401683451,0.5602579342954029,-0.8519503141721664,0.03200620067792242,0.019775356316095647,0.012639634782165935,0.0031709753384689017,0.005924039984339829
2016-03-04,0.7238781401683451,-2.817942609872652,-0.7140760565907812,-0.8519503141721664,-2.528378359107712,0.012639634782165935,0.06490005429696935,0.021627004340137698,0.005924039984339829,0.048842806961198484
2016-03-07,0.2574017062314543,-2.0500707832249923,0.6185288660342712,-1.2199900483907462,-1.3864177263739723,0.006437123670206375,0.03999001805969209,0.004467737595319571,0.013963661200642812,0.016238673329509023
2016-03-08,0.6185288660342712,-2.4243049883584606,-0.8105905841818857,-1.3864177263739723,-2.140351778699992,0.004467737595319571,0.04994133378703523,0.00845446821167073,0.016238673329509023,0.03525788167300837
2016-03-09,-0.8105905841818857,-2.701629081316651,0.02611417035103803,-2.140351778699992,-2.042384684688268,0.00845446821167073,0.06165718746787166,0.00027992401272800645,0.03525788167300837,0.03143929530095257
2016-03-10,0.02611417035103803,-3.1807180693134014,-2.096607779101777,-2.042384684688268,-3.032732565407207,0.00027992401272800645,0.08497355977061066,0.04337829827117676,0.03143929530095257,0.06735972177015286
2016-03-11,-2.096607779101777,-2.981645449043271,0.4335983435104773,-3.032732565407207,-2.446705473074438,0.04337829827117676,0.07374459978915443,0.002381304905624882,0.06735972177015286,0.04608411189692522
2016-03-14,0.40643066259980454,-1.2030217201737043,0.6472305504044141,-1.0599698931207742,-0.6819739415818002,0.001616811825931975,0.012841244742213428,0.00470161262521745,0.009111029736962659,0.003646249128537758
2016-03-15,0.6472305504044141,-2.945245597593683,1.2870236094090381,-0.6819739415818002,-1.9380598128334836,0.00470161262521745,0.07529507274114444,0.018136355037227492,0.003646249128537758,0.02870451062821609
2016-03-16,1.2870236094090381,-2.859480779421028,-0.10711670186195242,-1.9380598128334836,-2.1784072886050256,0.018136355037227492,0.07090756891110292,0.00014775955594307057,0.02870451062821609,0.03605721292723596
2016-03-17,-0.10711670186195242,-1.855926636073117,1.8265023907690119,-2.1784072886050256,-0.8938090518641143,0.00014775955594307057,0.02948061885792746,0.03487773237154465,0.03605721292723596,0.006131982183727539
2016-03-18,1.8265023907690119,-0.2741025060797521,2.4903043459922487,-0.8938090518641143,0.5041045897093481,0.03487773237154465,0.0009922794593739041,0.07202346945790414,0.006131982183727539,0.0022601741536044957
2016-03-21,2.0092730128601124,-1.2965808878274427,1.1313851768982726,1.221301706921389,-0.47186346085950853,0.040017436759172194,0.015386286968249476,0.017723650978496663,0.01286276401653172,0.0020785603589616626
2016-03-22,1.1313851768982726,-0.7707020661187737,0.7079854262641603,-0.47186346085950853,-0.2741056080465584,0.017723650978496663,0.005616688034807661,0.005297570634383462,0.0020785603589616626,0.0006117754877976927
2016-03-23,0.7079854262641603,-1.5071186902614275,0.244265768687765,-0.2741056080465584,-0.9550387772502031,0.005297570634383462,0.020760697707043592,0.0026690393957969506,0.0006117754877976927,0.007505957059131203
2016-03-24,0.244265768687765,-2.176379648960664,-1.0173356114209748,-0.9550387772502031,-1.8911399322187612,0.0026690393957969506,0.04219632786504586,0.010679453291555474,0.007505957059131203,0.027379559055430894
2016-03-25,-1.0173356114209748,-2.5368097289749705,1.18945327688117,-1.8911399322187612,-1.8450550750211918,0.010679453291555474,0.05798718928467841,0.016779473267840055,0.027379559055430894,0.02761498072827782
2016-03-28,1.123925641673089,-3.0113578185473537,-0.5759992969290296,-0.47068020974024244,-2.3527292334724805,0.012431336990266585,0.08539502176230962,0.0033032820193316737,0.0018849485215012894,0.044411301575710646
2016-03-29,-0.5759992969290296,-3.6343401920860448,0.2670323904609342,-2.3527292334724805,-2.8246712583046283,0.0033032820193316737,0.11232975451124293,0.019348986231506646,0.044411301575710646,0.05964340856319084
2016-03-30,0.2670323904609342,-0.8228691916368187,2.140798036662688,-2.8246712583046283,0.27181003700320344,0.019348986231506646,0.00664509451712168,0.048572285182959654,0.05964340856319084,0.0012055926339619395
2016-03-31,2.140798036662688,-1.9331105551802028,0.024663382814667716,0.27181003700320344,-1.413841620243761,0.048572285182959654,0.03419410784619096,0.00040889441712354754,0.0012055926339619395,0.016600283761193133
2016-04-01,0.024663382814667716,-2.5366246799461343,0.4078186321044945,-1.413841620243761,-2.073671061849599,0.00040889441712354754,0.05526260471338474,0.002789306151270503,0.016600283761193133,0.03422790029894141
2016-04-05,0.42815250083211154,-0.30784670912707196,0.7532427960793135,-0.5270263076606125,0.22535468411877577,0.00598339328964082,0.0013526620123565107,0.0072490334232461475,0.005039766229230552,0.0004938569282588565
2016-04-06,0.7532427960793135,-1.2965337884901948,1.5859006034165841,0.22535468411877577,-0.28025769531256894,0.0072490334232461475,0.01780524234347986,0.03453692198192477,0.0004938569282588565,0.003120152405033998
2016-04-07,1.5859006034165841,-2.7223982688453194,-1.9356476401379064,-0.28025769531256894,-2.6649936437809956,0.03453692198192477,0.06330403764316736,0.03654776791727784,0.003120152405033998,0.053521751838731486
2016-04-08,-1.9356476401379064,-3.3671243330478866,-0.17252725459488782,-2.6649936437809956,-2.8428894974904426,0.03654776791727784,0.09355156568398007,0.007063572368759511,0.053521751838731486,0.05999932540738587
2016-04-11,-0.08888874507847028,-1.5427914698959797,0.35941868191801063,-1.6817115736417196,-0.9040384645319537,0.0033471866453719393,0.021827185348507597,0.0012869722916472634,0.022415489618198527,0.0064459837811621816
2016-04-12,0.35941868191801063,-3.2335547603709314,0.9697016057503348,-0.9040384645319537,-2.1803794816256916,0.0012869722916472634,0.09135818588934196,0.018087117205761446,0.0064459837811621816,0.03625202707013724
2016-04-13,0.9697016057503348,-1.2001696536952458,0.060077972615435196,-2.1803794816256916,-0.8025789086574383,0.018087117205761446,0.012549019068314992,0.0005539838603735072,0.03625202707013724,0.0048497096317698775
2016-04-14,0.060077972615435196,-2.654144435901585,2.77269548925252,-0.8025789086574383,-0.7479815644047721,0.0005539838603735072,0.06516258971779348,0.07245853763167326,0.0048497096317698775,0.004322814219418606
2016-04-15,2.77269548925252,-2.192574452891075,0.2709157312242505,-0.7479815644047721,-1.6765832704006356,0.07245853763167326,0.0432528432984408,0.0015430629121383995,0.004322814219418606,0.022404450985638508
2016-04-18,-0.2837650728970794,-3.0097139551156142,0.014517918507872069,-1.0367049664657844,-2.2532627311638795,0.004600861645905818,0.0806504040870527,0.015076499829151102,0.009733618388892857,0.04097268390016544
2016-04-19,0.014517918507872069,-2.9012276120812057,1.0477872171143228,-2.2532627311638795,-1.8997845934383633,0.015076499829151102,0.07527164672074128,0.01142287963707452,0.04097268390016544,0.028237632810632175
2016-04-20,1.0477872171143228,-4.54375325260523,-1.770656346421417,-1.8997845934383633,-4.156161892595297,0.01142287963707452,0.1509653743482813,0.03293664694796723,0.028237632810632175,0.11477206128359616
2016-04-21,-1.770656346421417,-3.435652732425959,-2.262888187788547,-4.156161892595297,-3.261229592709439,0.03293664694796723,0.10341804399081767,0.04782436485017531,0.11477206128359616,0.07972539768187342
2016-04-22,-2.262888187788547,-3.280691712251062,0.4408928920850136,-3.261229592709439,-2.660974813614529,0.04782436485017531,0.09171913965091756,0.012986445556682014,0.07972539768187342,0.05434070100702872
2016-04-25,-0.35682564224158453,-3.1676910819973285,-0.4949031063581711,-1.735535542429316,-2.602849200435559,0.0011840942612511946,0.09214057920816465,0.004946375374391348,0.024360258723815403,0.054543585311432656
2016-04-26,-0.4949031063581711,-3.144741285175548,1.0085329644943128,-2.602849200435559,-2.2234793454964517,0.004946375374391348,0.09200684965412739,0.011617727714626542,0.054543585311432656,0.04055819019687342
2016-04-27,1.0085329644943128,-3.1392801860948825,-0.9225331005639806,-2.2234793454964517,-2.6036431971140446,0.011617727714626542,0.09331603699592911,0.01162448589592557,0.04055819019687342,0.05512117473751466
2016-04-28,-0.9225331005639806,-3.9349390277010037,-0.8101965823063592,-2.6036431971140446,-3.461655139752252,0.01162448589592557,0.12685121769579663,0.008025111351903045,0.05512117473751466,0.08926725958341997
2016-04-29,-0.8101965823063592,-3.018004296510462,-1.4716943527535995,-3.461655139752252,-2.863729665058615,0.008025111351903045,0.08324490945346584,0.03559373842856008,0.08926725958341997,0.06933971649156426
2016-05-03,-1.185456623984581,-1.0473026325159849,0.5171353271239173,-1.7407011577426674,-0.5024936936813881,0.02732626697621273,0.012193742931472403,0.005728107972867092,0.033525768649479475,0.0022594173243469413
2016-05-04,0.5171353271239173,-2.2659730434930103,-0.6321586779658422,-0.5024936936813881,-1.8640413911594986,0.005728107972867092,0.05257290825099771,0.008367690660723978,0.0022594173243469413,0.032193366570504534
2016-05-05,-0.6321586779658422,-2.4890341528469784,1.4554115572616435,-1.8640413911594986,-1.3355638302726747,0.008367690660723978,0.060681066802147514,0.028051429914868878,0.032193366570504534,0.01581027366353852
2016-05-06,1.4554115572616435,-4.455042294261703,-3.3837509347937096,-1.3355638302726747,-4.4881853510737235,0.028051429914868878,0.15547516112727672,0.10875450709065519,0.01581027366353852,0.1444605225443167
2016-05-09,-2.235601864696995,-4.465862781845419,-1.820166262254755,-3.3653049195887936,-4.045460168825909,0.0436283863477073,0.15466828071933414,0.029103713660676385,0.08791635605863257,0.1135907303456528
2016-05-10,-1.820166262254755,-3.6838129393414745,0.15479829451089702,-4.045460168825909,-2.696510069018304,0.029103713660676385,0.11544453793214768,0.00036736390125006373,0.1135907303456528,0.053116910306354174
2016-05-11,0.15479829451089702,-3.6716878639387316,-2.6367756757576277,-2.696510069018304,-3.586394722960065,0.00036736390125006373,0.11861781559003483,0.06879157934588777,0.053116910306354174,0.09942645489166095
2016-05-12,-2.6367756757576277,-3.0132921208884365,-0.2938715596878111,-3.586394722960065,-2.5378616644658623,0.06879157934588777,0.07385026162800697,0.004946386569352836,0.09942645489166095,0.047226572556009525
2016-05-13,-0.2938715596878111,-3.9330479767311175,-1.4235028684617772,-2.5378616644658623,-3.5552598517188203,0.004946386569352836,0.13659657667007477,0.024855169576087587,0.047226572556009525,0.10047013160360432
2016-05-16,-1.5789008068559667,-2.1904161383331187,0.8362938386982813,-2.5923312000582586,-1.3184580994614752,0.032244287851333674,0.04456935454801284,0.0114870082831019,0.05692218694673586,0.013847550336811025
2016-05-17,0.8362938386982813,-3.0752125863433357,-1.8769718727801143,-1.3184580994614752,-2.9007499598084623,0.0114870082831019,0.089176390889488,0.042468609066350735,0.013847550336811025,0.06924441483613714
2016-05-18,-1.8769718727801143,-4.342356220476356,-1.3296893084556816,-2.9007499598084623,-3.897415267171272,0.042468609066350735,0.14902861964976788,0.018968021421238476,0.06924441483613714,0.10828917078903341
2016-05-19,-1.3296893084556816,-3.239727676301639,-2.6616424426267384,-3.897415267171272,-3.295622425986493,0.018968021421238476,0.09007928815017638,0.06919728220303012,0.10828917078903341,0.08177617620639177
2016-05-20,-2.6616424426267384,-2.8926469024196706,0.6007848729779184,-3.295622425986493,-2.308586705088214,0.06919728220303012,0.0779457538707307,0.010447124985383246,0.08177617620639177,0.045914849038948546
2016-05-23,0.20342696415921407,-2.5123701960361062,-0.20387096757603804,-1.3415187846105372,-1.9697228043141761,0.004959497648834426,0.058960097079215706,0.003384878048663849,0.01824706187553126,0.031830882893224256
2016-05-24,-0.20387096757603804,-4.328108449716328,0.5627397773395966,-1.9697228043141761,-3.145434806818292,0.003384878048663849,0.1688753705747793,0.004413729991421915,0.031830882893224256,0.07609758682534538
2016-05-25,0.5627397773395966,-4.06333005146808,-1.563482736920503,-3.145434806818292,-3.5479671772863224,0.004413729991421915,0.13836196208736654,0.022156019508468447,0.07609758682534538,0.0921974172544052
2016-05-26,-1.563482736920503,-3.689141661745338,0.003474991910793382,-3.5479671772863224,-3.0831840315042593,0.022156019508468447,0.10513357373842042,0.004457713346873378,0.0921974172544052,0.06679230246449466
2016-05-27,0.003474991910793382,-2.5848771149504874,-1.2029973559002916,-3.0831840315042593,-2.4128545129865464,0.004457713346873378,0.05805207924424237,0.016444070035558866,0.06679230246449466,0.04572903592496872
2016-05-30,-1.123467788597051,-2.884623782169402,-0.5961058253035361,-1.7729753944223703,-2.3573246903416587,0.011159678089370422,0.07350535028875031,0.007974228800208847,0.025783994591959434,0.04358083358869109
2016-05-31,-0.5961058253035361,0.23722696736226476,1.3789988630442678,-2.3573246903416587,0.6730988248413654,0.007974228800208847,0.00046668506811230697,0.017976930756121254,0.04358083358869109,0.00335922695746368
2016-06-01,1.3789988630442678,-1.4794096021960619,0.6745356728869593,0.6730988248413654,-0.8504413463897453,0.017976930756121254,0.020115544849674965,0.00878146480219587,0.00335922695746368,0.0061264895081508345
2016-06-02,0.6745356728869593,-2.267055322679388,1.383571706838704,-0.8504413463897453,-1.0706749313020805,0.00878146480219587,0.04938629105566373,0.02534862518088606,0.0061264895081508345,0.010224434947840165
2016-06-03,1.383571706838704,-1.1781559718417012,0.6439866989782026,-1.0706749313020805,-0.7151955012921949,0.02534862518088606,0.013945309329503266,0.01841956576085655,0.010224434947840165,0.0064111440996522
2016-06-06,1.1173017900803548,-2.2219636078260536,0.9904085584709376,0.3003461372883752,-1.3700615539056629,0.013537336491048338,0.0563130678437887,0.01143138220590672,0.0016063963943332552,0.02029006996378637
2016-06-07,0.9904085584709376,-2.490830159703004,0.587595404588724,-1.3700615539056629,-1.674923589650053,0.01143138220590672,0.06262913964444641,0.0209325012143189,0.02029006996378637,0.025837921091225513
2016-06-08,0.587595404588724,-2.1242583998297846,1.4544164826944663,-1.674923589650053,-1.2869099989650499,0.0209325012143189,0.04308810055262599,0.022887542417904718,0.025837921091225513,0.014499001445976073
2016-06-13,-0.4875660523745527,-3.9111246551202266,-3.206188922447665,-0.7387183903835222,-3.964811057241679,0.00436754672256158,0.13939530406783693,0.11007941288670786,0.006792268333027361,0.12341594274385055
2016-06-14,-3.206188922447665,-3.245260492294964,-1.136892158173098,-3.964811057241679,-2.691018610833778,0.11007941288670786,0.096026550735567,0.012064977774610571,0.12341594274385055,0.05593670576472278
2016-06-15,-1.136892158173098,-0.5165587298189622,1.1428868449643035,-2.691018610833778,-0.03964478718710115,0.012064977774610571,0.0023724808574308756,0.01789409857451743,0.05593670576472278,0.0005689087027913016
2016-06-16,1.1428868449643035,-2.318552899756682,-0.40704817948668504,-0.03964478718710115,-1.8371867840260208,0.01789409857451743,0.05525029260723621,0.010653413677469414,0.0005689087027913016,0.03217100563783864
2016-06-17,-0.40704817948668504,-1.8699784885153952,0.7189722395867862,-1.8371867840260208,-1.4207147761975611,0.010653413677469414,0.03270346270523026,0.007428346606334585,0.03217100563783864,0.017224447360957622
2016-06-20,0.5989939325975766,-2.200509161414259,1.808189961437552,-0.45942852391422945,-0.8359675185924985,0.008488804399467599,0.0497425189294075,0.03870389573184193,0.0028284412608051753,0.00678150771349105
2016-06-21,1.808189961437552,-3.5423494998166456,-1.2643856471292045,-0.8359675185924985,-3.124704700711055,0.03870389573184193,0.11693512602431867,0.01678999455752511,0.00678150771349105,0.07975093569710445
