stret,date,cols
-0.006037782756338506,2016-12-08,ret_S2BM1
-0.005966631057922439,2016-12-09,ret_S2BM1
-0.06446101732649798,2016-12-12,ret_S2BM1
0.007606057762307414,2016-12-13,ret_S2BM1
-0.001334614374902632,2016-12-14,ret_S2BM1
0.014986278618294678,2016-12-15,ret_S2BM1
0.017902746083746254,2016-12-16,ret_S2BM1
-0.0016979129149378542,2016-12-19,ret_S2BM1
0.004698635796069629,2016-12-20,ret_S2BM1
0.011945437551598137,2016-12-21,ret_S2BM1
0.002174923650345845,2016-12-22,ret_S2BM1
-0.014760486985133645,2016-12-23,ret_S2BM1
0.003606773961596281,2016-12-26,ret_S2BM1
0.009281345986038785,2016-12-27,ret_S2BM1
-0.0017820988206157914,2016-12-28,ret_S2BM1
-0.0035877481901877123,2016-12-29,ret_S2BM1
0.0020697995029811825,2016-12-30,ret_S2BM1
0.01067153176018135,2017-01-03,ret_S2BM1
0.012496239196573208,2017-01-04,ret_S2BM1
0.00013359207836668204,2017-01-05,ret_S2BM1
-0.007813979042660017,2017-01-06,ret_S2BM1
0.0017912560225651062,2017-01-09,ret_S2BM1
-0.0028704515539322217,2017-01-10,ret_S2BM1
-0.011627538588327794,2017-01-11,ret_S2BM1
-0.009315286433530755,2017-01-12,ret_S2BM1
-0.017808011840524586,2017-01-13,ret_S2BM1
-0.05338550673419532,2017-01-16,ret_S2BM1
0.013766182827564637,2017-01-17,ret_S2BM1
0.002970816935031353,2017-01-18,ret_S2BM1
-0.005418180182670067,2017-01-19,ret_S2BM1
0.01921700213601327,2017-01-20,ret_S2BM1
0.011392831021209252,2017-01-23,ret_S2BM1
-0.008294840521899487,2017-01-24,ret_S2BM1
0.004797356222435502,2017-01-25,ret_S2BM1
0.007278187887337837,2017-01-26,ret_S2BM1
-0.0045421322577085775,2017-02-03,ret_S2BM1
0.01407815191517336,2017-02-06,ret_S2BM1
0.005704063043732716,2017-02-07,ret_S2BM1
0.007635548285984094,2017-02-08,ret_S2BM1
0.009692110660079164,2017-02-09,ret_S2BM1
-0.0031430974464876234,2017-02-10,ret_S2BM1
0.0076469066887751595,2017-02-13,ret_S2BM1
-0.0015052422731013158,2017-02-14,ret_S2BM1
-0.010891161055616121,2017-02-15,ret_S2BM1
0.004899896648913606,2017-02-16,ret_S2BM1
-0.007406026910933742,2017-02-17,ret_S2BM1
0.00026452006434676475,2017-02-20,ret_S2BM1
0.007559494381100851,2017-02-21,ret_S2BM1
0.004505175594364515,2017-02-22,ret_S2BM1
0.001435449785184215,2017-02-23,ret_S2BM1
0.007778957508315036,2017-02-24,ret_S2BM1
-0.0011172602774496985,2017-02-27,ret_S2BM1
0.004340065053295031,2017-02-28,ret_S2BM1
0.003345859388517789,2017-03-01,ret_S2BM1
-0.007604046626854226,2017-03-02,ret_S2BM1
0.002495465840526476,2017-03-03,ret_S2BM1
0.015173126571391991,2017-03-06,ret_S2BM1
0.002844326971605041,2017-03-07,ret_S2BM1
-0.004188412097966012,2017-03-08,ret_S2BM1
-0.004995433758989935,2017-03-09,ret_S2BM1
0.00012011006758278377,2017-03-10,ret_S2BM1
0.004855479590078219,2017-03-13,ret_S2BM1
-0.002880789029014067,2017-03-14,ret_S2BM1
0.0012929698494890682,2017-03-15,ret_S2BM1
0.013889596639824656,2017-03-16,ret_S2BM1
-0.006794458083117236,2017-03-17,ret_S2BM1
0.0008567009432072733,2017-03-20,ret_S2BM1
0.006438429927718693,2017-03-21,ret_S2BM1
-0.003395534949392885,2017-03-22,ret_S2BM1
-0.0011829393793700359,2017-03-23,ret_S2BM1
-0.002184220491286684,2017-03-24,ret_S2BM1
0.002461750036395969,2017-03-27,ret_S2BM1
-0.002601635824526544,2017-03-28,ret_S2BM1
-0.011522015519538922,2017-03-29,ret_S2BM1
-0.02278827905459669,2017-03-30,ret_S2BM1
-0.00030404903911799446,2017-03-31,ret_S2BM1
0.016815180175089615,2017-04-05,ret_S2BM1
0.004587044395292593,2017-04-06,ret_S2BM1
-0.0019781426706826123,2017-04-07,ret_S2BM1
-0.015661255483233463,2017-04-10,ret_S2BM1
0.007306460203019795,2017-04-11,ret_S2BM1
-0.01391219277521348,2017-04-12,ret_S2BM1
0.0028034874850946037,2017-04-13,ret_S2BM1
-0.01870208059260441,2017-04-14,ret_S2BM1
-0.020837974582533773,2017-04-17,ret_S2BM1
-0.010391438316998349,2017-04-18,ret_S2BM1
-0.01595637743744447,2017-04-19,ret_S2BM1
-0.008304146150624348,2017-04-20,ret_S2BM1
-0.00634421507503291,2017-04-21,ret_S2BM1
-0.033219767765031764,2017-04-24,ret_S2BM1
0.006945107756765922,2017-04-25,ret_S2BM1
0.008330324359826067,2017-04-26,ret_S2BM1
0.01049084827129982,2017-04-27,ret_S2BM1
0.010425866439085852,2017-04-28,ret_S2BM1
0.004721955651965085,2017-05-02,ret_S2BM1
-0.003398528110858349,2017-05-03,ret_S2BM1
-0.0006571211282045497,2017-05-04,ret_S2BM1
-0.010908912211043757,2017-05-05,ret_S2BM1
-0.02493785693897713,2017-05-08,ret_S2BM1
0.007541868583935851,2017-05-09,ret_S2BM1
-0.016370696667615866,2017-05-10,ret_S2BM1
-0.009900201625473434,2017-05-11,ret_S2BM1
-0.0010224570256272961,2017-05-12,ret_S2BM1
0.007506148335790128,2017-05-15,ret_S2BM1
0.029072435189262818,2017-05-16,ret_S2BM1
0.007192452939072778,2017-05-17,ret_S2BM1
-0.0038060924838470155,2017-05-18,ret_S2BM1
-0.0026729686737053076,2017-05-19,ret_S2BM1
-0.02656042127307384,2017-05-22,ret_S2BM1
-0.0337308296530718,2017-05-23,ret_S2BM1
0.007489041419881819,2017-05-24,ret_S2BM1
0.005345312919852351,2017-05-25,ret_S2BM1
0.0007354443706845558,2017-05-26,ret_S2BM1
-0.002960267154233605,2017-05-31,ret_S2BM1
-0.03646357850261025,2017-06-01,ret_S2BM1
0.01687305854322807,2017-06-02,ret_S2BM1
0.010975847181412188,2017-06-05,ret_S2BM1
0.007851492523977,2017-06-06,ret_S2BM1
0.028656733715237713,2017-06-07,ret_S2BM1
0.005147163989145397,2017-06-08,ret_S2BM1
0.007097938720151398,2017-06-09,ret_S2BM1
-0.017330529609147063,2017-06-12,ret_S2BM1
0.015913659446504826,2017-06-13,ret_S2BM1
0.000347470456457628,2017-06-14,ret_S2BM1
0.016084580209044273,2017-06-15,ret_S2BM1
-0.0025244018335735755,2017-06-16,ret_S2BM1
0.0070224803597666715,2017-06-19,ret_S2BM1
0.006210449283219194,2017-06-20,ret_S2BM1
0.0003247299600240411,2017-06-21,ret_S2BM1
-0.019960938703187308,2017-06-22,ret_S2BM1
0.0011364049625016625,2017-06-23,ret_S2BM1
0.010848127642195969,2017-06-26,ret_S2BM1
0.0014253851061504946,2017-06-27,ret_S2BM1
-0.009218147523095112,2017-06-28,ret_S2BM1
0.002275748101391944,2017-06-29,ret_S2BM1
0.0033057497057814604,2017-06-30,ret_S2BM1
0.009305827818665508,2017-07-03,ret_S2BM1
-0.002634632158546468,2017-07-04,ret_S2BM1
0.0084605851370051,2017-07-05,ret_S2BM1
0.000384789436676537,2017-07-06,ret_S2BM1
0.0034649396901130737,2017-07-07,ret_S2BM1
-0.00955188272847091,2017-07-10,ret_S2BM1
-0.01643869682931505,2017-07-11,ret_S2BM1
0.0024006825692909624,2017-07-12,ret_S2BM1
-0.005981197315274629,2017-07-13,ret_S2BM1
-0.00826092724267458,2017-07-14,ret_S2BM1
-0.06411410758119007,2017-07-17,ret_S2BM1
0.011871733622147235,2017-07-18,ret_S2BM1
0.011876333383075994,2017-07-19,ret_S2BM1
0.005831781186738123,2017-07-20,ret_S2BM1
-0.004025764931298405,2017-07-21,ret_S2BM1
0.002845424123858133,2017-07-24,ret_S2BM1
-0.000775629348223865,2017-07-25,ret_S2BM1
-0.003381583743119436,2017-07-26,ret_S2BM1
0.02396713899819693,2017-07-27,ret_S2BM1
-0.0003027750554976266,2017-07-28,ret_S2BM1
0.003224507191961647,2017-07-31,ret_S2BM1
0.0012124039631907846,2017-08-01,ret_S2BM1
-0.010233127906240695,2017-08-02,ret_S2BM1
0.0055349108711088245,2017-08-03,ret_S2BM1
-0.005543655745728275,2017-08-04,ret_S2BM1
0.0052401084429950775,2017-08-07,ret_S2BM1
0.007035537252068015,2017-08-08,ret_S2BM1
0.00459442020949624,2017-08-09,ret_S2BM1
-0.010751725884585171,2017-08-10,ret_S2BM1
-0.00998075068379345,2017-08-11,ret_S2BM1
0.020221970141835625,2017-08-14,ret_S2BM1
0.002142991792683393,2017-08-15,ret_S2BM1
0.008211591284504206,2017-08-16,ret_S2BM1
0.009372742237385571,2017-08-17,ret_S2BM1
-0.0047054686606433135,2017-08-18,ret_S2BM1
0.007270085396008551,2017-08-21,ret_S2BM1
-0.00585341191664514,2017-08-22,ret_S2BM1
-0.004811882649808578,2017-08-23,ret_S2BM1
-0.00485989182044074,2017-08-24,ret_S2BM1
0.012990130259851268,2017-08-25,ret_S2BM1
0.01645460749409507,2017-08-28,ret_S2BM1
0.0037040394253400493,2017-08-29,ret_S2BM1
0.007410578703626208,2017-08-30,ret_S2BM1
0.009240656822843163,2017-08-31,ret_S2BM1
0.009846761924040355,2017-09-01,ret_S2BM1
0.007157135650822037,2017-09-04,ret_S2BM1
0.00265676511835596,2017-09-05,ret_S2BM1
0.009304212581242964,2017-09-06,ret_S2BM1
0.00418082394677934,2017-09-07,ret_S2BM1
0.0022123411988094225,2017-09-08,ret_S2BM1
0.011103462252746742,2017-09-11,ret_S2BM1
-0.0044886953725334034,2017-09-12,ret_S2BM1
0.005515938634045089,2017-09-13,ret_S2BM1
0.001279970504673998,2017-09-14,ret_S2BM1
-0.005367964034012876,2017-09-15,ret_S2BM1
0.0060945385569838645,2017-09-18,ret_S2BM1
-0.002680803780037604,2017-09-19,ret_S2BM1
0.00907257428266054,2017-09-20,ret_S2BM1
-0.007549529390536919,2017-09-21,ret_S2BM1
-0.0024263858098766433,2017-09-22,ret_S2BM1
-0.010802922823193586,2017-09-25,ret_S2BM1
0.002816070330849404,2017-09-26,ret_S2BM1
0.009420774727338058,2017-09-27,ret_S2BM1
-0.003839488803251029,2017-09-28,ret_S2BM1
0.007742009641163812,2017-09-29,ret_S2BM1
0.011824343034240138,2017-10-09,ret_S2BM1
0.012823991031575029,2017-10-10,ret_S2BM1
-0.0004324106798147863,2017-10-11,ret_S2BM1
0.0002776354587854161,2017-10-12,ret_S2BM1
0.005093492856789162,2017-10-13,ret_S2BM1
-0.023171686594033833,2017-10-16,ret_S2BM1
0.0019695674210289727,2017-10-17,ret_S2BM1
-0.008667525993387961,2017-10-18,ret_S2BM1
-0.005537706119861981,2017-10-19,ret_S2BM1
0.01233979424003906,2017-10-20,ret_S2BM1
0.011654048378015086,2017-10-23,ret_S2BM1
-0.0032987938881529864,2017-10-24,ret_S2BM1
0.006741688766076808,2017-10-25,ret_S2BM1
0.001965338890413353,2017-10-26,ret_S2BM1
-0.005238699142499768,2017-10-27,ret_S2BM1
-0.023549211009704404,2017-10-30,ret_S2BM1
0.011310484531875572,2017-10-31,ret_S2BM1
0.00884943508768596,2017-11-01,ret_S2BM1
-0.007622184849333734,2017-11-02,ret_S2BM1
-0.004454096217467743,2017-11-03,ret_S2BM1
0.012404144394777349,2017-11-06,ret_S2BM1
0.0093310912130274,2017-11-07,ret_S2BM1
0.0028861930644790324,2017-11-08,ret_S2BM1
0.007857589039232008,2017-11-09,ret_S2BM1
0.004482718640031636,2017-11-10,ret_S2BM1
0.002306483715804615,2017-11-13,ret_S2BM1
-0.00970246435439552,2017-11-14,ret_S2BM1
-0.009023160847307398,2017-11-15,ret_S2BM1
-0.005704897584139772,2017-11-16,ret_S2BM1
-0.03599955999802093,2017-11-17,ret_S2BM1
0.0053426220495495285,2017-11-20,ret_S2BM1
-0.0012688256855688587,2017-11-21,ret_S2BM1
-0.004397283517776111,2017-11-22,ret_S2BM1
-0.02351485554971709,2017-11-23,ret_S2BM1
0.002492504552786861,2017-11-24,ret_S2BM1
-0.017715493570137717,2017-11-27,ret_S2BM1
0.01222901176533337,2017-11-28,ret_S2BM1
9.794538148293615e-05,2017-11-29,ret_S2BM1
-0.0026638970813815405,2017-11-30,ret_S2BM1
0.00982489677486824,2017-12-01,ret_S2BM1
-0.018216741038496208,2017-12-04,ret_S2BM1
-0.026063965074897676,2017-12-05,ret_S2BM1
0.01218247543239201,2017-12-06,ret_S2BM1
0.00047320327809198965,2017-12-07,ret_S2BM1
0.014538846702920813,2017-12-08,ret_S2BM1
0.012093299285913071,2017-12-11,ret_S2BM1
-0.006923856641425964,2017-12-12,ret_S2BM1
0.0072814755210961766,2017-12-13,ret_S2BM1
0.005079286197933629,2017-12-14,ret_S2BM1
0.002971083372257592,2017-12-15,ret_S2BM1
-0.009079611120579308,2017-12-18,ret_S2BM1
0.004619729279618215,2017-12-19,ret_S2BM1
-0.00901787348232003,2017-12-20,ret_S2BM1
-0.00048525424695564627,2017-12-21,ret_S2BM1
-0.0036127749632407264,2017-12-22,ret_S2BM1
-0.01112124441636068,2017-12-25,ret_S2BM1
0.008198980675545559,2017-12-26,ret_S2BM1
-0.005404625905309844,2017-12-27,ret_S2BM1
0.005107080024355947,2017-12-28,ret_S2BM1
0.008272402720075844,2017-12-29,ret_S2BM1
0.0066868170843105545,2018-01-02,ret_S2BM1
0.008764476693850809,2018-01-03,ret_S2BM1
-0.0006665162437322418,2018-01-04,ret_S2BM1
0.0005971003988712838,2018-01-05,ret_S2BM1
-0.007374398744801055,2018-01-08,ret_S2BM1
0.0034909364109235548,2018-01-09,ret_S2BM1
-0.006892620852288195,2018-01-10,ret_S2BM1
0.00853087959874609,2018-01-11,ret_S2BM1
-0.004438579626548447,2018-01-12,ret_S2BM1
-0.026308764032541246,2018-01-15,ret_S2BM1
0.0046459421343194715,2018-01-16,ret_S2BM1
0.004282737659580575,2018-01-17,ret_S2BM1
0.001048602602582552,2018-01-18,ret_S2BM1
-0.0006412270984372553,2018-01-19,ret_S2BM1
0.0018538760402254015,2018-01-22,ret_S2BM1
0.004032952723243775,2018-01-23,ret_S2BM1
0.00984719644151276,2018-01-24,ret_S2BM1
-0.003025879901980732,2018-01-25,ret_S2BM1
-0.0017324664897447732,2018-01-26,ret_S2BM1
-0.017239000810095953,2018-01-29,ret_S2BM1
-0.0016058138553079685,2018-01-30,ret_S2BM1
-0.028671243407225076,2018-01-31,ret_S2BM1
-0.039565399486217616,2018-02-01,ret_S2BM1
-0.011755955834887543,2018-02-02,ret_S2BM1
-0.011029681011146784,2018-02-05,ret_S2BM1
-0.052746052677954895,2018-02-06,ret_S2BM1
0.010876111651521614,2018-02-07,ret_S2BM1
0.014878757434396237,2018-02-08,ret_S2BM1
-0.0241172092364089,2018-02-09,ret_S2BM1
0.03159175237819621,2018-02-12,ret_S2BM1
-0.003162196013064255,2018-02-13,ret_S2BM1
0.0006743260825698643,2018-02-14,ret_S2BM1
0.0194233505673812,2018-02-22,ret_S2BM1
0.0056113465292922686,2018-02-23,ret_S2BM1
0.029567296336492237,2018-02-26,ret_S2BM1
0.009690014469877512,2018-02-27,ret_S2BM1
-0.0016922725182997274,2018-02-28,ret_S2BM1
0.01970846904320304,2018-03-01,ret_S2BM1
-0.007318437702569531,2018-03-02,ret_S2BM1
0.009900552377255827,2018-03-05,ret_S2BM1
0.012176057187306664,2018-03-06,ret_S2BM1
0.0016595318949908658,2018-03-07,ret_S2BM1
0.00920312499184373,2018-03-08,ret_S2BM1
0.02078105116912121,2018-03-09,ret_S2BM1
0.017112504084592826,2018-03-12,ret_S2BM1
-0.0023385145889660017,2018-03-13,ret_S2BM1
-0.009596704575108623,2018-03-14,ret_S2BM1
-0.004656519281120021,2018-03-15,ret_S2BM1
0.005575492928911053,2018-03-16,ret_S2BM1
0.01049978839505358,2018-03-19,ret_S2BM1
0.010245742813335177,2018-03-20,ret_S2BM1
-0.001531962491812612,2018-03-21,ret_S2BM1
0.004562488582045253,2018-03-22,ret_S2BM1
-0.045525634189651436,2018-03-23,ret_S2BM1
0.022933856123339903,2018-03-26,ret_S2BM1
0.033600072181104994,2018-03-27,ret_S2BM1
-0.0009756710549503981,2018-03-28,ret_S2BM1
0.005910844250901551,2018-03-29,ret_S2BM1
0.023276041135042825,2018-03-30,ret_S2BM1
0.01640412830372124,2018-04-02,ret_S2BM1
-0.008278921652281597,2018-04-03,ret_S2BM1
-0.00630060240458809,2018-04-04,ret_S2BM1
0.007092154090150069,2018-04-09,ret_S2BM1
-0.0021026538330849672,2018-04-10,ret_S2BM1
0.00847200037527582,2018-04-11,ret_S2BM1
-0.002415784348094317,2018-04-12,ret_S2BM1
-0.0010787780893781287,2018-04-13,ret_S2BM1
9.741126040711271e-05,2018-04-16,ret_S2BM1
-0.022310948240684147,2018-04-17,ret_S2BM1
0.020046998539170958,2018-04-18,ret_S2BM1
0.0013977720645512045,2018-04-19,ret_S2BM1
-0.024900858670276728,2018-04-20,ret_S2BM1
-0.0146630435507126,2018-04-23,ret_S2BM1
0.030264652217081005,2018-04-24,ret_S2BM1
0.01586570164741009,2018-04-25,ret_S2BM1
-0.015745602948059212,2018-04-26,ret_S2BM1
-0.0034608014112609024,2018-04-27,ret_S2BM1
-0.0064553680720282215,2018-05-02,ret_S2BM1
0.013790364599428137,2018-05-03,ret_S2BM1
-0.0021453519564756445,2018-05-04,ret_S2BM1
0.02356106035399381,2018-05-07,ret_S2BM1
0.012469527933300565,2018-05-08,ret_S2BM1
0.003805060199156986,2018-05-09,ret_S2BM1
0.011794156367333357,2018-05-10,ret_S2BM1
-0.009547076944273914,2018-05-11,ret_S2BM1
-0.003583210455519001,2018-05-14,ret_S2BM1
0.016686376003520995,2018-05-15,ret_S2BM1
-0.0047280590177589295,2018-05-16,ret_S2BM1
-0.003689261490334501,2018-05-17,ret_S2BM1
0.0030131670781716265,2018-05-18,ret_S2BM1
0.017821036383352862,2018-05-21,ret_S2BM1
0.014070746717668909,2018-05-22,ret_S2BM1
-0.002791262939006112,2018-05-23,ret_S2BM1
-0.00019869254945079054,2018-05-24,ret_S2BM1
-0.01022741742515228,2018-05-25,ret_S2BM1
-0.009426733495137823,2018-05-28,ret_S2BM1
-0.01605877973562941,2018-05-29,ret_S2BM1
-0.0402787668931531,2018-05-30,ret_S2BM1
0.02166747134503853,2018-05-31,ret_S2BM1
-0.012823568767024226,2018-06-01,ret_S2BM1
0.0005329797965084604,2018-06-04,ret_S2BM1
0.022170331374806757,2018-06-05,ret_S2BM1
0.008294711582049193,2018-06-06,ret_S2BM1
-0.0073888694501642845,2018-06-07,ret_S2BM1
-0.0026898365159182297,2018-06-08,ret_S2BM1
-0.007978903647080099,2018-06-11,ret_S2BM1
0.005074586778120298,2018-06-12,ret_S2BM1
-0.01648331919799073,2018-06-13,ret_S2BM1
-0.006608220764859147,2018-06-14,ret_S2BM1
-0.028759180950337238,2018-06-15,ret_S2BM1
-0.07270734919921434,2018-06-19,ret_S2BM1
0.018059804433023418,2018-06-20,ret_S2BM1
-0.03580880419541147,2018-06-21,ret_S2BM1
0.01960510680219369,2018-06-22,ret_S2BM1
0.0069239922000260395,2018-06-25,ret_S2BM1
0.018234293433338863,2018-06-26,ret_S2BM1
0.0010662983806249589,2018-06-27,ret_S2BM1
-0.011657296220995796,2018-06-28,ret_S2BM1
0.04168920238199531,2018-06-29,ret_S2BM1
-0.007812663702327699,2018-07-02,ret_S2BM1
0.0202608166194259,2018-07-03,ret_S2BM1
-0.027244777891008563,2018-07-04,ret_S2BM1
-0.030623317400240782,2018-07-05,ret_S2BM1
0.006928066226868125,2018-07-06,ret_S2BM1
0.030940830766505743,2018-07-09,ret_S2BM1
0.01951303473335837,2018-07-10,ret_S2BM1
-0.020028684229602932,2018-07-11,ret_S2BM1
0.032004104552452124,2018-07-12,ret_S2BM1
0.005288249964114887,2018-07-13,ret_S2BM1
-5.871388548000577e-05,2018-07-16,ret_S2BM1
0.005515775800172681,2018-07-17,ret_S2BM1
-0.00915569777887821,2018-07-18,ret_S2BM1
-0.01347924533123212,2018-07-19,ret_S2BM1
0.009924532007852909,2018-07-20,ret_S2BM1
0.004420333585720222,2018-07-23,ret_S2BM1
0.014503996156908025,2018-07-24,ret_S2BM1
0.003589471984410157,2018-07-25,ret_S2BM1
-0.009502867825536849,2018-07-26,ret_S2BM1
-0.005789234286899796,2018-07-27,ret_S2BM1
-0.017614937019283083,2018-07-30,ret_S2BM1
0.0006906804392662677,2018-07-31,ret_S2BM1
-0.010896034496974684,2018-08-01,ret_S2BM1
-0.0236871631809507,2018-08-02,ret_S2BM1
-0.013695667548961952,2018-08-03,ret_S2BM1
-0.025832391879650862,2018-08-06,ret_S2BM1
0.025329792660740612,2018-08-07,ret_S2BM1
-0.020684456582645474,2018-08-08,ret_S2BM1
0.029301695997084206,2018-08-09,ret_S2BM1
0.010803796214415752,2018-08-10,ret_S2BM1
0.013123981862666868,2018-08-13,ret_S2BM1
-0.0006301099959983568,2018-08-14,ret_S2BM1
-0.01619445008882183,2018-08-15,ret_S2BM1
-0.00931598660482558,2018-08-16,ret_S2BM1
-0.021958708315642617,2018-08-17,ret_S2BM1
0.006658185934615629,2018-08-20,ret_S2BM1
0.01187899207886708,2018-08-21,ret_S2BM1
-0.013621846852409532,2018-08-22,ret_S2BM1
0.012366854926841355,2018-08-23,ret_S2BM1
-0.004032848015364804,2018-08-24,ret_S2BM1
0.024877931529620045,2018-08-27,ret_S2BM1
-0.0005931308992511361,2018-08-28,ret_S2BM1
-0.007135199368938981,2018-08-29,ret_S2BM1
-0.01476456818021424,2018-08-30,ret_S2BM1
-0.014936426118171722,2018-08-31,ret_S2BM1
-0.0007608673391235822,2018-09-03,ret_S2BM1
0.018985302107678598,2018-09-04,ret_S2BM1
-0.010121737968680595,2018-09-05,ret_S2BM1
0.0018359750778890464,2018-09-06,ret_S2BM1
-0.003441750026510119,2018-09-07,ret_S2BM1
-0.02533213332147068,2018-09-10,ret_S2BM1
0.004243057877354771,2018-09-11,ret_S2BM1
-0.001195277091594614,2018-09-12,ret_S2BM1
0.01034262303728741,2018-09-13,ret_S2BM1
-0.01818807381090247,2018-09-14,ret_S2BM1
-0.016175296441914448,2018-09-17,ret_S2BM1
0.01577386960264304,2018-09-18,ret_S2BM1
0.013965165337779957,2018-09-19,ret_S2BM1
-0.0036326350266399467,2018-09-20,ret_S2BM1
0.00915500494453375,2018-09-21,ret_S2BM1
-0.0011397401784737562,2018-09-25,ret_S2BM1
0.004839656535335307,2018-09-26,ret_S2BM1
-0.02638612945513999,2018-09-27,ret_S2BM1
0.007282545241757005,2018-09-28,ret_S2BM1
0.0031366812479271754,2015-01-05,ret_S2BM2
0.0283581582936858,2015-01-06,ret_S2BM2
-0.0006932662231126871,2015-01-07,ret_S2BM2
0.00614396484531721,2015-01-08,ret_S2BM2
-0.007751936024360152,2015-01-09,ret_S2BM2
-0.012902637042462188,2015-01-12,ret_S2BM2
0.0210527427079269,2015-01-13,ret_S2BM2
-0.004563662539427872,2015-01-14,ret_S2BM2
0.0016162280757525884,2015-01-15,ret_S2BM2
0.014844711771188103,2015-01-16,ret_S2BM2
-0.01786296979936142,2015-01-19,ret_S2BM2
0.044143210909586686,2015-01-20,ret_S2BM2
0.020221696120554498,2015-01-21,ret_S2BM2
0.019718877886717008,2015-01-22,ret_S2BM2
-0.008605783374949294,2015-01-23,ret_S2BM2
0.02418617864020907,2015-01-26,ret_S2BM2
0.0100199599783722,2015-01-27,ret_S2BM2
-0.0034757814393640385,2015-01-28,ret_S2BM2
-0.005235593155190594,2015-01-29,ret_S2BM2
-0.010186479998899685,2015-01-30,ret_S2BM2
-0.0009670101498379533,2015-02-02,ret_S2BM2
0.01971124937572097,2015-02-03,ret_S2BM2
-0.006299363877246032,2015-02-04,ret_S2BM2
-0.0016254548988413693,2015-02-05,ret_S2BM2
-0.019333573171770403,2015-02-06,ret_S2BM2
-0.007749900794128261,2015-02-09,ret_S2BM2
0.010749150033795986,2015-02-10,ret_S2BM2
0.0138590321766774,2015-02-11,ret_S2BM2
0.011100369249561816,2015-02-12,ret_S2BM2
0.019896947100674082,2015-02-13,ret_S2BM2
0.02312026516888253,2015-02-16,ret_S2BM2
0.013298829286253007,2015-02-17,ret_S2BM2
0.0011435762393739205,2015-02-25,ret_S2BM2
0.00699307374622402,2015-02-26,ret_S2BM2
0.012571674148599674,2015-02-27,ret_S2BM2
0.030568515476075475,2015-03-02,ret_S2BM2
0.0006111293108316273,2015-03-03,ret_S2BM2
0.01709225906984936,2015-03-04,ret_S2BM2
0.010426400608706612,2015-03-05,ret_S2BM2
-0.01934406266129641,2015-03-06,ret_S2BM2
0.017704738365439558,2015-03-09,ret_S2BM2
0.012761893597006723,2015-03-10,ret_S2BM2
-0.0008779376049864632,2015-03-11,ret_S2BM2
-0.002804537751816653,2015-03-12,ret_S2BM2
0.020547511829753232,2015-03-13,ret_S2BM2
0.03585399571171232,2015-03-16,ret_S2BM2
0.021861169152545528,2015-03-17,ret_S2BM2
0.02167686188238032,2015-03-18,ret_S2BM2
0.009567592054605743,2015-03-19,ret_S2BM2
0.011819933494200472,2015-03-20,ret_S2BM2
0.03442956516570154,2015-03-23,ret_S2BM2
0.005400529303790011,2015-03-24,ret_S2BM2
0.019073085096280185,2015-03-25,ret_S2BM2
-0.00897219505530308,2015-03-26,ret_S2BM2
0.011577261832588922,2015-03-27,ret_S2BM2
0.0015646546404529456,2015-03-30,ret_S2BM2
0.00858614417214245,2015-03-31,ret_S2BM2
0.03056529984811528,2015-04-01,ret_S2BM2
0.0319988601809387,2015-04-02,ret_S2BM2
0.022363513389998767,2015-04-03,ret_S2BM2
0.02063463793678533,2015-04-07,ret_S2BM2
-0.009115264568641824,2015-04-08,ret_S2BM2
-0.009698413822498938,2015-04-09,ret_S2BM2
0.029703728462961012,2015-04-10,ret_S2BM2
0.024505034280968747,2015-04-13,ret_S2BM2
0.006563714677276313,2015-04-14,ret_S2BM2
-0.03779001455297641,2015-04-15,ret_S2BM2
0.00777357445189905,2015-04-16,ret_S2BM2
0.0024532409513267697,2015-04-17,ret_S2BM2
-0.023301126186869144,2015-04-20,ret_S2BM2
0.04064125301025248,2015-04-21,ret_S2BM2
0.031293378968525215,2015-04-22,ret_S2BM2
0.013380726863678978,2015-04-23,ret_S2BM2
0.00922890354476198,2015-04-24,ret_S2BM2
0.008639394708465075,2015-04-27,ret_S2BM2
-0.030327046291817282,2015-04-28,ret_S2BM2
0.02495409669255775,2015-04-29,ret_S2BM2
0.010754769770438441,2015-04-30,ret_S2BM2
0.009914389231131759,2015-05-04,ret_S2BM2
-0.02969900285069422,2015-05-05,ret_S2BM2
-0.006176448870130324,2015-05-06,ret_S2BM2
-0.01624821556829087,2015-05-07,ret_S2BM2
0.056105879151119836,2015-05-08,ret_S2BM2
0.048429451510462684,2015-05-11,ret_S2BM2
0.02936140037110656,2015-05-12,ret_S2BM2
0.01806274337034737,2015-05-13,ret_S2BM2
0.0211999863527986,2015-05-14,ret_S2BM2
-0.003993426013213347,2015-05-15,ret_S2BM2
0.039157798918376716,2015-05-18,ret_S2BM2
0.02727332025681273,2015-05-19,ret_S2BM2
0.02984046011250125,2015-05-20,ret_S2BM2
0.045781648850187096,2015-05-21,ret_S2BM2
0.013469434659536378,2015-05-22,ret_S2BM2
0.02633064815657243,2015-05-25,ret_S2BM2
0.04638394768134696,2015-05-26,ret_S2BM2
0.01667446647349272,2015-05-27,ret_S2BM2
-0.062187538706575174,2015-05-28,ret_S2BM2
0.015057087765649568,2015-05-29,ret_S2BM2
0.05798452194108916,2015-06-01,ret_S2BM2
0.05575581872126889,2015-06-02,ret_S2BM2
0.0164573137645889,2015-06-03,ret_S2BM2
-0.0042438454527277715,2015-06-04,ret_S2BM2
